#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_1 E(PSI)	T4_2 E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
FLII	ENSG00000177731	ENSG00000177731:18149058-18149164:source	0.386985320356;-0.386985320356	0.999999999537;0.999999999537	0.297;0.703	0.674;0.326	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	18149164-18149248;18149164-18149165	18149058-18149164;18149165-18149247;18149248-18149376	;;	;;	(18149165, 18149247)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/159_T4_1_T4_2.deltapsi_quantify_deltapsi.html#FLII
FIP1L1	ENSG00000145216	ENSG00000145216:54265897-54266006:target	0.277010645459;-0.291162083685;1.18227380381e-05	0.976461626796;0.987881555582;3.91459283243e-18	0.252;0.741;0.025	0.522;0.457;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr4	+	54257306-54265897;54257665-54265897;54264390-54265897	54257176-54257306;54257597-54257665;54264380-54264390;54265897-54266006	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/116_T4_1_T4_2.deltapsi_quantify_deltapsi.html#FIP1L1
FIP1L1	ENSG00000145216	ENSG00000145216:54257176-54257306:source	-0.23340375717;0.23340375717	0.860214459489;0.860214459489	0.718;0.282	0.490;0.510	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr4	+	54257306-54257597;54257306-54265897	54257176-54257306;54257597-54257665;54265897-54266006	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/116_T4_1_T4_2.deltapsi_quantify_deltapsi.html#FIP1L1
AKNA	ENSG00000106948	ENSG00000106948:117104289-117104405:source	-0.576773725312;0.576773725312	1.0;1.0	0.644;0.356	0.081;0.919	t|1e0|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr9	-	117104405-117108143;117104405-117105988	117104289-117104405;117105988-117106083;117108143-117108289	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AKNA
AKNA	ENSG00000106948	ENSG00000106948:117129823-117130341:source	-0.131092808604;-1.22509236992e-10;-0.162468272423;-1.83221462421e-07;0.277017394251	0.0132140193944;3.89824444335e-18;0.280534909704;3.89853330517e-18;0.999999958554	0.153;0.025;0.828;0.025;0.025	0.025;0.025;0.669;0.025;0.295	t|1e1.1o1|2e1.1o1|3e1.1o1|3e2.1o1|i	True	True	True	4	3	1	chr9	-	117130341-117130719;117129990-117130719;117129977-117130719;117129977-117130480;117130341-117130342	117129823-117130341;117130342-117130479;117130480-117130529;117130719-117130875;117130719-117130875;117130719-117130875	;;;;;	;;;;;	(117130342, 117130479)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AKNA
AKNA	ENSG00000106948	ENSG00000106948:117108143-117108289:target	7.77156117238e-16;-1.73084224357e-07;0.554640382957;-0.511449441102;-1.71537384655e-09;7.77156117238e-16	3.89824427948e-18;3.89847579086e-18;1.0;1.0;3.89824657391e-18;3.89824427948e-18	0.025;0.025;0.385;0.569;0.025;0.025	0.025;0.025;0.925;0.070;0.025;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o2|i	False	False	True	5	6	1	chr9	-	117107252-117108143;117106399-117108143;117106083-117108143;117104405-117108143;117099586-117108143;117108142-117108143	117096436-117099586;117104289-117104405;117105988-117106083;117106294-117106399;117107242-117107252;117107253-117108142;117108143-117108289	;;;;;;	;;;;;;	(117107253, 117108142)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AKNA
AKNA	ENSG00000106948	ENSG00000106948:117122176-117122342:target	0.2144653719;-0.171801049394;-0.000458816952333	0.965890545718;0.355504793383;4.51194178432e-18	0.766;0.193;0.032	0.975;0.025;0.025	s|1e1.1o1|1e2.3o3|i	False	False	True	2	3	1	chr9	-	117122074-117122176;117120447-117122176;117122175-117122176	117120201-117120617;117121367-117122074;117122075-117122175;117122176-117122342	;;;	;;;	(117122075, 117122175)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/52_T4_1_T4_2.deltapsi_quantify_deltapsi.html#AKNA
SEPT1	ENSG00000180096	ENSG00000180096:30392660-30392794:target	0.251057064137;-0.251057064137	0.946765947903;0.946765947903	0.671;0.329	0.916;0.084	s|1e1.1o1|i	False	False	False	1	2	1	chr16	-	30392565-30392660;30392659-30392660	30392448-30392565;30392566-30392659;30392660-30392794	;;	;;	(30392566, 30392659)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/162_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SEPT1
SEPT1	ENSG00000180096	ENSG00000180096:30393414-30393500:target	0.306771554486;-0.306949942753;7.77079575431e-16	0.999996587791;0.999996525256;3.89824427948e-18	0.667;0.333;0.025	0.965;0.034;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr16	-	30393204-30393414;30392794-30393414;30393413-30393414	30392660-30392794;30392816-30393204;30393205-30393413;30393414-30393500	;;;	;;;	(30393205, 30393413)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/162_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SEPT1
SEPT1	ENSG00000180096	ENSG00000180096:30392660-30392794:source	-0.367788995731;0.279607411787;0.0526159205315	0.999999999994;0.99818702885;3.43261792377e-16	0.402;0.598;0.025	0.043;0.870;0.079	t|1e1.1o1|1e2.2o3|i	False	False	True	2	3	1	chr16	-	30392794-30393414;30392794-30393081;30392794-30392795	30392660-30392794;30392795-30392815;30392816-30393204;30393414-30393500	;;;	;;;	(30392795, 30392815)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/162_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SEPT1
SEPT1	ENSG00000180096	ENSG00000180096:30392448-30392565:source	0.239384859199;-0.239384859199	0.983603997164;0.983603997164	0.171;0.829	0.405;0.595	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	30392565-30392660;30392565-30392566	30392448-30392565;30392566-30392659;30392660-30392794	;;	;;	(30392566, 30392659)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/162_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SEPT1
SBNO2	ENSG00000064932	ENSG00000064932:1111995-1112066:source	-0.280386235712;0.281028290123;5.95896667455e-12	0.999981584156;0.999981056324;3.89824428787e-18	0.298;0.701;0.025	0.025;0.975;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr19	-	1112066-1112401;1112066-1112188;1112066-1112067	1111995-1112066;1112067-1112187;1112188-1112300;1112401-1112536	;;;	;;;	(1112067, 1112187)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1127603-1127764:source	-4.22539623332e-06;0.206443110009;-0.18196870638	3.90389602143e-18;0.747068666453;0.542156509958	0.025;0.418;0.559	0.025;0.620;0.380	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr19	-	1127764-1174171;1127764-1147308;1127764-1132089	1127603-1127764;1132089-1132220;1147308-1147419;1174171-1174282	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1109291-1109422:target	0.269362894529;-0.269362894529	0.99801421233;0.99801421233	0.672;0.328	0.935;0.065	s|1e1.1o1|i	False	False	False	1	2	1	chr19	-	1109210-1109291;1109290-1109291	1109134-1109210;1109211-1109290;1109291-1109422	;;	;;	(1109211, 1109290)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1112188-1112300:source	0.309926807544;-0.309926807544	0.999992590577;0.999992590577	0.673;0.327	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr19	-	1112300-1112401;1112300-1112301	1112188-1112300;1112301-1112400;1112401-1112536	;;	;;	(1112301, 1112400)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1109134-1109210:source	0.243295944647;-0.243295944647	0.95693889701;0.95693889701	0.613;0.387	0.850;0.150	t|1e1.1o1|i	False	False	False	1	2	1	chr19	-	1109210-1109291;1109210-1109211	1109134-1109210;1109211-1109290;1109291-1109422	;;	;;	(1109211, 1109290)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1109500-1109597:target	0.335603163416;-0.335603163416	0.999988986043;0.999988986043	0.526;0.474	0.853;0.147	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr19	-	1109422-1109505;1109499-1109500	1109291-1109422;1109423-1109499;1109500-1109597	;;	;;	(1109423, 1109499)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1109291-1109422:source	0.340722038122;-0.340722038122	0.999995818354;0.999995818354	0.452;0.548	0.784;0.216	t|1e1.1o2|i	False	False	False	1	2	1	chr19	-	1109422-1109505;1109422-1109423	1109291-1109422;1109423-1109499;1109500-1109597	;;	;;	(1109423, 1109499)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1109682-1109776:target	0.24435926307;0.00123681897019;-0.254184383394	0.967962725911;5.97051682197e-18;0.986760800063	0.553;0.028;0.410	0.792;0.042;0.163	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr19	-	1109597-1109682;1109592-1109682;1109681-1109682	1109500-1109597;1109500-1109597;1109598-1109681;1109682-1109776	;;;	;;;	(1109598, 1109681)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
SBNO2	ENSG00000064932	ENSG00000064932:1112401-1112536:target	0.516142399526;-0.32245030278;-0.167830025007	1.0;0.999997586758;0.302888656428	0.471;0.340;0.189	0.975;0.025;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr19	-	1112300-1112401;1112066-1112401;1112400-1112401	1111995-1112066;1112188-1112300;1112301-1112400;1112401-1112536	;;;	;;;	(1112301, 1112400)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/14_T4_1_T4_2.deltapsi_quantify_deltapsi.html#SBNO2
CCDC57	ENSG00000176155	ENSG00000176155:80141650-80141808:target	0.321197448759;-0.270160468633;-0.00897209354137	0.998720957439;0.976483852368;1.53235274208e-09	0.577;0.359;0.066	0.890;0.095;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr17	-	80137065-80141650;80136481-80141650;80130736-80141650	80130514-80130736;80136350-80136481;80136903-80137065;80141650-80141808	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/157_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CCDC57
CCDC57	ENSG00000176155	ENSG00000176155:80136350-80136481:source	-0.255754988886;0.255754988886	0.95397275147;0.95397275147	0.357;0.643	0.108;0.892	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr17	-	80136481-80141650;80136481-80136903	80136350-80136481;80136903-80137065;80141650-80141808	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/157_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CCDC57
C9orf156	ENSG00000136932	ENSG00000136932:100675534-100675840:target	-0.366709995397;0.366709995397	0.998874556296;0.998874556296	0.661;0.339	0.303;0.697	s|1e1.1o1|1e2.2o2|2e0	True	False	True	2	3	0	chr9	-	100675257-100675683;100672898-100675683	100672242-100674753;100675155-100675257;100675534-100675840	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/102_T4_1_T4_2.deltapsi_quantify_deltapsi.html#C9orf156
VMP1	ENSG00000062716	ENSG00000062716:57915656-57915758:target	0.259420381235;-7.63381297646e-08;-6.87097545414e-13;-2.56435679804e-10;-0.255617422502	0.9749462342;3.89856377991e-18;3.89824428292e-18;3.898244625e-18;0.966132046381	0.177;0.025;0.025;0.025;0.806	0.430;0.025;0.025;0.025;0.557	t|1e1.1o1|1e2.1o1|1e3.1o1|2e4.1o1|i	False	True	True	4	5	1	chr17	+	57895134-57915656;57911411-57915656;57915158-57915656;57915573-57915673;57915655-57915656	57895073-57895134;57911373-57911411;57914989-57915158;57915216-57915573;57915574-57915655;57915656-57915758	;;;;;	;;;;;	(57915574, 57915655)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/13_T4_1_T4_2.deltapsi_quantify_deltapsi.html#VMP1
CCT7	ENSG00000135624	ENSG00000135624:73479768-73480149:target	-0.268118783329;0.268118783329	0.999357363902;0.999357363902	0.331;0.669	0.070;0.930	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr2	+	73477566-73479768;73478560-73479768	73477434-73477566;73478354-73478560;73479768-73480149	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/98_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CCT7
CCT7	ENSG00000135624	ENSG00000135624:73477434-73477566:source	0.311740641143;-0.31133775211;-7.42230175224e-13	0.999983625513;0.999983747365;3.89824428048e-18	0.624;0.375;0.025	0.928;0.072;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr2	+	73477566-73478354;73477566-73479768;73477566-73477567	73477434-73477566;73477567-73478353;73478354-73478560;73479768-73480149	;;;	;;;	(73477567, 73478353)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/98_T4_1_T4_2.deltapsi_quantify_deltapsi.html#CCT7
EML3	ENSG00000149499	ENSG00000149499:62370588-62370719:target	-0.656745432846;-0.00157390161678;0.651447814504	1.0;6.55073112758e-09;1.0	0.954;0.044;0.025	0.314;0.025;0.660	s|1e1.1o2|1e1.2o2|2e0|i	True	True	False	2	2	1	chr11	-	62370361-62370621;62370251-62370621;62370587-62370588	62370231-62370361;62370231-62370361;62370362-62370587;62370588-62370719	;;;	;;;	(62370362, 62370587)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62375673-62375768:target	0.252912768315;-0.252603719737;1.96318097261e-15	0.998295749599;0.998480732748;3.89824427949e-18	0.728;0.272;0.025	0.974;0.025;0.025	s|1e1.1o1|1e2.2o5|i	False	False	True	2	3	1	chr11	-	62375293-62375673;62374571-62375673;62375672-62375673	62374430-62374864;62375138-62375293;62375466-62375672;62375673-62375768	;;;	;;;	(62375466, 62375672)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62374430-62374864:source	-0.397606463874;-2.60759024368e-14;0.00237625688241;-5.47739174155e-10;0.350577874911	1.0;3.89824427952e-18;1.97512212345e-06;3.8982450378e-18;1.0	0.413;0.025;0.579;0.025;0.025	0.025;0.025;0.600;0.025;0.367	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|3e0|4e3.1o1|5e0|i	True	True	True	4	4	1	chr11	-	62374571-62375673;62374571-62375338;62374571-62375138;62374519-62375138;62374864-62374865	62374430-62374864;62374865-62375137;62375138-62375293;62375138-62375293;62375338-62375465;62375673-62375768	;;;;;	;;;;;	(62374865, 62375137)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62372180-62372701:target	-0.227596822742;-0.0525845371638;0.280595119752	0.933983390356;2.53522163967e-12;0.999999749088	0.918;0.081;0.025	0.696;0.025;0.299	s|1e1.1o1|1e2.1o2|2e0|i	True	False	True	2	3	1	chr11	-	62371673-62372585;62371513-62372585;62372179-62372180	62371416-62371513;62371545-62371673;62371674-62372179;62372180-62372701	;;;	;;;	(62371674, 62372179)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62375138-62375293:target	-0.377608446179;-1.69549495693e-06;0.371105204296	0.999999999997;3.9005121586e-18;1.0	0.975;0.025;0.025	0.607;0.025;0.387	s|1e1.2o5|1e1.4o5|i	False	True	False	2	2	1	chr11	-	62374571-62375138;62374519-62375138;62375137-62375138	62374430-62374864;62374430-62374864;62374865-62375137;62375138-62375293	;;;	;;;	(62374865, 62375137)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62376826-62376949:target	0.375770499833;-0.375770499833	0.999999999867;0.999999999867	0.345;0.655	0.712;0.288	s|1e1.1o2|i	False	False	False	1	2	1	chr11	-	62376604-62376826;62376825-62376826	62376434-62376604;62376605-62376825;62376826-62376949	;;	;;	(62376605, 62376825)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62373535-62373686:target	0.281173284633;-0.281173284633	0.997796228643;0.997796228643	0.647;0.353	0.921;0.079	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	62373452-62373535;62373534-62373535	62373309-62373452;62373453-62373534;62373535-62373686	;;	;;	(62373453, 62373534)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62373309-62373452:source	0.348515759092;-0.348515759092	0.999998783582;0.999998783582	0.469;0.531	0.809;0.191	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	62373452-62373535;62373452-62373453	62373309-62373452;62373453-62373534;62373535-62373686	;;	;;	(62373453, 62373534)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62372180-62372701:source	-2.83089113647e-05;-0.00125601411466;-0.233001108255;0.275721941401	3.93610937366e-18;2.52263107943e-17;0.975837209266;0.999999129867	0.026;0.040;0.926;0.025	0.025;0.025;0.699;0.294	t|1e0|2e1.1o1|2e2.2o3|2e3.1o2|i	False	True	True	3	4	1	chr11	-	62372652-62374430;62372652-62373327;62372652-62373114;62372701-62372702	62372180-62372701;62372702-62373067;62373068-62373245;62373309-62373452;62374430-62374864	;;;;	;;;;	(62372702, 62373067)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62376434-62376604:source	0.361008393955;1.3586631976e-13;-0.365455027671	0.999999997561;3.89824427967e-18;0.999999999313	0.359;0.025;0.638	0.711;0.025;0.281	t|1e2.1o1|2e1.1o1|i	False	True	True	2	3	1	chr11	-	62376604-62376826;62376546-62377101;62376604-62376605	62376434-62376604;62376605-62376825;62376826-62376949;62377101-62377168	;;;	;;;	(62376605, 62376825)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62373068-62373245:source	0.234140134168;-0.234140134168	0.948402959004;0.948402959004	0.465;0.535	0.694;0.306	t|1e1.2o3|2e0|i	False	True	False	1	2	1	chr11	-	62373245-62373327;62373245-62373246	62373068-62373245;62373246-62373308;62373309-62373452	;;	;;	(62373246, 62373308)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62376208-62376277:source	-0.287289929514;0.287289929514	0.999999972334;0.999999972334	0.975;0.025	0.695;0.305	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	62376277-62376434;62376277-62376278	62376208-62376277;62376278-62376433;62376434-62376604	;;	;;	(62376278, 62376433)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62371545-62371673:source	-0.27184534357;0.27184534357	0.999995963058;0.999995963058	0.975;0.025	0.710;0.290	t|1e1.1o2|i	False	False	False	1	2	1	chr11	-	62371673-62372585;62371673-62371674	62371545-62371673;62371674-62372179;62372180-62372701	;;	;;	(62371674, 62372179)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62373068-62373245:target	-0.374673821229;0.374673821229	1.0;1.0	0.975;0.025	0.610;0.390	s|1e1.2o2|2e0|i	True	False	False	1	2	1	chr11	-	62372652-62373114;62373067-62373068	62372180-62372701;62372702-62373067;62373068-62373245	;;	;;	(62372702, 62373067)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
EML3	ENSG00000149499	ENSG00000149499:62370231-62370361:source	-0.569648616759;-0.00135956042377;0.554792650445	1.0;5.01492398425e-09;1.0	0.954;0.044;0.025	0.399;0.027;0.566	t|1e1.1o2|2e1.1o2|i	True	True	False	2	2	1	chr11	-	62370361-62370621;62370251-62370621;62370361-62370362	62370231-62370361;62370362-62370587;62370588-62370719;62370588-62370719	;;;	;;;	(62370362, 62370587)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/120_T4_1_T4_2.deltapsi_quantify_deltapsi.html#EML3
NONO	ENSG00000147140	ENSG00000147140:70517227-70517421:source	0.31974243935;-0.0594566517061;-0.229181635126	0.999999779536;9.62026449171e-17;0.976352682594	0.460;0.092;0.444	0.772;0.025;0.220	s|1e0|2e1.1o2|2e2.1o1|3e0|i	True	False	True	2	3	1	chrX	+	70517311-70517686;70517311-70518319;70517421-70517422	70517227-70517421;70517422-70517685;70517686-70517788;70518319-70518358	;;;	;;;	(70517422, 70517685)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/118_T4_1_T4_2.deltapsi_quantify_deltapsi.html#NONO
NONO	ENSG00000147140	ENSG00000147140:70518319-70518358:target	-0.0512725841177;0.238098582846;-0.168235621569	7.25280050116e-17;0.987678909982;0.361385466939	0.075;0.455;0.470	0.025;0.687;0.306	t|1e1.2o3|1e2.2o2|i	False	False	True	2	3	1	chrX	+	70517311-70518319;70517788-70518319;70518318-70518319	70517227-70517421;70517686-70517788;70517789-70518318;70518319-70518358	;;;	;;;	(70517789, 70518318)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_TH1vsTH2//summaries/118_T4_1_T4_2.deltapsi_quantify_deltapsi.html#NONO
