#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_CM E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
FCHSD1	ENSG00000197948	ENSG00000197948:141022568-141022655:target	0.00012170496471;0.308522545665;-0.290361625594	9.86393187977e-15;0.99992556932;0.999997001602	0.025;0.671;0.308	0.028;0.972;0.025	s|1e1.3o3|1e2.1o1|i	False	False	True	2	3	1	chr5	-	141022070-141022568;141021324-141022568;141022567-141022568	141021269-141021324;141021964-141022271;141022272-141022567;141022568-141022655	;;;	;;;	(141022272, 141022567)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/210_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#FCHSD1
FCHSD1	ENSG00000197948	ENSG00000197948:141029454-141029521:target	-1.21620886845e-05;0.289277470532;-0.260971359118	1.43047762199e-12;0.999303249835;0.998846543221	0.027;0.691;0.279	0.026;0.973;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr5	-	141029103-141029454;141029097-141029454;141029453-141029454	141028962-141029103;141028962-141029103;141029104-141029453;141029454-141029521	;;;	;;;	(141029104, 141029453)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/210_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#FCHSD1
FCHSD1	ENSG00000197948	ENSG00000197948:141023785-141024005:source	0.467776213196;-0.467776213196	1.0;1.0	0.519;0.481	0.975;0.025	t|1e1.2o2|i	False	False	False	1	2	1	chr5	-	141024005-141024140;141024005-141024006	141023785-141024005;141024006-141024139;141024140-141024257	;;	;;	(141024006, 141024139)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/210_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#FCHSD1
PDE4D	ENSG00000113448	ENSG00000113448:58285582-58285746:source	0.208310493585;-0.00133466486481;-0.160020416983	0.902499870658;7.19933364769e-18;0.16642783679	0.772;0.043;0.181	0.975;0.025;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	-	58285746-58286631;58285676-58286631;58285746-58285747	58285582-58285746;58285747-58286630;58286631-58286729;58286631-58286729	;;;	;;;	(58285747, 58286630)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/71_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PDE4D
PDE4D	ENSG00000113448	ENSG00000113448:58286631-58286729:target	0.210318336128;-0.00118095660967;-0.162715309647	0.904324327214;6.89807870601e-18;0.217931030881	0.770;0.041;0.184	0.975;0.025;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr5	-	58285746-58286631;58285676-58286631;58286630-58286631	58285582-58285746;58285582-58285746;58285747-58286630;58286631-58286729	;;;	;;;	(58285747, 58286630)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/71_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PDE4D
MED25	ENSG00000104973	ENSG00000104973:50339483-50339663:source	-0.00593237567708;0.492309785012;-0.420061524752	9.64950245959e-05;0.999999985492;0.999999999836	0.138;0.427;0.435	0.091;0.907;0.025	s|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr19	+	50339663-50340104;50339663-50341837;50339663-50339664	50339483-50339663;50339664-50340103;50340104-50340236;50341837-50342073	;;;	;;;	(50339664, 50340103)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/52_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MED25
STAT3	ENSG00000168610	ENSG00000168610:40476981-40477175:source	0.213613863635;-0.213613863635	0.978352783922;0.978352783922	0.767;0.233	0.975;0.025	t|1e0|2e0|2e1.1o1|i	False	True	False	1	2	1	chr17	-	40477079-40478134;40477175-40477176	40476981-40477175;40477176-40478133;40478134-40478217	;;	;;	(40477176, 40478133)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/175_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#STAT3
PSMB8-AS1	ENSG00000204261	ENSG00000204261:32813107-32814272:target	0.00427453648086;0.0582102726436;0.182335934719;0.306563815033;-0.574933970904	4.06202387533e-09;0.000163716322316;0.541243283907;0.998821556158;1.0	0.075;0.075;0.129;0.132;0.586	0.109;0.153;0.307;0.431;0.025	t|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1|i	True	True	True	4	3	1	chr6	+	32812051-32813107;32812647-32813107;32812051-32813195;32812647-32813195;32813106-32813107	32811863-32812051;32811863-32812051;32812347-32812647;32812347-32812647;32812648-32813106;32813107-32814272	;;;;;	;;;;;	(32812648, 32813106)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/215_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PSMB8-AS1
PSMB8-AS1	ENSG00000204261	ENSG00000204261:32812347-32812647:source	0.00405475770808;0.293751236427;-0.308459872862	0.000278587245394;0.985387588063;0.999999983261	0.225;0.450;0.326	0.262;0.736;0.025	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr6	+	32812647-32813107;32812647-32813195;32812647-32812648	32812347-32812647;32812648-32813106;32813107-32814272;32813107-32814272	;;;	;;;	(32812648, 32813106)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/215_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PSMB8-AS1
GUSBP11	ENSG00000228315	ENSG00000228315:23980674-23981129:source	0.236323013763;-0.236323013763	0.93468715949;0.93468715949	0.611;0.389	0.842;0.158	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr22	-	23981129-24002052;23981129-23982495	23980674-23981129;23982495-23982610;24002052-24002187	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/223_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#GUSBP11
PMM2	ENSG00000140650	ENSG00000140650:8898624-8898700:target	-0.30432219906;0.30432219906	0.989262074271;0.989262074271	0.957;0.043	0.660;0.340	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr16	+	8895767-8898624;8896246-8898624	8895656-8895767;8896118-8896246;8898624-8898700	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/124_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PMM2
PMM2	ENSG00000140650	ENSG00000140650:8895656-8895767:source	0.515218933595;-9.73772636082e-08;-0.398058135058;-0.147265299345;7.75026264817e-05;3.3019797337e-09;3.3019797337e-09	1.0;4.52384498197e-18;0.999974884918;0.233684514775;1.01380372853e-14;4.5236461957e-18;4.5236461957e-18	0.025;0.025;0.786;0.192;0.025;0.025;0.025	0.527;0.025;0.398;0.045;0.027;0.025;0.025	s|1e1.1o1|1e2.1o2|1e3.1o1|1e4.1o1|1e5.2o2|1e6.1o2|1e6.2o2	False	True	True	7	7	0	chr16	+	8895767-8895938;8895767-8896118;8895767-8898624;8895767-8900173;8895767-8904936;8895767-8905495;8895767-8905499	8895656-8895767;8895938-8896002;8896118-8896246;8898624-8898700;8900173-8900891;8901421-8905035;8905495-8905570;8905495-8905570	;;;;;;;	;;;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/124_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#PMM2
ANAPC5	ENSG00000089053	ENSG00000089053:121766060-121766315:target	0.232470535513;-0.232470535513	0.999159925539;0.999159925539	0.748;0.252	0.975;0.025	s|1e0|2e1.1o1|3e0|i	True	False	False	1	2	1	chr12	-	121765034-121766119;121766059-121766060	121764899-121765034;121765035-121766059;121766060-121766315	;;	;;	(121765035, 121766059)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/32_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANAPC5
ANAPC5	ENSG00000089053	ENSG00000089053:121768386-121768475:source	0.266337233751;-0.232257505792;2.27796940159e-13;-0.00392196874817	0.986329727566;0.933122832103;4.52363714002e-18;2.6629803413e-06	0.233;0.437;0.025;0.329	0.493;0.210;0.025;0.296	t|1e1.1o3|1e2.1o2|1e2.2o2|i	True	False	True	3	3	1	chr12	-	121768475-121773336;121768475-121769150;121768475-121769030;121768475-121768476	121768386-121768475;121768476-121769029;121769030-121772975;121769030-121772975;121773320-121773526	;;;;	;;;;	(121768476, 121769029)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/32_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANAPC5
ANAPC5	ENSG00000089053	ENSG00000089053:121768386-121768475:target	3.55489931249e-11;0.249395828339;0.000390882243497;-0.228114462468	4.52363721034e-18;0.961056353747;2.01352597347e-07;0.997324114606	0.025;0.472;0.279;0.247	0.025;0.715;0.284;0.025	s|1e0|1e1.1o2|1e2.2o3|1e2.3o3|i	False	True	True	3	3	1	chr12	-	121766649-121768386;121766300-121768386;121766261-121768386;121768385-121768386	121766060-121766315;121766060-121766315;121766576-121766649;121766989-121768385;121768386-121768475	;;;;	;;;;	(121766989, 121768385)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/32_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANAPC5
ANAPC5	ENSG00000089053	ENSG00000089053:121773320-121773526:target	-0.30038163322;0.284235462481;0.0031784246147;2.50663056055e-12	0.996340066686;0.990880561423;5.75048017185e-15;4.52363714456e-18	0.670;0.287;0.034;0.025	0.377;0.564;0.061;0.025	s|1e0|1e1.2o3|1e2.1o1|1e3.2o3|2e3.1o3|3e0	True	True	True	4	4	1	chr12	-	121769231-121773336;121768475-121773336;121766300-121773336;121766315-121773333	121766060-121766315;121766060-121766315;121768386-121768475;121769030-121772975;121773320-121773526	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/32_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANAPC5
ANAPC5	ENSG00000089053	ENSG00000089053:121764899-121765034:source	0.23697112741;-0.23697112741	0.999174936284;0.999174936284	0.744;0.256	0.975;0.025	t|1e1.2o3|i	False	False	False	1	2	1	chr12	-	121765034-121766119;121765034-121765035	121764899-121765034;121765035-121766059;121766060-121766315	;;	;;	(121765035, 121766059)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/32_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANAPC5
MARK3	ENSG00000075413	ENSG00000075413:103928742-103928798:source	-3.97721799675e-05;0.0302140661049;0.206379241985;-0.000575398856507;-0.228118535852	4.62728713935e-18;0.00345592256027;0.730555816754;5.75781241771e-18;0.986154987418	0.026;0.166;0.513;0.035;0.247	0.025;0.240;0.715;0.026;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|i	False	False	True	4	5	1	chr14	+	103928798-103929699;103928798-103931761;103928798-103931894;103928798-103932309;103928798-103928799	103928742-103928798;103928799-103929698;103929699-103929709;103931761-103931787;103931894-103932043;103932309-103932428	;;;;;	;;;;;	(103928799, 103929698)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/22_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#MARK3
LA16c-306E5.2	ENSG00000262621	ENSG00000262621:3534699-3535083:source	0.250883146631;0.110288117902;-0.35365405053	0.949650924454;0.0913338270381;1.0	0.477;0.153;0.370	0.722;0.277;0.025	s|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr16	+	3535061-3535467;3535083-3535467;3535083-3535084	3534699-3535083;3535084-3535466;3535467-3536232;3535467-3536232	;;;	;;;	(3535084, 3535466)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/232_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#LA16c-306E5.2
LA16c-306E5.2	ENSG00000262621	ENSG00000262621:3535467-3536232:target	0.273732945682;0.121627794098;-0.38230318384	0.985521907592;0.11861681454;1.0	0.455;0.147;0.398	0.721;0.278;0.025	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr16	+	3535061-3535467;3535083-3535467;3535466-3535467	3534699-3535083;3534699-3535083;3535084-3535466;3535467-3536232	;;;	;;;	(3535084, 3535466)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/232_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#LA16c-306E5.2
TCTN3	ENSG00000119977	ENSG00000119977:97446252-97446287:target	-0.290904894398;0.288193426146;9.5092187633e-05	0.986313772152;0.980702222541;4.97978399893e-11	0.383;0.597;0.026	0.099;0.878;0.028	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr10	-	97445393-97446252;97444381-97446252;97443386-97446252	97443018-97443386;97444256-97444381;97445313-97445393;97446252-97446287	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/83_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TCTN3
NUB1	ENSG00000013374	ENSG00000013374:151064947-151065054:source	-0.269541682549;0.152582245291;0.087392283606	0.978144778405;0.290947159304;0.0237157220273	0.744;0.159;0.096	0.481;0.313;0.206	s|1e1.2o2|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr7	+	151065054-151065821;151065054-151071183;151065054-151072934	151064947-151065054;151065819-151065891;151071183-151071710;151072934-151073029	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/5_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NUB1
NUB1	ENSG00000013374	ENSG00000013374:151074133-151075535:target	0.289762918939;-0.289762918939	0.999999948374;0.999999948374	0.692;0.308	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	151073897-151074133;151074132-151074133	151073720-151073897;151073898-151074132;151074133-151075535	;;	;;	(151073898, 151074132)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/5_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NUB1
NUB1	ENSG00000013374	ENSG00000013374:151072934-151073029:target	0.118411633654;-0.0260374497979;-0.18223646026;0.12006245744	0.0460127073758;1.45748037831e-06;0.544928469887;0.080765388551	0.080;0.118;0.711;0.088	0.206;0.043;0.531;0.217	t|1e1.1o1|1e2.1o2|1e3.1o3|1e3.2o3	True	False	True	4	4	1	chr7	+	151065054-151072934;151065973-151072934;151071287-151072934;151071329-151072934	151064947-151065054;151065916-151066279;151071183-151071710;151071183-151071710;151072934-151073029	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/5_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NUB1
NUB1	ENSG00000013374	ENSG00000013374:151065916-151066279:source	-0.0163559993771;0.258044827096;-0.00078529772988;-0.177904255068	6.07099669993e-16;0.986601865059;6.7636058521e-12;0.467088968519	0.071;0.661;0.076;0.198	0.026;0.913;0.064;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1|2e0|i	True	False	True	3	4	1	chr7	+	151065973-151066925;151065973-151071183;151065973-151072934;151066279-151066280	151065916-151066279;151066280-151066924;151066925-151067040;151071183-151071710;151072934-151073029	;;;;	;;;;	(151066280, 151066924)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/5_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NUB1
NUB1	ENSG00000013374	ENSG00000013374:151073720-151073897:source	0.223281684394;-0.223281684394	0.977002641967;0.977002641967	0.757;0.243	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr7	+	151073897-151074133;151073897-151073898	151073720-151073897;151073898-151074132;151074133-151075535	;;	;;	(151073898, 151074132)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/5_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NUB1
TDP2	ENSG00000111802	ENSG00000111802:24666215-24666839:target	0.215167517284;1.71936099972e-15;-4.92471278693e-14;-0.205302749785	0.979858655662;4.52363713957e-18;4.52363713967e-18;0.920410272179	0.765;0.025;0.025;0.225	0.975;0.025;0.025;0.025	s|1e1.2o2|1e2.1o1|2e1.2o2|3e0|i	True	True	True	3	3	1	chr6	-	24658962-24666754;24653381-24666754;24658962-24666347;24666214-24666215	24653211-24653381;24658789-24659400;24658789-24659400;24659401-24666214;24666215-24666839	;;;;	;;;;	(24659401, 24666214)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/68_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TDP2
BTBD1	ENSG00000064726	ENSG00000064726:83718825-83718930:source	0.371119374857;0.0794398305607;-0.444516146401	0.999999435844;0.00394676935849;1.0	0.496;0.041;0.458	0.858;0.141;0.025	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr15	-	83718930-83725141;83718930-83725122;83718930-83718931	83718825-83718930;83718931-83725121;83725122-83725297;83725122-83725297	;;;	;;;	(83718931, 83725121)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/15_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#BTBD1
BTBD1	ENSG00000064726	ENSG00000064726:83725122-83725297:target	0.320926627792;0.000135937220373;0.0629475246877;-0.387729994362	0.999713536614;1.57763929211e-17;0.00144587309845;1.0	0.511;0.031;0.044;0.403	0.824;0.033;0.136;0.025	s|1e1.1o1|1e2.1o2|2e1.1o1|i	True	True	True	3	3	1	chr15	-	83718930-83725141;83710677-83725141;83718930-83725122;83725121-83725122	83710480-83710677;83718825-83718930;83718825-83718930;83718931-83725121;83725122-83725297	;;;;	;;;;	(83718931, 83725121)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/15_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#BTBD1
SSBP1	ENSG00000106028	ENSG00000106028:141445296-141446326:source	0.343357730208;-0.343357730208	1.0;1.0	0.640;0.360	0.975;0.025	s|1e0|2e1.1o1|3e0|i	True	False	False	1	2	1	chr7	+	141445384-141450111;141446326-141446327	141445296-141446326;141446327-141450110;141450111-141450261	;;	;;	(141446327, 141450110)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/56_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SSBP1
SSBP1	ENSG00000106028	ENSG00000106028:141450111-141450261:target	0.320895446107;-0.320895446107	1.0;1.0	0.662;0.338	0.975;0.025	t|1e1.2o3|i	False	False	False	1	2	1	chr7	+	141445384-141450111;141450110-141450111	141445296-141446326;141446327-141450110;141450111-141450261	;;	;;	(141446327, 141450110)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/56_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SSBP1
HSD17B10	ENSG00000072506	ENSG00000072506:53458746-53458854:source	0.257066237769;-0.257066237769	0.996575555665;0.996575555665	0.724;0.276	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chrX	-	53458854-53458936;53458854-53458855	53458746-53458854;53458855-53458921;53458922-53459064	;;	;;	(53458855, 53458921)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/21_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#HSD17B10
SMC1A	ENSG00000072501	ENSG00000072501:53430498-53430604:target	0.320169973495;-0.320169973495	0.995708563296;0.995708563296	0.213;0.787	0.525;0.475	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chrX	-	53429038-53430498;53426652-53430498	53426511-53426652;53428975-53429038;53430498-53430604	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/21_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SMC1A
SMC1A	ENSG00000072501	ENSG00000072501:53441707-53441819:target	0.244761500315;-0.208558207289;-0.00147900003219	0.909676976006;0.7428242079;2.14994108066e-12	0.630;0.322;0.045	0.869;0.117;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chrX	-	53440385-53441707;53439203-53441707;53438851-53441707	53438711-53438851;53438945-53439203;53440182-53440385;53441707-53441819	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/21_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#SMC1A
C17orf61-PLSCR3	ENSG00000262481	ENSG00000262481:7297423-7298053:target	0.373207238169;-0.373207238169	1.0;1.0	0.611;0.389	0.975;0.025	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr17	-	7297155-7297423;7297422-7297423	7296920-7297155;7297156-7297422;7297423-7298053	;;	;;	(7297156, 7297422)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/231_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#C17orf61-PLSCR3
C17orf61-PLSCR3	ENSG00000262481	ENSG00000262481:7296920-7297155:source	0.489281042746;-0.489281042746	1.0;1.0	0.498;0.502	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	7297155-7297423;7297155-7297156	7296920-7297155;7297156-7297422;7297423-7298053	;;	;;	(7297156, 7297422)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/231_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#C17orf61-PLSCR3
FAM122B	ENSG00000156504	ENSG00000156504:133927833-133927923:target	0.235356718497;-0.149729564972;-0.00257064497463;-0.00183418575223	0.846680391838;0.368838948886;3.41423392267e-11;5.21041451934e-17	0.492;0.377;0.080;0.047	0.723;0.217;0.051;0.025	s|1e1.1o1|1e2.1o1|2e1.1o1|2e2.1o1	True	True	True	4	3	1	chrX	-	133923666-133927845;133923296-133927845;133923666-133927833;133923296-133927833	133923253-133923296;133923253-133923296;133923610-133923666;133923610-133923666;133927833-133927923	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/148_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#FAM122B
NEMF	ENSG00000165525	ENSG00000165525:50269171-50269291:target	6.66723834065e-05;-0.000345624803163;0.343143798591;-0.28509892083	4.08598787469e-17;5.21627682708e-18;0.999999208595;0.999999049959	0.026;0.032;0.623;0.303	0.028;0.025;0.957;0.025	s|1e2.3o3|2e1.1o1|2e2.3o3|i	True	True	True	3	3	1	chr14	-	50267414-50269217;50268447-50269171;50267414-50269171;50269170-50269171	50267138-50268237;50267138-50268237;50268331-50268447;50268448-50269170;50269171-50269291	;;;;	;;;;	(50268448, 50269170)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/166_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#NEMF
TUBGCP6	ENSG00000128159	ENSG00000128159:50656347-50656546:source	-0.209802630293;2.88086764349e-14;0.214722811613	0.863764776704;4.52363713963e-18;0.900239315153	0.325;0.025;0.669	0.121;0.025;0.878	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr22	-	50656546-50656618;50656527-50656618;50656546-50656547	50656347-50656546;50656547-50656617;50656618-50656831;50656618-50656831	;;;	;;;	(50656547, 50656617)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/96_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#TUBGCP6
ANKHD1-EIF4EBP3	ENSG00000254996	ENSG00000254996:139866543-139866645:target	0.385015740493;-0.385015740493	1.0;1.0	0.600;0.400	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr5	+	139865317-139866543;139866542-139866543	139865174-139865317;139865318-139866542;139866543-139866645	;;	;;	(139865318, 139866542)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/229_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANKHD1-EIF4EBP3
ANKHD1-EIF4EBP3	ENSG00000254996	ENSG00000254996:139916923-139917174:target	0.213601453421;0.164074943389;-0.355324469926	0.817545001301;0.385776308065;1.0	0.279;0.349;0.371	0.487;0.512;0.025	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	+	139915123-139916923;139915123-139916974;139916922-139916923	139914947-139915123;139914947-139915123;139915124-139916922;139916923-139917174	;;;	;;;	(139915124, 139916922)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsCM//summaries/229_T4_N_T4_CM.deltapsi_quantify_deltapsi.html#ANKHD1-EIF4EBP3
