#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	T4_N E(PSI)	T4_R E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
MYBBP1A	ENSG00000132382	ENSG00000132382:4444758-4444859:source	0.256078830141;-0.256078830141	0.999829216898;0.999829216898	0.725;0.275	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr17	-	4444859-4445079;4444859-4444860	4444758-4444859;4444860-4445078;4445079-4445718	;;	;;	(4444860, 4445078)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/83_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MYBBP1A
MYBBP1A	ENSG00000132382	ENSG00000132382:4445079-4445718:target	0.311444564151;-0.311444564151	0.999999999882;0.999999999882	0.671;0.329	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	4444859-4445079;4445078-4445079	4444758-4444859;4444860-4445078;4445079-4445718	;;	;;	(4444860, 4445078)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/83_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MYBBP1A
TIMM17B	ENSG00000126768	ENSG00000126768:48752321-48752384:source	-0.00378441970027;-0.00010693647471;0.000527265028839;0.227847643862;0.0116987039332;-0.237326703613	1.87880266787e-05;8.07803152522e-13;4.82618815646e-16;0.86537003337;7.91575402626e-08;0.998297388679	0.356;0.076;0.025;0.253;0.035;0.256	0.326;0.075;0.033;0.475;0.086;0.025	t|1e1.1o2|1e2.1o4|1e2.2o4|1e2.3o4|1e2.4o4|i	True	False	True	5	3	1	chrX	-	48752384-48754042;48752384-48753060;48752384-48752962;48752384-48752635;48752384-48752631;48752384-48752385	48752321-48752384;48752385-48752630;48752631-48753255;48752631-48753255;48752631-48753255;48752631-48753255;48753461-48754141	;;;;;;	;;;;;;	(48752385, 48752630)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/75_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TIMM17B
TIMM17B	ENSG00000126768	ENSG00000126768:48752631-48753255:target	-0.00569789395143;0.0825144269343;0.00206644064487;0.179981581326;0.00485036945188;-0.282304008712	8.07671340838e-07;0.00249560834438;2.1863753503e-11;0.541281145775;1.08575939319e-06;0.999942631671	0.132;0.027;0.026;0.436;0.076;0.300	0.092;0.128;0.048;0.618;0.112;0.025	s|1e2.1o1|2e1.2o3|2e2.1o1|3e2.1o1|4e2.1o1|i	True	True	True	5	3	1	chrX	-	48752384-48753060;48752784-48752962;48752384-48752962;48752384-48752635;48752384-48752631;48752630-48752631	48752321-48752384;48752321-48752384;48752321-48752384;48752321-48752384;48752385-48752630;48752631-48753255	;;;;;	;;;;;	(48752385, 48752630)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/75_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TIMM17B
LY9	ENSG00000122224	ENSG00000122224:160769476-160770017:source	0.405201210368;-2.15979374705e-05;3.49515620243e-07;-0.381973765694	0.99999999287;4.93162194833e-18;4.69872397918e-18;0.999999935355	0.498;0.025;0.025;0.458	0.893;0.025;0.025;0.086	s|1e1.1o1|1e2.1o1|1e3.2o3|1e3.3o3|2e0	True	True	True	4	4	1	chr1	+	160769872-160771580;160769872-160778997;160769872-160783371;160769872-160783426	160769476-160770017;160771580-160772488;160778997-160779087;160779539-160783701;160779539-160783701	;;;;	;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/70_T4_N_T4_R.deltapsi_quantify_deltapsi.html#LY9
YRDC	ENSG00000196449	ENSG00000196449:38268616-38269669:source	-0.00414987549982;0.272030611195;-0.220193376118	2.07905382419e-16;0.996157426114;0.954688073364	0.058;0.704;0.240	0.030;0.970;0.025	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	-	38269669-38272529;38269669-38269974;38269669-38269670	38268616-38269669;38269670-38269973;38269974-38270116;38272529-38272648	;;;	;;;	(38269670, 38269973)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/161_T4_N_T4_R.deltapsi_quantify_deltapsi.html#YRDC
YRDC	ENSG00000196449	ENSG00000196449:38269974-38270116:target	0.221509508222;-0.221509508222	0.953242832032;0.953242832032	0.759;0.241	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr1	-	38269669-38269974;38269973-38269974	38268616-38269669;38269670-38269973;38269974-38270116	;;	;;	(38269670, 38269973)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/161_T4_N_T4_R.deltapsi_quantify_deltapsi.html#YRDC
NR1D2	ENSG00000174738	ENSG00000174738:24006255-24006653:source	-0.176763456653;-0.0516912316877;0.242973874088	0.464109051031;3.00865026942e-16;0.947327964083	0.635;0.078;0.284	0.462;0.025;0.520	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	1	chr3	+	24006653-24009304;24006653-24009441;24006653-24018714	24006255-24006653;24009304-24009514;24009304-24009514;24018714-24022109	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/145_T4_N_T4_R.deltapsi_quantify_deltapsi.html#NR1D2
NR1D2	ENSG00000174738	ENSG00000174738:24018714-24022109:target	0.2109118384;-0.2109118384	0.790014048077;0.790014048077	0.259;0.741	0.465;0.535	t|1e1.1o1|1e2.2o2	False	False	True	2	3	1	chr3	+	24006653-24018714;24009514-24018714	24006255-24006653;24009304-24009514;24018714-24022109	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/145_T4_N_T4_R.deltapsi_quantify_deltapsi.html#NR1D2
ADRBK1	ENSG00000173020	ENSG00000173020:67045267-67045719:target	0.477921737014;-0.477921737014	1.0;1.0	0.509;0.491	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	67044819-67045267;67045266-67045267	67044008-67044819;67044820-67045266;67045267-67045719	;;	;;	(67044820, 67045266)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/143_T4_N_T4_R.deltapsi_quantify_deltapsi.html#ADRBK1
HLA-B	ENSG00000234745	ENSG00000234745:31324465-31324734:source	0.200341324383;-0.200341324383	0.70678944459;0.70678944459	0.760;0.240	0.955;0.045	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr6	-	31324734-31324863;31324734-31324735	31324465-31324734;31324735-31324862;31324863-31324965	;;	;;	(31324735, 31324862)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/175_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HLA-B
FUBP3	ENSG00000107164	ENSG00000107164:133510008-133510125:target	0.352031051315;-0.352031051315	0.999999934973;0.999999934973	0.632;0.368	0.975;0.025	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr9	+	133507665-133510054;133510007-133510008	133507589-133507665;133509017-133510007;133510008-133510125	;;	;;	(133509017, 133510007)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/46_T4_N_T4_R.deltapsi_quantify_deltapsi.html#FUBP3
MINOS1-NBL1	ENSG00000270136	ENSG00000270136:19949968-19950077:source	0.349002207269;-0.349002207269	0.999999999858;0.999999999858	0.635;0.365	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr1	+	19950077-19952881;19950077-19950078	19949968-19950077;19950078-19952880;19952881-19952970	;;	;;	(19950078, 19952880)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/182_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MINOS1-NBL1
MINOS1-NBL1	ENSG00000270136	ENSG00000270136:19952881-19952970:target	0.202707096242;-0.202707096242	0.848482300154;0.848482300154	0.777;0.223	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr1	+	19950077-19952881;19952880-19952881	19949968-19950077;19950078-19952880;19952881-19952970	;;	;;	(19950078, 19952880)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/182_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MINOS1-NBL1
TCF7	ENSG00000081059	ENSG00000081059:133470393-133470461:target	0.218144369176;1.02848141196e-05;-0.210792277541	0.797853366637;6.64524208112e-17;0.745056726976	0.379;0.025;0.598	0.593;0.025;0.392	t|1e1.1o2|1e1.2o2|i	True	False	False	2	2	1	chr5	+	133451724-133470393;133451777-133470393;133470392-133470393	133451600-133451777;133451600-133451777;133459448-133470392;133470393-133470461	;;;	;;;	(133459448, 133470392)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/21_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TCF7
SYNE2	ENSG00000054654	ENSG00000054654:64375816-64375945:target	0.00378893803055;-0.291266467954;0.256046524961	8.91343617201e-05;0.987233953285;0.924063984799	0.219;0.487;0.294	0.253;0.203;0.544	t|1e0|1e1.1o2|1e1.2o2|1e2.1o1	True	False	True	3	3	1	chr14	+	64319798-64375816;64319861-64375816;64320372-64375816	64319683-64319861;64319683-64319861;64320362-64320372;64375816-64375945	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/9_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SYNE2
HARS2	ENSG00000112855	ENSG00000112855:140076106-140076199:source	0.270683095939;-0.270683095939	0.999989255942;0.999989255942	0.711;0.289	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr5	+	140076199-140076528;140076199-140076200	140076106-140076199;140076200-140076527;140076528-140076655	;;	;;	(140076200, 140076527)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/56_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HARS2
HARS2	ENSG00000112855	ENSG00000112855:140076528-140076655:target	0.285176985916;-0.285176985916	0.999998397261;0.999998397261	0.697;0.303	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr5	+	140076199-140076528;140076527-140076528	140076106-140076199;140076200-140076527;140076528-140076655	;;	;;	(140076200, 140076527)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/56_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HARS2
HARS2	ENSG00000112855	ENSG00000112855:140076106-140076199:target	0.281923345095;0.178517920429;-0.437614376823	0.987931766645;0.530527449629;1.0	0.082;0.461;0.452	0.357;0.641;0.025	t|1e1.2o2|1e2.2o3|i	False	False	True	2	3	1	chr5	+	140075430-140076106;140075786-140076106;140076105-140076106	140075323-140075430;140075688-140075929;140075930-140076105;140076106-140076199	;;;	;;;	(140075930, 140076105)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/56_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HARS2
HARS2	ENSG00000112855	ENSG00000112855:140075688-140075929:source	0.464045915124;-0.464045915124	1.0;1.0	0.523;0.477	0.975;0.025	s|1e0|2e1.1o1|3e0|i	True	False	False	1	2	1	chr5	+	140075786-140076106;140075929-140075930	140075688-140075929;140075930-140076105;140076106-140076199	;;	;;	(140075930, 140076105)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/56_T4_N_T4_R.deltapsi_quantify_deltapsi.html#HARS2
SNX9	ENSG00000130340	ENSG00000130340:158327160-158327244:source	-0.233408977985;0.233408977985	0.99168060307;0.99168060307	0.975;0.025	0.747;0.253	s|1e1.1o1|i	False	False	False	1	2	1	chr6	+	158327244-158330697;158327244-158327245	158327160-158327244;158327245-158330696;158330697-158330822	;;	;;	(158327245, 158330696)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/79_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SNX9
SNX9	ENSG00000130340	ENSG00000130340:158330697-158330822:target	-0.233884593354;0.233884593354	0.991898916851;0.991898916851	0.975;0.025	0.747;0.253	t|1e1.1o1|i	False	False	False	1	2	1	chr6	+	158327244-158330697;158330696-158330697	158327160-158327244;158327245-158330696;158330697-158330822	;;	;;	(158327245, 158330696)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/79_T4_N_T4_R.deltapsi_quantify_deltapsi.html#SNX9
TPRKB	ENSG00000144034	ENSG00000144034:73964429-73964527:target	0.206683182233;-0.207211944665;8.67779945474e-09	0.727074939458;0.732012535157;4.69813970587e-18	0.650;0.349;0.025	0.852;0.146;0.025	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	0	chr2	-	73961718-73964429;73961715-73964429;73959412-73964429	73959033-73959412;73961556-73961718;73961556-73961718;73964429-73964527	;;;	;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/105_T4_N_T4_R.deltapsi_quantify_deltapsi.html#TPRKB
UPF1	ENSG00000005007	ENSG00000005007:18977330-18979045:target	0.369439225269;-0.369439225269	1.0;1.0	0.615;0.385	0.975;0.025	t|1e1.1o1|i	False	False	False	1	2	1	chr19	+	18976975-18977330;18977329-18977330	18976853-18976975;18976976-18977329;18977330-18979045	;;	;;	(18976976, 18977329)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/0_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UPF1
UPF1	ENSG00000005007	ENSG00000005007:18976853-18976975:source	0.254983927137;-0.254983927137	0.999794066805;0.999794066805	0.726;0.274	0.975;0.025	s|1e1.1o1|i	False	False	False	1	2	1	chr19	+	18976975-18977330;18976975-18976976	18976853-18976975;18976976-18977329;18977330-18979045	;;	;;	(18976976, 18977329)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/0_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UPF1
UPF1	ENSG00000005007	ENSG00000005007:18963796-18963913:target	0.204103383906;-0.204103383906	0.890973653921;0.890973653921	0.776;0.224	0.975;0.025	t|1e1.5o5|2e0|i	False	True	False	1	2	1	chr19	+	18963105-18963796;18963795-18963796	18962944-18963105;18963106-18963795;18963796-18963913	;;	;;	(18963106, 18963795)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/0_T4_N_T4_R.deltapsi_quantify_deltapsi.html#UPF1
JOSD1	ENSG00000100221	ENSG00000100221:39085301-39085429:target	0.238917236002;-0.238917236002	0.998044928592;0.998044928592	0.742;0.258	0.975;0.025	s|1e0|1e1.1o1|i	False	False	False	1	2	1	chr22	-	39085134-39085301;39085300-39085301	39084940-39085134;39085135-39085300;39085301-39085429	;;	;;	(39085135, 39085300)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/31_T4_N_T4_R.deltapsi_quantify_deltapsi.html#JOSD1
JOSD1	ENSG00000100221	ENSG00000100221:39084940-39085134:source	0.0622841998598;0.233032646586;-0.283434252971	1.81268169462e-06;0.921592838867;0.999999982684	0.075;0.625;0.301	0.147;0.852;0.025	t|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr22	-	39085134-39095808;39085134-39085301;39085134-39085135	39084940-39085134;39085135-39085300;39085301-39085429;39095806-39096128	;;;	;;;	(39085135, 39085300)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/31_T4_N_T4_R.deltapsi_quantify_deltapsi.html#JOSD1
MYL12A	ENSG00000101608	ENSG00000101608:3249359-3249441:target	0.239362861494;-0.239362861494	0.992407903563;0.992407903563	0.742;0.258	0.975;0.025	t|1e1.1o2|i	False	False	False	1	2	1	chr18	+	3247907-3249359;3249358-3249359	3247799-3248642;3248643-3249358;3249359-3249441	;;	;;	(3248643, 3249358)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/34_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MYL12A
POLDIP3	ENSG00000100227	ENSG00000100227:42995704-42995799:source	0.236891874398;-0.236891874398	0.910184012215;0.910184012215	0.354;0.646	0.585;0.415	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr22	-	42995799-42998776;42995799-42997976	42995704-42995799;42997976-42998113;42998774-42999166	;;	;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/31_T4_N_T4_R.deltapsi_quantify_deltapsi.html#POLDIP3
GTPBP1	ENSG00000100226	ENSG00000100226:39133956-39134304:target	0.000350374774001;0.656761943371;-0.662985372627	1.33349628808e-09;1.0;1.0	0.025;0.327;0.671	0.031;0.967;0.025	t|1e1.1o1|1e2.3o3|i	False	False	True	2	3	1	chr22	+	39130402-39133956;39132261-39133956;39133955-39133956	39130329-39130402;39132034-39132261;39132262-39133955;39133956-39134304	;;;	;;;	(39132262, 39133955)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/31_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GTPBP1
GTPBP1	ENSG00000100226	ENSG00000100226:39111912-39112245:source	0.266650786887;-0.266650786887	0.999995328619;0.999995328619	0.715;0.285	0.975;0.025	s|1e0|2e1.1o1|3e0|i	True	False	False	1	2	1	chr22	+	39112092-39112657;39112245-39112246	39111912-39112245;39112246-39112656;39112657-39113005	;;	;;	(39112246, 39112656)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/31_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GTPBP1
GTPBP1	ENSG00000100226	ENSG00000100226:39132034-39132261:source	0.974331913861;-0.974331913861	1.0;1.0	0.025;0.975	0.975;0.025	s|1e0|2e0|3e1.1o1|i	True	False	False	1	2	1	chr22	+	39132261-39133956;39132261-39132262	39132034-39132261;39132262-39133955;39133956-39134304	;;	;;	(39132262, 39133955)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/31_T4_N_T4_R.deltapsi_quantify_deltapsi.html#GTPBP1
EIF2S3	ENSG00000130741	ENSG00000130741:24094317-24094757:source	0.319155398378;-0.319155398378	0.998678378696;0.998678378696	0.278;0.722	0.589;0.411	s|1e1.1o2|i	False	False	False	1	2	1	chrX	+	24094757-24094839;24094757-24094758	24094317-24094757;24094758-24094838;24094839-24096088	;;	;;	(24094758, 24094838)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/80_T4_N_T4_R.deltapsi_quantify_deltapsi.html#EIF2S3
MTOR	ENSG00000198793	ENSG00000198793:11181152-11181425:target	-0.337210211785;0.216666342843;0.025471451459;-0.000859077337369;0.0210925728778	0.999592549006;0.770919243578;1.24108000709e-07;4.5223488827e-15;2.68547119064e-08	0.517;0.410;0.026;0.041;0.025	0.188;0.622;0.080;0.031;0.075	s|1e1.1o1|1e2.3o3|1e3.1o1|2e1.1o1|2e2.3o3	True	True	True	5	4	1	chr1	-	11177143-11181303;11175525-11181303;11174944-11181303;11177143-11181152;11175525-11181152	11174870-11174944;11175453-11175720;11175453-11175720;11177061-11177143;11177061-11177143;11181152-11181425	;;;;;	;;;;;		file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/166_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MTOR
CHFR	ENSG00000072609	ENSG00000072609:133433054-133433216:target	0.00108112280323;0.00300204471525;0.222415757419;-8.32880477662e-06;-0.228824827811	1.76808164359e-09;1.38543402285e-07;0.845705290469;4.71637191838e-18;0.982253642036	0.080;0.074;0.575;0.025;0.248	0.093;0.102;0.792;0.025;0.025	s|1e2.1o2|2e1.1o1|2e2.1o2|2e3.3o3|i	True	True	True	4	4	1	chr12	-	133430159-133433073;133432248-133433054;133430159-133433054;133425310-133433054;133433053-133433054	133425227-133426546;133430017-133430159;133430017-133430159;133432238-133432248;133432249-133433053;133433054-133433216	;;;;;	;;;;;	(133432249, 133433053)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/16_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CHFR
CHFR	ENSG00000072609	ENSG00000072609:133425227-133426546:target	5.28321403307e-05;0.0216903938915;0.318065028825;-0.378295674377	5.05867921405e-18;5.6005132406e-05;0.99889923335;1.0	0.025;0.069;0.536;0.394	0.026;0.127;0.846;0.025	s|1e1.1o3|1e1.2o3|1e2.1o1|i	False	True	True	3	3	1	chr12	-	133424843-133425227;133424809-133425227;133424741-133425227;133425226-133425227	133424671-133424741;133424741-133424843;133424741-133424843;133424844-133425226;133425227-133426546	;;;;	;;;;	(133424844, 133425226)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/16_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CHFR
CHFR	ENSG00000072609	ENSG00000072609:133424671-133424741:target	0.325109145513;-0.325109145513	0.999999995727;0.999999995727	0.658;0.342	0.975;0.025	s|1e1.3o3|i	False	False	False	1	2	1	chr12	-	133423716-133424671;133424670-133424671	133423495-133424459;133424460-133424670;133424671-133424741	;;	;;	(133424460, 133424670)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/16_T4_N_T4_R.deltapsi_quantify_deltapsi.html#CHFR
PTTG1IP	ENSG00000183255	ENSG00000183255:46276103-46276279:source	0.0390176940478;0.131885533238;0.0290257966212;0.206405928546;-0.444351100516	4.60247285873e-10;0.119108505561;1.15894002855e-05;0.736043848937;1.0	0.025;0.104;0.073;0.352;0.458	0.079;0.237;0.130;0.553;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2|i	False	False	True	4	5	1	chr21	-	46276279-46293417;46276279-46285310;46276279-46284821;46276279-46281078;46276279-46276280	46276103-46276279;46276280-46281077;46281078-46281186;46284821-46285066;46285310-46285362;46293417-46293752	;;;;;	;;;;;	(46276280, 46281077)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/153_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PTTG1IP
PTTG1IP	ENSG00000183255	ENSG00000183255:46281078-46281186:target	0.437844473192;0.000218929360949;-0.434341599717	0.999999999998;5.74103682676e-14;1.0	0.543;0.025;0.448	0.970;0.029;0.025	s|1e0|2e1.1o1|2e2.1o3|i	True	False	True	2	3	1	chr21	-	46276279-46281078;46271542-46281078;46281077-46281078	46269500-46271542;46276103-46276279;46276280-46281077;46281078-46281186	;;;	;;;	(46276280, 46281077)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/153_T4_N_T4_R.deltapsi_quantify_deltapsi.html#PTTG1IP
MAP2K7	ENSG00000076984	ENSG00000076984:7974640-7974781:target	-0.0031215879135;0.302153091126;-0.254074186629	7.7084083263e-07;0.996073767157;0.998496291921	0.163;0.565;0.273	0.139;0.859;0.025	t|1e1.1o1|1e2.1o2|i	False	False	True	2	3	1	chr19	+	7968953-7974640;7970740-7974640;7974639-7974640	7968728-7968953;7970693-7971951;7971952-7974639;7974640-7974781	;;;	;;;	(7971952, 7974639)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/18_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MAP2K7
MAP2K7	ENSG00000076984	ENSG00000076984:7970693-7971951:source	0.330934128061;-0.330934128061	0.99999958758;0.99999958758	0.652;0.348	0.975;0.025	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr19	+	7970740-7974640;7971951-7971952	7970693-7971951;7971952-7974639;7974640-7974781	;;	;;	(7971952, 7974639)	file:///data/THelper/ranzani_2015/./voila/dpsi/T4_NvsR//summaries/18_T4_N_T4_R.deltapsi_quantify_deltapsi.html#MAP2K7
