#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
PTBP1	ENSG00000011304	ENSG00000011304:805013-805187:source	0.22839964577;-0.000141776756764;-0.198437987762	0.839789236816;3.52142195814e-18;0.651656127023	0.660;0.029;0.304	0.883;0.025;0.109	s|1e0|2e1.1o3|2e1.3o3|2e2.1o1	True	True	True	3	3	0	chr19	+	805187-805492;805187-805513;805187-806408	805013-805187;805492-806045;805492-806045;806408-807028	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/1_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PTBP1
WSB1	ENSG00000109046	ENSG00000109046:25634770-25635873:target	-0.243181288735;2.04061517067e-05;0.237939473979	0.68643925168;3.17362187535e-07;0.672034550107	0.534;0.026;0.458	0.234;0.027;0.757	t|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr17	+	25633908-25634770;25633908-25635630;25634769-25634770	25633808-25633908;25633808-25633908;25633909-25634769;25634770-25635873	;;;	;;;	(25633909, 25634769)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/16_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#WSB1
ZNF264	ENSG00000083844	ENSG00000083844:57705243-57705537:source	-0.246735515109;0.263761679376;-4.74678192835e-05	0.644211794104;0.692600794903;3.54094152742e-05	0.903;0.081;0.032	0.571;0.415;0.030	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1|3e0	True	False	True	3	4	0	chr19	+	57705369-57706137;57705369-57716765;57705369-57722722	57705243-57705537;57706137-57706337;57716765-57716860;57722722-57724724	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ZNF264
RNF181	ENSG00000168894	ENSG00000168894:85823642-85823772:source	1.8003165999e-08;1.83228241847e-08;0.217619844414;-0.000923927004975;8.46495308417e-05;-0.132312896597;-0.000337911072732	1.01739528169e-16;1.01739531718e-16;0.776555646644;6.55905880055e-12;3.57902047896e-11;0.0727280390822;1.47994619332e-13	0.025;0.025;0.738;0.043;0.025;0.155;0.034	0.025;0.025;0.951;0.025;0.028;0.025;0.025	s|1e2.3o3|2e1.1o1|2e2.1o3|2e2.2o3|2e3.1o2|2e3.2o2|i	True	True	True	6	4	1	chr2	+	85823677-85824030;85823772-85823850;85823772-85823945;85823772-85823980;85823772-85824076;85823772-85824227;85823772-85823773	85823642-85823772;85823773-85823849;85823850-85823943;85823945-85824054;85823945-85824054;85823945-85824054;85824076-85824301;85824076-85824301	;;;;;;;	;;;;;;;	(85823773, 85823849)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/50_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RNF181
BIN1	ENSG00000136717	ENSG00000136717:127815049-127815177:target	0.000132847873352;0.000132847873352;-0.51144712867;0.483909880269	3.84795696096e-05;3.84795696096e-05;0.986682147488;0.970833587939	0.025;0.025;0.604;0.388	0.032;0.032;0.101;0.869	s|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr2	-	127811588-127815049;127809938-127815049;127808819-127815049;127808488-127815049	127808378-127808488;127808730-127808819;127809831-127809938;127811481-127814067;127815049-127815177	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/31_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#BIN1
SOD2	ENSG00000112096	ENSG00000112096:160103171-160103670:target	-0.330576454255;0.330576454255	0.969612336044;0.969612336044	0.722;0.278	0.399;0.601	s|1e0|2e0|3e1.1o1|4e0|5e0|6e0|i	True	False	False	1	2	1	chr6	-	160100330-160103506;160103170-160103171	160090089-160100330;160100331-160103170;160103171-160103670	;;	;;	(160100331, 160103170)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/17_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SOD2
TMEM219	ENSG00000149932	ENSG00000149932:29982729-29983326:source	-0.0570728254839;0.232283775669;-0.0912931036382	0.0194611544276;0.820491503194;0.0532259632267	0.119;0.745;0.136	0.026;0.973;0.025	s|1e0|2e1.1o1|2e2.1o1|3e0|i	True	False	True	2	3	1	chr16	+	29982899-29983363;29982899-29984271;29983326-29983327	29982729-29983326;29983327-29983362;29983363-29983461;29984271-29984373	;;;	;;;	(29983327, 29983362)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/38_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TMEM219
PNISR	ENSG00000132424	ENSG00000132424:99848420-99848430:target	0.315874700702;-0.315874700702	0.950832399174;0.950832399174	0.587;0.413	0.898;0.102	s|1e1.1o1|i	False	False	False	1	2	1	chr6	-	99848187-99848420;99848419-99848420	99845927-99848187;99848188-99848419;99848420-99848430	;;	;;	(99848188, 99848419)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/28_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#PNISR
DIS3L	ENSG00000166938	ENSG00000166938:66621559-66621886:target	-0.28796391126;0.28796391126	0.922959308692;0.922959308692	0.974;0.026	0.692;0.308	t|1e1.1o1|2e0|i	False	True	False	1	2	1	chr15	+	66621462-66621559;66621558-66621559	66621308-66621462;66621463-66621558;66621559-66621886	;;	;;	(66621463, 66621558)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/48_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#DIS3L
RPS14	ENSG00000164587	ENSG00000164587:149827148-149827298:source	0.301280903773;-0.0229874844295;-0.217307442818;-1.00868812441e-10	0.934434071287;0.00330689822293;0.72099963432;2.71162970666e-18	0.208;0.189;0.603;0.025	0.502;0.116;0.381;0.025	t|1e0|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1	True	False	True	4	4	0	chr5	-	149827298-149829266;149827298-149829055;149827298-149829049;149827298-149828396	149827148-149827298;149828396-149828476;149829049-149829259;149829049-149829259;149829266-149829319	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/46_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RPS14
NBEAL2	ENSG00000160796	ENSG00000160796:47032896-47033178:target	-0.34358910128;0.34358910128	0.971367373884;0.971367373884	0.969;0.031	0.633;0.367	t|1e1.1o1|i	False	False	False	1	2	1	chr3	+	47032794-47032896;47032895-47032896	47032709-47032794;47032795-47032895;47032896-47033178	;;	;;	(47032795, 47032895)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/43_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#NBEAL2
NBEAL2	ENSG00000160796	ENSG00000160796:47046109-47046586:source	0.205980429382;-0.193444384655;1.30227880173e-05	0.685430171156;0.632756389157;2.43673561874e-10	0.114;0.861;0.026	0.323;0.658;0.027	s|1e1.2o3|2e2.1o2|i	True	False	True	2	3	1	chr3	+	47046219-47046241;47046586-47046671;47046586-47046587	47046109-47046586;47046587-47046670;47046671-47046811	;;	;;	(47046587, 47046670)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/43_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#NBEAL2
NBEAL2	ENSG00000160796	ENSG00000160796:47046109-47046586:target	0.376735621476;-0.369898274243;3.6055806915e-06	0.985906235376;0.981872056708;2.25722620134e-09	0.191;0.799;0.025	0.559;0.437;0.025	t|1e0|2e2.1o2|3e1.1o1|i	False	True	True	2	3	1	chr3	+	47046219-47046241;47046080-47046462;47046108-47046109	47045985-47046080;47046081-47046108;47046109-47046586	;;	;;	(47046081, 47046108)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/43_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#NBEAL2
AARSD1	ENSG00000266967	ENSG00000266967:41106866-41107051:target	-0.489238565008;0.399174229485;0.00264444387128	0.973204424888;0.883788061674;0.00235823352889	0.663;0.309;0.033	0.177;0.734;0.090	s|1e1.2o2|1e2.2o2|1e3.1o1|2e0	True	False	True	3	4	0	chr17	-	41105795-41106893;41103911-41106893;41102745-41106893	41102543-41102745;41103817-41104152;41105741-41106093;41106866-41107051	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/67_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#AARSD1
MICAL1	ENSG00000135596	ENSG00000135596:109772803-109772903:source	0.267148835043;-0.000334277709163;-8.67328777781e-05;-0.22268270723	0.828797114115;2.41176923879e-08;1.17471942668e-08;0.707429791894	0.372;0.037;0.031;0.561	0.651;0.028;0.028;0.309	t|1e1.2o2|1e2.1o3|1e2.2o3|i	True	False	True	3	3	1	chr6	-	109772903-109773449;109772903-109773224;109772903-109773189;109772903-109772904	109772803-109772903;109772904-109772931;109772932-109773325;109772932-109773325;109773449-109773604	;;;;	;;;;	(109772904, 109772931)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/30_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MICAL1
CCR5	ENSG00000160791	ENSG00000160791:46414161-46417697:target	0.273941865016;-0.273941865016	0.806930992537;0.806930992537	0.141;0.859	0.436;0.564	t|1e0|2e1.1o1|3e2.1o4	False	True	True	2	3	1	chr3	+	46412479-46414383;46414943-46414976	46412191-46412479;46414161-46417697	;	;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/43_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CCR5
JUND	ENSG00000130522	ENSG00000130522:18391266-18392432:target	2.17080842991e-05;2.1718801976e-05;0.303182727918;2.17190514855e-05;-0.320425275467	1.6481389411e-07;1.6481383407e-07;0.940372820596;1.64813832592e-07;0.962117641901	0.025;0.025;0.025;0.025;0.975	0.026;0.026;0.321;0.026;0.662	s|1e1.4o5|2e1.3o5|3e1.5o5|4e2.1o1|i	True	True	True	4	3	1	chr19	-	18391734-18391838;18391736-18391832;18391731-18391819;18390854-18391266;18391265-18391266	18390563-18390854;18390855-18391265;18391266-18392432	;;	;;	(18390855, 18391265)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/26_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#JUND
RPL23A	ENSG00000198242	ENSG00000198242:27050318-27050818:source	-0.288887301133;0.288887301133	0.856555144396;0.856555144396	0.898;0.102	0.600;0.400	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr17	+	27050658-27050885;27050818-27050819	27050318-27050818;27050819-27050884;27050885-27051377	;;	;;	(27050819, 27050884)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/61_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RPL23A
CHKB-CPT1B	ENSG00000254413	ENSG00000254413:51020178-51021394:target	-0.273992397733;0.273992397733	0.821428264349;0.821428264349	0.797;0.203	0.505;0.495	s|1e1.1o1|i	False	False	False	1	2	1	chr22	-	51019982-51020178;51020177-51020178	51019849-51019982;51019983-51020177;51020178-51021394	;;	;;	(51019983, 51020177)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/66_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CHKB-CPT1B
CSNK1G1	ENSG00000169118	ENSG00000169118:64472547-64472653:source	-0.321495009387;0.321495009387	0.9343786019;0.9343786019	0.922;0.078	0.601;0.399	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr15	-	64472653-64495281;64472653-64480574	64472547-64472653;64480574-64480684;64495281-64495388	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/50_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CSNK1G1
ELF2	ENSG00000109381	ENSG00000109381:139994608-139994873:target	0.24854111453;-0.24854111453	0.667751580002;0.667751580002	0.283;0.717	0.603;0.397	s|1e1.2o3|1e1.3o3	False	True	False	2	2	0	chr4	-	139993193-139994608;139993157-139994608	139993020-139993374;139993020-139993374;139994608-139994873	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/16_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ELF2
ENOSF1	ENSG00000132199	ENSG00000132199:694248-694334:source	-0.00024865260542;-0.231564865859;0.253395453113	7.70027858983e-06;0.781345562575;0.836685146323	0.037;0.266;0.701	0.029;0.029;0.965	t|1e1.1o3|1e2.1o1|1e3.2o2	False	False	True	3	4	0	chr18	-	694334-712504;694334-706470;694334-697240	694248-694334;697240-697355;706470-706789;712360-712676	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/27_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ENOSF1
ENOSF1	ENSG00000132199	ENSG00000132199:706470-706789:target	0.205938818281;-0.205938818281	0.673173953355;0.673173953355	0.762;0.238	0.972;0.028	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr18	-	697355-706470;694334-706470	694248-694334;697240-697355;706470-706789	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/27_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ENOSF1
ENOSF1	ENSG00000132199	ENSG00000132199:691204-691276:target	0.474247730104;-0.474247730104	0.980230679143;0.980230679143	0.375;0.625	0.842;0.158	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr18	-	691106-691204;691203-691204	691068-691106;691107-691203;691204-691276	;;	;;	(691107, 691203)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/27_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ENOSF1
ITGA4	ENSG00000115232	ENSG00000115232:182360510-182360664:source	-0.152329046988;-0.00338237765059;0.229611744046	0.477892479316;3.43286832901e-06;0.765284956852	0.789;0.078;0.133	0.593;0.039;0.368	s|1e0|2e1.3o4|2e1.4o4|i	True	True	False	2	2	1	chr2	+	182360664-182363350;182360664-182363446;182360664-182360665	182360510-182360664;182360665-182363007;182363008-182363509;182363008-182363509	;;;	;;;	(182360665, 182363007)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/19_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ITGA4
SON	ENSG00000159140	ENSG00000159140:34929462-34929622:source	-0.238949711661;0.238949711661	0.827520401787;0.827520401787	0.302;0.698	0.066;0.934	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr21	+	34929622-34929852;34929622-34931536	34929462-34929622;34929852-34931362;34931536-34931682	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/42_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#SON
HECTD1	ENSG00000092148	ENSG00000092148:31582483-31582690:source	0.220780867112;-0.220780867112	0.678977606866;0.678977606866	0.057;0.943	0.324;0.676	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr14	-	31582690-31583492;31582690-31583083	31582483-31582690;31583083-31583265;31583492-31583599	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/9_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HECTD1
HECTD1	ENSG00000092148	ENSG00000092148:31676222-31677010:target	0.32773620943;-0.32773620943	0.83830096327;0.83830096327	0.238;0.762	0.596;0.404	s|1e1.2o2|2e1.2o2	True	True	False	2	2	0	chr14	-	31675163-31676597;31675163-31676222	31675003-31675382;31675003-31675382;31676222-31677010	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/9_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HECTD1
ARHGAP25	ENSG00000163219	ENSG00000163219:68961913-68962392:source	2.23480068932e-05;-0.0649426182327;-0.0069401307998;0.204606213722	1.09338220433e-07;0.168563738615;0.000801812514887;0.694903067751	0.030;0.861;0.093;0.030	0.031;0.709;0.031;0.233	s|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr2	+	68962392-68984770;68962392-69002353;68962392-69009365;68962392-68962393	68961913-68962392;68962393-68962443;68984770-68984862;69002353-69002552;69009365-69009452	;;;;	;;;;	(68962393, 68962443)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/44_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ARHGAP25
ARHGAP25	ENSG00000163219	ENSG00000163219:69002353-69002552:target	-3.89580144294e-08;0.240305153929;-3.89580144294e-08;-0.000833429697441;-0.000513736879715;-0.147267172665	1.22759630357e-10;0.851446745424;1.22759630357e-10;1.44097125866e-06;6.46908602835e-07;0.264287754665	0.025;0.732;0.025;0.046;0.042;0.175	0.025;0.968;0.025;0.025;0.028;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|i	False	False	True	5	6	1	chr2	+	68937830-69002353;68962392-69002353;68962671-69002353;68984862-69002353;68995203-69002353;69002352-69002353	68937634-68937830;68961913-68962392;68962444-68962671;68984770-68984862;68995193-68995203;69002271-69002352;69002353-69002552	;;;;;;	;;;;;;	(69002271, 69002352)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/44_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ARHGAP25
TAF9	ENSG00000085231	ENSG00000085231:68662330-68662648:target	1.62446561487e-07;-0.240266913491;0.233001491453;2.17168159493e-09	5.84026359514e-18;0.788958647185;0.766205214859;2.7116357118e-18	0.025;0.561;0.437;0.025	0.025;0.318;0.674;0.025	s|1e1.2o2|2e2.1o1|2e3.1o1|2e4.1o1	True	False	True	4	5	1	chr5	-	68662422-68662523;68661581-68662330;68651780-68662330;68648080-68662330	68646811-68648080;68651722-68651780;68660570-68661581;68662330-68662648	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TAF9
CCAR2	ENSG00000158941	ENSG00000158941:22463232-22463344:target	0.34942599235;-0.345138249632;1.48915007072e-05	0.988240470984;0.989631657576;3.40598490175e-07	0.630;0.363;0.026	0.971;0.027;0.027	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	0	chr8	+	22462355-22463249;22462931-22463249;22463072-22463249	22462145-22462355;22462551-22462931;22463013-22463072;22463232-22463344	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/42_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#CCAR2
FAM160B2	ENSG00000158863	ENSG00000158863:21959686-21959856:target	0.372553325993;-0.372553325993	0.950361343505;0.950361343505	0.589;0.411	0.962;0.038	t|1e1.1o2|1e2.1o1	False	False	True	2	3	1	chr8	+	21959362-21959686;21959573-21959686	21959219-21959464;21959487-21959573;21959686-21959856	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/42_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#FAM160B2
TMEM11	ENSG00000178307	ENSG00000178307:21100593-21102153:source	0.219044903848;4.9417807083e-05;-0.000111053490153;-0.273090676017;0.00177039669689	0.597221804702;4.02718094264e-06;4.29414522364e-06;0.707040177623;0.000853010710476	0.184;0.025;0.031;0.760;0.033	0.486;0.027;0.027;0.424;0.074	t|1e1.1o1|1e2.2o2|1e3.1o2|1e3.2o2|1e4.1o1	True	False	True	5	5	0	chr17	-	21102153-21117404;21102153-21116461;21102153-21114380;21102153-21114249;21102153-21111705	21100593-21102153;21111705-21111852;21114249-21114540;21114249-21114540;21116461-21117234;21117404-21117937	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/55_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#TMEM11
MAP3K3	ENSG00000198909	ENSG00000198909:61762877-61762950:source	-0.245297066765;0.245297066765	0.664871056256;0.664871056256	0.554;0.446	0.237;0.763	s|1e1.2o3|2e1.2o3	True	True	False	2	2	0	chr17	+	61762938-61765887;61762950-61765887	61762877-61762950;61765559-61765954;61765559-61765954	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/61_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#MAP3K3
ANKRD10	ENSG00000088448	ENSG00000088448:111558380-111558471:target	-5.8673428875e-06;-0.000138436271084;-6.34705435127e-06;2.29988141231e-05;-5.90535601628e-06;-4.65616950578e-08;-4.82263801914e-06;-0.0498694130197;-0.239779689593;-6.86373304985e-05;0.386788412086	1.89249634914e-13;1.27229316289e-10;2.11789865449e-13;2.39353179049e-13;2.37709321379e-13;3.01778387727e-16;2.12086371744e-13;0.00322970442785;0.809042617201;3.16881515565e-11;0.999227432741	0.025;0.030;0.025;0.025;0.025;0.025;0.025;0.112;0.615;0.028;0.165	0.025;0.025;0.025;0.026;0.025;0.025;0.025;0.026;0.370;0.026;0.542	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.2o3|1e4.3o3|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o2|i	False	True	True	10	9	1	chr13	-	111557580-111558380;111557127-111558380;111556689-111558380;111555886-111558380;111553041-111558380;111553008-111558380;111546740-111558380;111546549-111558380;111545610-111558380;111536140-111558380;111558379-111558380	111535458-111536140;111545544-111545610;111546456-111546549;111546632-111546740;111552877-111553086;111552877-111553086;111555822-111555886;111556378-111557127;111556378-111557127;111557370-111557580;111557581-111558379;111558380-111558471	;;;;;;;;;;;	;;;;;;;;;;;	(111557581, 111558379)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ANKRD10
ANKRD10	ENSG00000088448	ENSG00000088448:111546456-111546549:target	-0.337275641081;0.337275641081	0.987098538973;0.987098538973	0.400;0.600	0.071;0.929	s|1e1.1o1|i	False	False	False	1	2	1	chr13	-	111545610-111546456;111546455-111546456	111545544-111545610;111545611-111546455;111546456-111546549	;;	;;	(111545611, 111546455)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/8_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#ANKRD10
HNRNPAB	ENSG00000197451	ENSG00000197451:177631508-177631741:source	1.46605084001e-05;0.259851598445;-0.259505746787	8.90652408641e-09;0.966956616984;0.9697853454	0.025;0.720;0.278	0.026;0.974;0.025	s|1e1.2o2|2e1.1o2|i	True	True	False	2	2	1	chr5	+	177631690-177631978;177631741-177631816;177631741-177631742	177631508-177631741;177631742-177631815;177631816-177632047;177631816-177632047	;;;	;;;	(177631742, 177631815)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/60_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPAB
HNRNPAB	ENSG00000197451	ENSG00000197451:177631816-177632047:target	0.22748943366;1.0796025377e-05;-0.234743468255	0.794626045717;2.75273690165e-09;0.823862129053	0.682;0.025;0.317	0.912;0.025;0.082	t|1e1.2o2|2e1.1o2|i	True	True	False	2	2	1	chr5	+	177631741-177631816;177631690-177631978;177631815-177631816	177631508-177631741;177631508-177631741;177631742-177631815;177631816-177632047	;;;	;;;	(177631742, 177631815)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/60_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#HNRNPAB
RHBDD3	ENSG00000100263	ENSG00000100263:29661024-29661657:target	-0.177332385524;-0.000483044249846;0.214099025694	0.524717306377;1.4390907e-05;0.695765796321	0.222;0.042;0.738	0.027;0.027;0.968	s|1e1.2o2|1e2.1o1|2e0|3e0|i	True	False	True	2	3	1	chr22	-	29660207-29661468;29657414-29661468;29661023-29661024	29657189-29657414;29659824-29660390;29660391-29661023;29661024-29661657	;;;	;;;	(29660391, 29661023)	file:///data/THelper/./voila/dpsi/TH1p_PolyAvTotal//summaries/11_Th1_p_A_Th1_p_r.deltapsi_quantify_deltapsi.html#RHBDD3
