#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th17_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
ZNF544	ENSG00000198131	ENSG00000198131:58757667-58757793:source	-0.293331517074;0.289429412299;6.95272798115e-06	0.814154767009;0.806148321061;3.62739799356e-08	0.699;0.296;0.025	0.374;0.619;0.026	s|1e1.1o2|1e1.2o2|1e2.2o2	False	True	True	3	3	0	chr19	+	58757793-58758077;58757793-58758112;58757793-58772217	58757667-58757793;58758077-58758182;58758077-58758182;58771731-58775010	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/24_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZNF544
HNRNPA1	ENSG00000135486	ENSG00000135486:54675170-54675286:target	-0.214746884825;-1.81652804458e-06;-1.81652804458e-06;0.221494924067	0.642086537852;3.15125920286e-08;3.15125920286e-08;0.66435407707	0.847;0.026;0.026;0.141	0.569;0.026;0.026;0.421	t|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr12	+	54674606-54675170;54674878-54675170;54675079-54675170;54675169-54675170	54673977-54674606;54674790-54674878;54674970-54675079;54675080-54675169;54675170-54675286	;;;;	;;;;	(54675080, 54675169)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/11_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HNRNPA1
FANCL	ENSG00000115392	ENSG00000115392:58425714-58425797:target	-0.0660429764241;-0.00549485826773;0.252404702917	0.196513671436;0.0161324956518;0.763500394316	0.263;0.727;0.027	0.064;0.646;0.292	s|1e1.1o1|1e2.1o2|2e2.1o2	True	True	True	3	3	0	chr2	-	58421408-58425729;58393009-58425729;58393009-58425714	58392859-58393009;58392859-58393009;58421364-58421408;58425714-58425797	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/8_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FANCL
FANCL	ENSG00000115392	ENSG00000115392:58392859-58393009:source	5.98475134031e-06;0.000412209533357;-0.0300223849104;0.210750334601;-0.00852556726458	1.48859291415e-06;0.000100103605176;0.0845280740661;0.64236942666;0.0186022384089	0.026;0.026;0.765;0.026;0.216	0.027;0.053;0.579;0.256;0.107	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|2e0	True	True	True	5	5	0	chr2	-	58393009-58468353;58393009-58449077;58393009-58425729;58393009-58425714;58393009-58421364	58392859-58393009;58421364-58421408;58425714-58425797;58425714-58425797;58449077-58449177;58468353-58468507	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/8_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FANCL
VWA9	ENSG00000138614	ENSG00000138614:65899497-65899780:source	0.220458429714;-0.264061157667;0.000422530081624;-0.000485807222559;-0.000132106745524;4.80680042073e-05	0.640861103831;0.755263019284;3.75745780377e-06;8.06329473347e-05;2.36724779009e-06;7.30399324245e-08	0.344;0.547;0.025;0.070;0.036;0.025	0.637;0.238;0.050;0.049;0.025;0.030	t|1e1.1o1|1e2.1o2|1e2.2o2|2e1.1o1|2e2.1o2|2e2.2o2|3e0	True	True	True	6	3	0	chr15	-	65899780-65903436;65899780-65903134;65899780-65903024;65899763-65903436;65899763-65903134;65899763-65903024	65899497-65899780;65903024-65903407;65903024-65903407;65903024-65903407;65903024-65903407;65903436-65903627;65903436-65903627	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/12_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#VWA9
ATG13	ENSG00000175224	ENSG00000175224:46665829-46665881:target	0.285618649188;-0.0232894905109;0.00016774411807;-0.0507043939772;-1.07749839648e-06;-1.07749839648e-06;-1.07749839648e-06;-1.07749839648e-06	0.77532290966;0.062000510081;6.77051088831e-06;0.145297918257;1.1391638974e-07;1.1391638974e-07;1.1391638974e-07;1.1391638974e-07	0.137;0.281;0.026;0.564;0.026;0.026;0.026;0.026	0.469;0.127;0.039;0.356;0.025;0.025;0.025;0.025	t|1e1.1o2|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|2e1.2o2	True	True	True	8	8	0	chr11	+	46639440-46665829;46639925-46665829;46642707-46665829;46651650-46665829;46652541-46665829;46654009-46665829;46660160-46665829;46639503-46665831	46638826-46639503;46638826-46639503;46639810-46639925;46642592-46642707;46651595-46651650;46652447-46652541;46653873-46654009;46660049-46660160;46665829-46665881	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/20_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ATG13
DCAF15	ENSG00000132017	ENSG00000132017:14071099-14071203:source	-0.25792451751;0.25792451751	0.891051751998;0.891051751998	0.878;0.122	0.624;0.376	s|1e1.1o1|i	False	False	False	1	2	1	chr19	+	14071203-14071277;14071203-14071204	14071099-14071203;14071204-14071276;14071277-14071392	;;	;;	(14071204, 14071276)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/10_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DCAF15
NLRP1	ENSG00000091592	ENSG00000091592:5421066-5421885:source	-1.36992960963e-05;-0.419520663881;0.42408097383	1.66252713453e-07;0.980752454104;0.982885006848	0.027;0.658;0.333	0.025;0.245;0.750	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	1	chr17	-	5421207-5433801;5421207-5424844;5421207-5424201	5421066-5421885;5424201-5424332;5424844-5425106;5433801-5434024	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/4_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NLRP1
ARFGAP1	ENSG00000101199	ENSG00000101199:61916218-61916274:target	0.205989185904;-1.23180043256e-05;-0.202658988187	0.627243927909;2.0800260147e-07;0.620135848869	0.637;0.027;0.354	0.899;0.025;0.096	t|1e1.1o2|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr20	+	61914203-61916218;61915232-61916218;61915864-61916218	61914171-61914880;61915203-61915232;61915467-61915864;61916218-61916274	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/5_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ARFGAP1
TOR1AIP2	ENSG00000169905	ENSG00000169905:179828165-179834989:source	-0.000302842013241;-0.224841052097;0.285059134309	0.000153652478542;0.680671791084;0.898220454322	0.080;0.886;0.038	0.069;0.606;0.324	t|1e1.1o1|1e2.1o1|1e3.1o2	False	False	True	3	4	1	chr1	-	179834989-179846828;179834989-179846374;179834989-179837943	179828165-179834989;179836662-179838419;179846374-179846508;179846828-179846938	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/19_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TOR1AIP2
GPANK1	ENSG00000204438	ENSG00000204438:31632618-31632780:target	0.400760690459;-0.400760690459	0.962771312419;0.962771312419	0.440;0.560	0.840;0.160	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr6	-	31632357-31632618;31632354-31632618	31631630-31632357;31631630-31632357;31632618-31632780	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/24_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#GPANK1
RNH1	ENSG00000023191	ENSG00000023191:502214-503570:source	0.256484953385;-0.0153098239403;-0.0942146879122	0.831147825125;0.0199887084552;0.258470336699	0.470;0.239;0.292	0.736;0.136;0.128	t|1e0|2e0|3e1.1o1|3e2.1o1|3e3.1o1	False	True	True	3	4	0	chr11	-	502249-507113;502249-506609;502249-504824	502214-503570;504824-504996;506609-506821;507113-507300	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/0_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RNH1
FLT3LG	ENSG00000090554	ENSG00000090554:49979680-49979987:source	0.306635975049;1.88930385354e-05;-0.326225555773	0.88574351933;0.000841010748861;0.981011391108	0.374;0.240;0.386	0.691;0.241;0.067	s|1e1.1o3|1e1.3o3|1e2.1o1|2e0	True	True	True	3	3	0	chr19	+	49979823-49982166;49979823-49982220;49979823-49983555	49979680-49979987;49982166-49982304;49982166-49982304;49983555-49983733	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/3_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FLT3LG
FLT3LG	ENSG00000090554	ENSG00000090554:49983555-49983733:target	-0.345845401384;0.345845401384	0.980538706968;0.980538706968	0.415;0.585	0.076;0.924	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr19	+	49979823-49983555;49982304-49983555	49979680-49979987;49982166-49982304;49983555-49983733	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/3_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FLT3LG
AMICA1	ENSG00000160593	ENSG00000160593:118085539-118085606:source	-0.179938453815;-1.32776892947e-05;-0.00241098777383;0.396755636891	0.477572141496;5.0271152652e-05;0.00357821081586;0.972484630705	0.858;0.034;0.106;0.034	0.541;0.032;0.025;0.429	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1	False	True	True	4	5	1	chr11	-	118085601-118095656;118085601-118094714;118085601-118090962;118085601-118087629	118085539-118085606;118087629-118087639;118090962-118091209;118094714-118094802;118095656-118095809	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/16_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AMICA1
SLC17A9	ENSG00000101194	ENSG00000101194:61594936-61595486:source	0.240509777152;1.6175572127e-06;1.6175572127e-06;-0.247046638181	0.654997812919;4.17195752463e-07;4.17195752463e-07;0.674462418496	0.490;0.026;0.026;0.496	0.810;0.026;0.026;0.175	s|1e1.1o1|2e0|3e1.1o1|4e1.1o1|i	True	True	False	3	2	1	chr20	+	61595032-61595580;61595374-61595580;61595486-61595580;61595486-61595487	61594936-61595486;61595487-61595579;61595580-61595667;61595580-61595667;61595580-61595667	;;;;	;;;;	(61595487, 61595579)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/5_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SLC17A9
ODF3B	ENSG00000177989	ENSG00000177989:50968139-50968989:source	0.37474213152;-0.37474213152	0.908589694952;0.908589694952	0.237;0.763	0.627;0.373	t|1e1.1o2|i	False	False	False	1	2	1	chr22	-	50968989-50969141;50968989-50968990	50968139-50968989;50968990-50969066;50969067-50969281	;;	;;	(50968990, 50969066)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/21_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ODF3B
ZNF195	ENSG00000005801	ENSG00000005801:3379157-3381795:source	0.373442704917;-9.6515144135e-05;-9.26064232796e-05;6.76789046218e-06;-0.189974191271;-0.00253593417888	0.909462239443;1.21170878685e-06;1.18179620315e-06;2.7017438243e-07;0.557311141775;0.000902144757275	0.395;0.034;0.034;0.025;0.442;0.103	0.783;0.026;0.026;0.026;0.158;0.046	t|1e1.2o3|1e2.3o3|1e3.1o2|1e4.2o4|1e4.4o4|1e5.1o1	True	False	True	6	6	1	chr11	-	3381795-3392205;3381795-3387921;3381795-3383776;3381795-3383027;3381795-3382973;3381795-3381950	3379157-3381795;3381950-3382018;3382973-3383119;3382973-3383119;3383763-3384061;3387921-3388349;3392173-3392377	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/0_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZNF195
ASB2	ENSG00000100628	ENSG00000100628:94430680-94430958:source	-0.212780855651;0.212780855651	0.664290726585;0.664290726585	0.973;0.027	0.744;0.256	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr14	-	94430958-94442780;94430958-94440294	94430680-94430958;94440294-94440429;94442519-94443164	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/5_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ASB2
TRAPPC10	ENSG00000160218	ENSG00000160218:45518238-45518415:target	0.230072546589;-0.230072546589	0.81358503378;0.81358503378	0.738;0.262	0.967;0.033	t|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr21	+	45514114-45518238;45516594-45518238	45513944-45514114;45516461-45516594;45518238-45518415	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/16_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TRAPPC10
AC093838.4	ENSG00000152117	ENSG00000152117:132258931-132259081:source	0.209775784306;-0.0686139866704;-0.00098097291129	0.66761337025;0.204817003234;0.000986200357947	0.031;0.899;0.085	0.277;0.677;0.048	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr2	+	132259081-132260028;132259081-132263885;132259081-132266110	132258931-132259081;132260028-132260265;132263885-132264015;132266110-132266181	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/14_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AC093838.4
FBXO44	ENSG00000132879	ENSG00000132879:11718793-11718928:target	0.405161925571;-0.405161925571	0.960444356494;0.960444356494	0.208;0.792	0.612;0.388	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr1	+	11718421-11718793;11718685-11718793	11718324-11718450;11718590-11718685;11718793-11718928	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/10_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FBXO44
SDHAP1	ENSG00000185485	ENSG00000185485:195717061-195717189:target	-0.324332344002;0.339214922593;-3.60632713443e-05	0.881414430768;0.935258654759;1.52012667823e-05	0.959;0.031;0.031	0.616;0.373;0.028	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr3	-	195713475-195717061;195712660-195717061;195711147-195717061	195710983-195711147;195712317-195712660;195713390-195713475;195717061-195717189	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/22_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SDHAP1
SDHAP1	ENSG00000185485	ENSG00000185485:195712317-195712660:source	0.248283000515;-0.248283000515	0.760519590806;0.760519590806	0.038;0.962	0.327;0.673	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	195712660-195717061;195712660-195713390	195712317-195712660;195713390-195713475;195717061-195717189	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/22_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SDHAP1
RFFL	ENSG00000092871	ENSG00000092871:33353393-33353587:source	-0.202426566515;-0.00112345910075;0.290777225858;0.00109485738935;-5.582627407e-06;-5.582627407e-06	0.591373253552;0.000296988328504;0.97640237352;0.00249048092694;5.56779405621e-08;5.56779405621e-08	0.664;0.080;0.026;0.243;0.026;0.026	0.379;0.040;0.309;0.268;0.025;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1|2e4.1o1|2e5.1o1|2e6.1o1	False	True	True	6	7	0	chr17	-	33353580-33416124;33353580-33415760;33353580-33396313;33353580-33390595;33353580-33369235;33353580-33363357	33353393-33353587;33363357-33363537;33369235-33369370;33390595-33390871;33396313-33396677;33415760-33415854;33416124-33416338	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/4_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#RFFL
HDAC10	ENSG00000100429	ENSG00000100429:50684104-50684256:source	0.273629606177;-0.273629606177	0.861960843226;0.861960843226	0.614;0.386	0.893;0.107	t|1e1.2o2|i	False	False	False	1	2	1	chr22	-	50684256-50684339;50684256-50684257	50684104-50684256;50684257-50684338;50684339-50684521	;;	;;	(50684257, 50684338)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/4_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HDAC10
PPP2R5B	ENSG00000068971	ENSG00000068971:64699031-64699081:target	0.245564646661;-0.245564646661	0.70920597128;0.70920597128	0.611;0.389	0.911;0.089	t|1e1.1o1|i	False	False	False	1	2	1	chr11	+	64698961-64699031;64699030-64699031	64698908-64698961;64698962-64699030;64699031-64699081	;;	;;	(64698962, 64699030)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/1_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PPP2R5B
ZNF692	ENSG00000171163	ENSG00000171163:249151639-249151696:source	-0.435294163878;2.21288301468e-05;0.430904309023	0.988959849654;2.64648822473e-06;0.983562646637	0.485;0.027;0.506	0.058;0.029;0.930	t|1e0|1e1.1o1|1e2.1o5|i	False	False	True	2	3	1	chr1	-	249151696-249152027;249151696-249151938;249151696-249151697	249151639-249151696;249151697-249151755;249151756-249151971;249152027-249152058	;;;	;;;	(249151697, 249151755)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/19_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZNF692
PTPN23	ENSG00000076201	ENSG00000076201:47446770-47447288:source	-0.221675248785;0.221675248785	0.594676133238;0.594676133238	0.942;0.058	0.607;0.393	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr3	+	47447288-47447405;47447288-47447435	47446770-47447288;47447405-47447536;47447405-47447536	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PTPN23
TBRG1	ENSG00000154144	ENSG00000154144:124496589-124496647:source	-0.216606080128;0.216606080128	0.658555238816;0.658555238816	0.331;0.669	0.057;0.943	s|1e1.3o3|i	False	False	False	1	2	1	chr11	+	124496647-124496800;124496647-124496648	124496589-124496647;124496648-124496694;124496695-124496946	;;	;;	(124496648, 124496694)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/15_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TBRG1
TNIK	ENSG00000154310	ENSG00000154310:171087409-171087474:target	0.271622030627;-0.271622030627	0.83739752691;0.83739752691	0.067;0.933	0.355;0.645	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	171065007-171087409;170946010-171087409	170945954-170946010;171064723-171065007;171087409-171087474	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/15_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TNIK
AGER	ENSG00000204305	ENSG00000204305:32148745-32149016:source	-0.388105638792;0.388105638792	0.994828370303;0.994828370303	0.421;0.579	0.042;0.958	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr6	-	32149016-32149301;32149016-32149128	32148745-32149016;32149128-32149254;32149301-32149412	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/24_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AGER
C11orf49	ENSG00000149179	ENSG00000149179:47182678-47182754:source	0.223592081225;-0.268774049196;0.001532175923;-0.000178045376275	0.729314960967;0.782111546525;0.000330011957653;9.78603136384e-05	0.027;0.930;0.027;0.054	0.259;0.622;0.077;0.044	s|1e0|1e1.1o3|1e1.2o3|1e1.3o3|1e2.1o1|2e0	True	True	True	4	3	1	chr11	+	47182741-47182997;47182741-47183015;47182741-47183549;47182741-47185644	47182678-47182754;47182997-47183798;47182997-47183798;47182997-47183798;47185644-47185936	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/14_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#C11orf49
DNM2	ENSG00000079805	ENSG00000079805:10922940-10923053:target	1.72333671797e-07;-0.222864785378;0.000118743888918;1.72333671797e-07;0.207085152234	1.40046009391e-11;0.700662336382;8.70010634436e-07;1.40046009391e-11;0.651935115561	0.025;0.542;0.042;0.025;0.410	0.025;0.281;0.048;0.025;0.665	t|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1|i	False	False	True	4	5	1	chr19	+	10909248-10922940;10916643-10922940;10919256-10922940;10922440-10922940;10922939-10922940	10909063-10909248;10916592-10916643;10919195-10919256;10919884-10922440;10922441-10922939;10922940-10923053	;;;;;	;;;;;	(10922441, 10922939)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DNM2
WDR92	ENSG00000243667	ENSG00000243667:68384059-68384692:target	0.226498731374;-0.228383504999;-2.40044536904e-06	0.768951283496;0.77973689626;2.69447992211e-08	0.026;0.973;0.026	0.248;0.745;0.026	s|1e1.1o1|2e1.1o1|3e1.1o1	True	True	False	3	2	0	chr2	-	68374699-68384506;68374699-68384393;68374699-68384059	68374599-68374699;68374599-68374699;68374599-68374699;68384059-68384692	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/25_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#WDR92
SEMA4D	ENSG00000187764	ENSG00000187764:92070803-92070868:source	0.223992281668;7.93846923807e-05;7.92914164854e-05;-0.0318137073367;-0.10963215745	0.698633627114;2.69438024106e-07;3.67043939423e-05;0.0592887076328;0.306540408369	0.459;0.025;0.091;0.219;0.231	0.722;0.032;0.095;0.093;0.063	t|1e0|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	1	chr9	-	92070868-92112834;92070868-92112290;92070868-92094487;92070868-92090400;92070868-92089454	92070803-92070868;92089454-92089538;92090400-92090465;92094487-92094805;92112290-92112347;92112834-92113045	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/23_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SEMA4D
CORO1B	ENSG00000172725	ENSG00000172725:67210875-67211152:target	0.259276391217;-0.259276391217	0.668427924193;0.668427924193	0.252;0.748	0.596;0.404	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	67210101-67210875;67210874-67210875	67209899-67210101;67210102-67210874;67210875-67211152	;;	;;	(67210102, 67210874)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/20_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CORO1B
CORO1B	ENSG00000172725	ENSG00000172725:67208596-67208715:source	0.485433968954;-0.485433968954	0.975978094783;0.975978094783	0.252;0.748	0.733;0.267	t|1e1.1o1|i	False	False	False	1	2	1	chr11	-	67208715-67208804;67208715-67208716	67208596-67208715;67208716-67208803;67208804-67208985	;;	;;	(67208716, 67208803)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/20_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CORO1B
SLC41A3	ENSG00000114544	ENSG00000114544:125725198-125725471:source	-3.52855638505e-05;0.218988608787;-0.196090003278	2.84053989056e-06;0.683154167669;0.606275626277	0.029;0.059;0.929	0.026;0.326;0.668	t|1e2.2o2|2e1.1o1|i	False	True	True	2	3	1	chr3	-	125725471-125725560;125725407-125725957;125725471-125725472	125725198-125725471;125725472-125725559;125725560-125725729;125725957-125726068	;;;	;;;	(125725472, 125725559)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/7_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SLC41A3
USP4	ENSG00000114316	ENSG00000114316:49348947-49349087:source	0.233894096067;-0.237228324744;2.84079770639e-06	0.788352937543;0.805970483419;2.35341846028e-08	0.716;0.278;0.025	0.960;0.036;0.026	t|1e1.2o3|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	0	chr3	-	49349087-49362135;49349087-49355742;49349087-49351304	49348947-49349087;49351304-49351477;49355742-49356207;49362130-49362196	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/7_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#USP4
AL136419.6	ENSG00000260669	ENSG00000260669:24684943-24685003:target	-0.215937450475;0.215937450475	0.677990063344;0.677990063344	0.947;0.053	0.683;0.317	s|1e1.1o1|i	False	False	False	1	2	1	chr14	-	24684868-24684943;24684942-24684943	24684758-24684868;24684869-24684942;24684943-24685003	;;	;;	(24684869, 24684942)	file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/25_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AL136419.6
TRMT2B	ENSG00000188917	ENSG00000188917:100296306-100296360:source	-0.000193458516815;-7.10438701946e-06;0.256373342386;-0.195127668121	0.000583089336741;6.14292469116e-07;0.724894172275;0.537465325943	0.098;0.027;0.099;0.795	0.091;0.026;0.409;0.493	t|1e1.2o2|1e2.1o1|1e3.1o2|1e3.2o2	True	False	True	4	4	1	chrX	-	100296360-100306773;100296360-100306240;100296360-100297222;100296360-100297031	100296306-100296360;100297031-100297301;100297031-100297301;100306240-100306355;100306773-100307105	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/23_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#TRMT2B
CHTF18	ENSG00000127586	ENSG00000127586:842224-842367:target	0.221629626937;-0.221629626937	0.718496157345;0.718496157345	0.026;0.974	0.250;0.750	t|1e1.1o1|1e2.2o2	False	False	True	2	3	0	chr16	+	841370-842224;841948-842224	841137-841370;841851-841948;842224-842367	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/9_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CHTF18
CLDND1	ENSG00000080822	ENSG00000080822:98240174-98240286:source	0.345175768939;-0.140087191486;-0.0148817523229;2.39723645132e-06;-0.000389492594335;2.39723645132e-06	0.942141267561;0.440579944571;0.0331063072041;2.65481571532e-09;6.91727382445e-08;2.65481571532e-09	0.357;0.245;0.346;0.025;0.047;0.025	0.702;0.058;0.230;0.025;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|2e1.1o1|2e3.1o1|3e3.1o1	True	True	True	6	4	0	chr3	-	98240286-98241693;98240286-98241386;98240286-98240497;98240281-98241693;98240281-98240497;98240221-98240497	98240174-98240286;98240497-98241358;98240497-98241358;98240497-98241358;98241386-98241598;98241693-98241910;98241693-98241910	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/2_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CLDND1
ZSWIM8	ENSG00000214655	ENSG00000214655:75552280-75552610:source	-0.30436800615;0.30436800615	0.807484563498;0.807484563498	0.803;0.197	0.461;0.539	s|1e1.3o5|2e2.1o1	True	False	True	2	3	1	chr10	+	75552311-75552414;75552610-75553346	75552280-75552610;75553346-75553477	;	;		file:///data/THelper/./voila/dpsi/TH1p_TH17p//summaries/25_Th1_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ZSWIM8
