#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th2_p_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
RPL12	ENSG00000197958	ENSG00000197958:130211889-130211987:target	-4.55144210166e-05;-0.216766999456;0.228156926563	7.37778262141e-10;0.720793347626;0.781404622343	0.027;0.963;0.025	0.025;0.746;0.248	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr9	-	130211800-130211889;130211641-130211889;130211888-130211889	130211389-130211800;130211389-130211800;130211801-130211888;130211889-130211987	;;;	;;;	(130211801, 130211888)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/56_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RPL12
PRPF40B	ENSG00000110844	ENSG00000110844:50037644-50037787:target	-0.509832389181;0.509832389181	0.999677728775;0.999677728775	0.961;0.039	0.464;0.536	t|1e1.1o2|i	False	False	False	1	2	1	chr12	+	50037535-50037644;50037643-50037644	50037474-50037594;50037595-50037643;50037644-50037787	;;	;;	(50037595, 50037643)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/17_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PRPF40B
PRPF40B	ENSG00000110844	ENSG00000110844:50037474-50037594:source	-0.627759676157;0.627759676157	0.99999762099;0.99999762099	0.930;0.070	0.318;0.682	s|1e1.1o1|2e0|i	True	False	False	1	2	1	chr12	+	50037535-50037644;50037594-50037595	50037474-50037594;50037595-50037643;50037644-50037787	;;	;;	(50037595, 50037643)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/17_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PRPF40B
ATE1	ENSG00000107669	ENSG00000107669:123661906-123662135:target	0.415527227541;-0.466435492553;0.00117540679452	0.982494369824;0.995358071026;2.18630881824e-05	0.144;0.848;0.026	0.552;0.392;0.055	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1	True	False	True	3	4	0	chr10	-	123659509-123661906;123658484-123661906;123629553-123661906	123629521-123629553;123658356-123658484;123659381-123659509;123661906-123662135	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/15_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ATE1
ASCC1	ENSG00000138303	ENSG00000138303:73975965-73976069:target	-2.0864979665e-05;-2.0864979665e-05;-2.0864979665e-05;-0.469096163855;-2.0864979665e-05;0.479326490582	1.29390448159e-06;1.29390448159e-06;1.29390448159e-06;0.973949813947;1.29390448159e-06;0.978829346337	0.027;0.027;0.027;0.697;0.027;0.277	0.026;0.026;0.026;0.232;0.026;0.751	s|1e1.1o4|1e1.4o4|1e2.1o3|1e2.2o3|1e2.3o3|i	False	True	True	5	3	1	chr10	-	73975867-73975965;73975612-73975965;73973109-73975965;73973089-73975965;73973035-73975965;73975964-73975965	73972945-73973109;73972945-73973109;73972945-73973109;73975535-73975867;73975535-73975867;73975868-73975964;73975965-73976069	;;;;;;	;;;;;;	(73975868, 73975964)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/31_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ASCC1
ATP6V1G2-DDX39B	ENSG00000254870	ENSG00000254870:31500557-31500688:source	0.247659615836;-0.247659615836	0.878994632112;0.878994632112	0.686;0.314	0.928;0.072	t|1e1.1o1|i	False	False	False	1	2	1	chr6	-	31500688-31503144;31500688-31500689	31500557-31500688;31500689-31503143;31503144-31503262	;;	;;	(31500689, 31503143)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/63_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ATP6V1G2-DDX39B
ATP6V1G2-DDX39B	ENSG00000254870	ENSG00000254870:31503144-31503262:target	-0.253322235038;0.253322235038	0.85072581713;0.85072581713	0.729;0.271	0.480;0.520	s|1e1.1o1|i	False	False	False	1	2	1	chr6	-	31500688-31503144;31503143-31503144	31500557-31500688;31500689-31503143;31503144-31503262	;;	;;	(31500689, 31503143)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/63_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ATP6V1G2-DDX39B
SH3GLB2	ENSG00000148341	ENSG00000148341:131774509-131774577:target	0.439154886286;-0.0369859220779;-0.316897976965	0.997396880992;0.0385054141118;0.926123364456	0.269;0.163;0.568	0.697;0.051;0.252	s|1e1.1o1|1e2.1o1|2e0|i	True	False	True	2	3	1	chr9	-	131772972-131774515;131772488-131774515;131774508-131774509	131772399-131772488;131772949-131772972;131774296-131774508;131774509-131774577	;;;	;;;	(131774296, 131774508)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/37_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SH3GLB2
YTHDF2	ENSG00000198492	ENSG00000198492:29064771-29064850:source	8.48457808777e-06;0.27810351426;-0.281775165018	1.62456266877e-09;0.934478866581;0.943785207237	0.025;0.660;0.338	0.025;0.933;0.062	s|1e1.1o1|2e1.1o1|2e2.1o1	True	True	True	3	3	1	chr1	+	29064841-29068915;29064850-29068915;29064850-29095441	29064771-29064850;29068915-29070498;29068915-29070498;29095441-29096287	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/57_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#YTHDF2
TRABD2A	ENSG00000186854	ENSG00000186854:85066191-85066450:target	0.370725494976;-0.371097063628;6.834354674e-06	0.976170009219;0.974372060476;8.58826045201e-08	0.074;0.919;0.026	0.438;0.555;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1|2e0	True	False	True	3	4	1	chr2	-	85065365-85066273;85059269-85066273;85051328-85066273	85051077-85051328;85059179-85059269;85063043-85065365;85066191-85066450	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/54_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TRABD2A
ENSG00000006114	ENSG00000006114	ENSG00000006114:35880641-35880751:target	0.248930882221;-0.248930882221	0.823369667477;0.823369667477	0.694;0.306	0.952;0.048	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr17	-	35880317-35880641;35879174-35880641	35877933-35879174;35880282-35880317;35880641-35880751	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/0_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ENSG00000006114
ENSG00000006114	ENSG00000006114	ENSG00000006114:35900689-35902667:source	0.237555250555;-0.00500046029926;-0.221931273062;0.000617583374276	0.65124492411;0.00517324136334;0.654404687432;4.90990317663e-05	0.409;0.163;0.423;0.026	0.720;0.097;0.138;0.047	t|1e1.3o3|2e1.3o3|3e1.3o3|4e0|5e2.1o3	True	True	True	4	3	1	chr17	-	35902667-35913217;35902532-35913217;35902529-35913217;35901359-35902074	35900689-35902667;35913217-35914161;35913217-35914161;35913217-35914161	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/0_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ENSG00000006114
FUS	ENSG00000089280	ENSG00000089280:31198123-31198566:source	-0.429036023934;0.429036023934	0.988807416687;0.988807416687	0.807;0.193	0.389;0.611	s|1e1.2o2|2e0|i	True	False	False	1	2	1	chr16	+	31198157-31199646;31198566-31198567	31198123-31198566;31198567-31199472;31199473-31199678	;;	;;	(31198567, 31199472)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/8_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#FUS
FUS	ENSG00000089280	ENSG00000089280:31198123-31198566:target	-0.454849013263;8.60637893259e-08;0.452873834526	0.999801077885;7.93294136681e-17;0.999775113035	0.704;0.025;0.296	0.260;0.025;0.737	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr16	+	31196500-31198123;31196877-31198123;31198122-31198123	31196260-31196500;31196820-31196877;31196878-31198122;31198123-31198566	;;;	;;;	(31196878, 31198122)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/8_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#FUS
FUS	ENSG00000089280	ENSG00000089280:31199473-31199678:target	9.07136554896e-05;-0.25940956925;0.259031509679	1.74929803058e-10;0.821631130541;0.823693761606	0.025;0.743;0.232	0.029;0.484;0.489	t|1e0|2e1.1o1|2e2.1o2|i	False	True	True	2	3	1	chr16	+	31196500-31199646;31198157-31199646;31199472-31199473	31196260-31196500;31198123-31198566;31198567-31199472;31199473-31199678	;;;	;;;	(31198567, 31199472)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/8_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#FUS
FUS	ENSG00000089280	ENSG00000089280:31196260-31196500:source	-0.269309416596;-1.50392821405e-05;0.271718353986	0.867773194044;3.23817580616e-06;0.893601570333	0.854;0.049;0.095	0.585;0.052;0.362	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr16	+	31196500-31198123;31196500-31199646;31196500-31196501	31196260-31196500;31196501-31196819;31198123-31198566;31199473-31199678	;;;	;;;	(31196501, 31196819)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/8_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#FUS
RALGDS	ENSG00000160271	ENSG00000160271:135977115-135977301:source	0.227481730491;-0.227481730491	0.782703919263;0.782703919263	0.691;0.309	0.924;0.076	t|1e0|2e1.1o1|i	False	True	False	1	2	1	chr9	-	135977149-135977325;135977301-135977302	135977115-135977301;135977302-135977324;135977325-135977526	;;	;;	(135977302, 135977324)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/40_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RALGDS
SUPT20H	ENSG00000102710	ENSG00000102710:37597686-37598330:target	-0.272417140165;-0.000740972504598;0.22038873486	0.926221504308;0.00203411720978;0.632650091708	0.303;0.157;0.540	0.030;0.147;0.838	s|1e0|2e0|3e1.1o1|3e2.1o1|3e3.1o1|4e0	True	False	True	3	4	0	chr13	-	37597181-37598172;37596454-37598172;37596217-37598172	37596148-37596217;37596360-37596454;37596826-37597181;37597686-37598330	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/12_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SUPT20H
CCAR1	ENSG00000060339	ENSG00000060339:70516030-70516240:source	-0.210297642936;0.210297642936	0.699731109411;0.699731109411	0.853;0.147	0.633;0.367	s|1e1.1o1|i	False	False	False	1	2	1	chr10	+	70516240-70517051;70516240-70516241	70516030-70516240;70516241-70516282;70517051-70517055	;;	;;	(70516241, 70516282)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/4_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CCAR1
ZNF106	ENSG00000103994	ENSG00000103994:42731231-42732011:source	-5.55674898595e-05;-0.230167167964;0.2464342411	1.67295785465e-06;0.751215839528;0.810144846818	0.028;0.937;0.053	0.025;0.677;0.318	t|1e1.1o1|1e2.1o2|2e2.1o2	True	True	True	3	3	1	chr15	-	42732011-42736400;42732011-42734271;42731750-42734271	42731231-42732011;42733939-42734612;42733939-42734612;42736400-42736460	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/13_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ZNF106
PIEZO1	ENSG00000103335	ENSG00000103335:88791824-88791927:target	-0.397710629876;0.397710629876	0.982377347;0.982377347	0.460;0.540	0.069;0.931	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr16	-	88791488-88791824;88790379-88791824	88790355-88790379;88791417-88791488;88791824-88791927	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/13_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PIEZO1
TRIM65	ENSG00000141569	ENSG00000141569:73888348-73888620:source	1.08735597424e-05;0.420619701603;-0.408355343364	4.78651942355e-05;0.985687730708;0.994474351364	0.032;0.543;0.430	0.034;0.957;0.031	t|1e1.1o2|2e1.1o2|3e0|i	True	True	False	2	2	1	chr17	-	73888620-73888836;73888581-73888836;73888620-73888621	73888348-73888620;73888621-73888663;73888664-73888931;73888664-73888931	;;;	;;;	(73888621, 73888663)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/33_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TRIM65
CALM1	ENSG00000198668	ENSG00000198668:90864276-90865147:source	-0.120544398312;-0.000421379876868;-0.000414961367934;-0.00315180313587;0.330401331049	0.332334637841;1.13418203563e-05;1.1133355414e-05;0.000561589133517;0.956773113219	0.215;0.041;0.040;0.079;0.632	0.034;0.025;0.025;0.025;0.957	s|1e1.1o1|1e2.2o2|2e1.1o1|3e1.1o1|4e0|i	True	True	True	4	3	1	chr14	+	90864832-90865335;90864832-90866409;90864895-90865335;90864904-90865335;90865147-90865148	90864276-90865147;90865148-90865334;90865335-90865431;90865335-90865431;90865335-90865431;90866322-90866775	;;;;;	;;;;;	(90865148, 90865334)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/57_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#CALM1
SRRM1	ENSG00000133226	ENSG00000133226:24987210-24987466:source	0.291106043306;-0.291106043306	0.924270380128;0.924270380128	0.640;0.360	0.929;0.071	s|1e1.1o2|1e1.2o2|2e0	True	True	False	2	2	0	chr1	+	24987290-24987801;24987290-24987804	24987210-24987466;24987801-24987887;24987801-24987887	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/27_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SRRM1
ITGB7	ENSG00000139626	ENSG00000139626:53600986-53601091:target	1.23611012708e-05;-0.425922103233;0.423020196046	8.99166633037e-09;0.997271185622;0.997165627075	0.025;0.909;0.088	0.026;0.494;0.500	s|1e1.1o1|1e2.2o2|1e3.1o2	False	False	True	3	4	0	chr12	-	53600588-53600986;53594978-53600986;53594230-53600986	53594027-53594230;53594588-53595084;53600458-53600588;53600986-53601091	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/32_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ITGB7
PARPBP	ENSG00000185480	ENSG00000185480:102559507-102559661:source	0.0656497614871;0.353735060659;-0.188424118573;-0.265291616433	0.0919523542445;0.923616383458;0.617599834141;0.842193341278	0.025;0.346;0.298;0.352	0.151;0.706;0.068;0.075	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr12	+	102559661-102560887;102559661-102569261;102559661-102576327;102559661-102589729	102559507-102559661;102560887-102561025;102569261-102569444;102576327-102576405;102589729-102591298	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/53_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PARPBP
MVP	ENSG00000013364	ENSG00000013364:29831715-29831831:source	3.71881236721e-06;7.52666045198e-05;0.325225826347;-0.334150136579	4.48738473487e-09;5.14308351638e-07;0.940540066472;0.963274937225	0.025;0.029;0.554;0.420	0.025;0.032;0.878;0.091	s|1e1.1o1|1e2.1o2|1e2.2o2|i	False	True	True	3	3	1	chr16	+	29831831-29837263;29831831-29841795;29831831-29841836;29831831-29831832	29831715-29831831;29831832-29832644;29837263-29837413;29841795-29841996;29841795-29841996	;;;;	;;;;	(29831832, 29832644)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/1_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#MVP
PQLC1	ENSG00000122490	ENSG00000122490:77679184-77679400:source	0.272439390558;6.21326537388e-05;-0.33245389626;0.000607271619622	0.787198703774;4.03154983517e-06;0.942375575012;0.000245466068841	0.558;0.025;0.400;0.039	0.868;0.028;0.065;0.060	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr18	-	77679400-77703329;77679400-77701507;77679400-77693969;77679400-77690228	77679184-77679400;77690228-77690311;77693969-77694022;77701507-77701750;77703329-77703462	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/22_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PQLC1
PQLC1	ENSG00000122490	ENSG00000122490:77663446-77664183:source	-0.304053604241;-3.752691739e-05;0.345731996984;-7.50194704046e-05	0.931986856307;2.15003151947e-06;0.961121966311;2.15891085307e-06	0.364;0.028;0.582;0.030	0.057;0.027;0.926;0.027	t|1e1.1o1|1e2.1o1|1e3.4o4|1e4.1o1	False	False	True	4	5	1	chr18	-	77664183-77703329;77664183-77693969;77664183-77679184;77664183-77675387	77663446-77664183;77675387-77675961;77679184-77679400;77693969-77694022;77703329-77703462	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/22_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PQLC1
PQLC1	ENSG00000122490	ENSG00000122490:77703329-77703462:target	-0.116958510403;0.011173182568;0.352146077991;-0.267870646934	0.379506586719;0.0109496622349;0.917693623245;0.883762168351	0.244;0.025;0.411;0.332	0.057;0.119;0.772;0.056	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr18	-	77694022-77703329;77690311-77703329;77679400-77703329;77664183-77703329	77663446-77664183;77679184-77679400;77690228-77690311;77693969-77694022;77703329-77703462	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/22_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#PQLC1
TAF1C	ENSG00000103168	ENSG00000103168:84215352-84215489:source	6.88871472293e-05;-0.464228678872;0.457322812997	7.83339213053e-06;0.967404157379;0.963616565989	0.027;0.784;0.207	0.030;0.322;0.663	t|1e1.3o3|2e1.2o3|3e0|i	True	True	False	2	2	1	chr16	-	84215489-84215547;84215469-84215548;84215489-84215490	84215352-84215489;84215490-84215546;84215547-84215664;84215547-84215664	;;;	;;;	(84215490, 84215546)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/13_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TAF1C
TAF1C	ENSG00000103168	ENSG00000103168:84220507-84220669:target	-8.16604695452e-05;-0.227390358474;0.307216276304;-0.00116959636534;2.97983107226e-05;2.97983107226e-05	1.4689910186e-06;0.718834590759;0.865144140403;1.26717424893e-05;1.39018339078e-06;1.39018339078e-06	0.029;0.337;0.581;0.054;0.025;0.025	0.027;0.068;0.908;0.027;0.027;0.027	s|1e1.1o1|1e2.1o5|1e2.3o5|1e2.5o5|1e3.1o2|1e4.2o2	False	True	True	6	5	0	chr16	-	84219189-84220507;84218666-84220507;84218595-84220507;84218505-84220507;84217384-84220507;84217113-84220507	84217016-84217137;84217303-84217384;84218457-84218666;84218457-84218666;84218457-84218666;84218764-84219189;84220507-84220669	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/13_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TAF1C
TAF1C	ENSG00000103168	ENSG00000103168:84218457-84218666:source	-0.220876656637;0.307227154671;3.90036271489e-05;-0.00120889256875;-8.49926578213e-05	0.702149778772;0.869753130603;1.89233354472e-06;1.33226601482e-05;1.4445323136e-06	0.335;0.584;0.025;0.055;0.030	0.070;0.909;0.027;0.027;0.027	t|1e1.1o1|2e0|3e1.1o1|3e2.1o2|4e0|5e1.1o1|i	True	True	True	4	3	1	chr16	-	84218666-84220507;84218595-84220507;84218595-84219086;84218505-84220507;84218666-84218667	84218457-84218666;84218667-84218763;84218764-84219189;84220507-84220669;84220507-84220669;84220507-84220669	;;;;;	;;;;;	(84218667, 84218763)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/13_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#TAF1C
RP11-73M18.2	ENSG00000256500	ENSG00000256500:104151323-104151373:source	-0.374355938442;0.374355938442	0.955249520162;0.955249520162	0.748;0.252	0.376;0.624	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	104151373-104151975;104151373-104151374	104151323-104151373;104151374-104151974;104151975-104152261	;;	;;	(104151374, 104151974)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/64_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RP11-73M18.2
ST6GALNAC6	ENSG00000160408	ENSG00000160408:130649763-130649870:source	-2.57803268175e-05;-0.206915846576;0.219784458567	5.3354301789e-07;0.699527966419;0.77395155916	0.028;0.234;0.746	0.027;0.027;0.970	t|1e1.3o3|1e2.2o3|1e2.3o3	True	False	True	3	3	0	chr9	-	130649870-130656791;130649870-130652935;130649870-130652916	130649763-130649870;130652916-130653322;130652916-130653322;130656791-130656970	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/40_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#ST6GALNAC6
RPL26	ENSG00000161970	ENSG00000161970:8286093-8286531:target	-5.45852703087e-07;0.578530134151;-5.13577417835e-09;-0.183584373543;-0.392260496238;6.29670044612e-08	1.91091901687e-17;0.999999999917;2.3945351791e-18;0.544308042962;0.999953443885;2.40651112325e-18	0.025;0.297;0.025;0.230;0.464;0.025	0.025;0.861;0.025;0.048;0.081;0.025	s|1e1.2o4|1e1.3o4|1e2.1o1|2e1.3o4|3e1.3o4|4e1.3o4	True	True	True	6	3	0	chr17	-	8285656-8286475;8285633-8286475;8285408-8286475;8285633-8286180;8285633-8286099;8285633-8286093	8285102-8285408;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8286093-8286531	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/41_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#RPL26
FAM21C	ENSG00000172661	ENSG00000172661:46281818-46282695:target	0.368370494119;9.83488654037e-06;-3.80129746375e-05;-0.357400750742	0.988532544283;1.15159767361e-08;1.27968378523e-08;0.985906312584	0.559;0.025;0.027;0.420	0.919;0.025;0.025;0.071	t|1e0|2e2.1o2|3e1.1o1|3e2.1o2|3e3.1o2	True	True	True	4	4	1	chr10	+	46281079-46282060;46280349-46282483;46281079-46282483;46282122-46282483	46280269-46280349;46280957-46281411;46280957-46281411;46281818-46282695	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/48_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#FAM21C
SYTL1	ENSG00000142765	ENSG00000142765:27677749-27677827:target	3.5573197237e-05;0.277801937084;-0.288387115132	1.9227023406e-07;0.835875617498;0.861387886404	0.025;0.515;0.482	0.027;0.812;0.179	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	+	27676976-27677749;27677443-27677749;27677748-27677749	27676880-27676976;27677285-27677443;27677444-27677748;27677749-27677827	;;;	;;;	(27677444, 27677748)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/34_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SYTL1
SYTL1	ENSG00000142765	ENSG00000142765:27676880-27676976:target	-0.121954398595;-0.279725898411;5.03618939133e-05;-0.000548765001272;0.528030311113	0.230459816379;0.797983669701;3.32790000561e-06;3.82219177497e-06;0.998192883506	0.178;0.446;0.025;0.042;0.330	0.027;0.129;0.027;0.027;0.845	t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|i	True	False	True	4	3	1	chr1	+	27676256-27676880;27676623-27676880;27676763-27676880;27676787-27676880;27676879-27676880	27676143-27676256;27676463-27676787;27676463-27676787;27676463-27676787;27676788-27676879;27676880-27676976	;;;;;	;;;;;	(27676788, 27676879)	file:///data/THelper/./voila/dpsi/TH2p_PolyAvTotal//summaries/34_Th2_p_A_Th2_p_r.deltapsi_quantify_deltapsi.html#SYTL1
