#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th2_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
STAT2	ENSG00000170581	ENSG00000170581:56743129-56743293:target	-0.363187394707;0.00010647642465;-3.42450539635e-06;-3.42450539635e-06;0.000106858672712;0.309223446802	0.975396605125;9.99424303289e-07;6.83975831787e-08;6.83975831787e-08;9.98035218936e-07;0.940133577405	0.946;0.026;0.026;0.026;0.026;0.039	0.589;0.034;0.025;0.025;0.034;0.346	s|1e0|2e1.1o1|2e3.2o3|3e1.1o1|3e2.2o3|3e3.3o3|i	True	True	True	5	4	1	chr12	-	56743045-56743210;56742635-56743210;56743045-56743129;56742843-56743129;56742588-56743129;56743128-56743129	56742536-56742696;56742536-56742696;56742708-56742867;56742947-56743045;56742947-56743045;56743046-56743128;56743129-56743293	;;;;;;	;;;;;;	(56743046, 56743128)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/19_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#STAT2
JKAMP	ENSG00000050130	ENSG00000050130:59953399-59953522:target	6.61254480276e-06;0.48968933254;-0.00081168830457;6.61254480276e-06;-0.427416047837;-0.000191815762023	6.55462217693e-07;0.992229140331;0.000291563300353;6.55462217693e-07;0.988554784152;9.34882133447e-06	0.026;0.408;0.077;0.026;0.470;0.040	0.026;0.888;0.050;0.026;0.051;0.026	t|1e0|1e1.1o1|2e1.1o1|2e2.1o1|2e3.2o2|3e1.1o1|3e2.1o1	True	True	True	6	4	1	chr14	+	59951311-59953399;59951311-59953431;59951834-59953431;59952922-59953431;59951311-59953449;59951834-59953449	59951161-59951311;59951161-59951311;59951161-59951311;59951708-59951834;59951708-59951834;59952183-59952922;59953399-59953522	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/1_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#JKAMP
JKAMP	ENSG00000050130	ENSG00000050130:59951161-59951311:source	-0.00019742809745;2.85637630262e-06;2.85637630262e-06;0.329988638834;-0.431236109686;0.0050447814795	8.64168438705e-06;2.63714345403e-07;2.63714345403e-07;0.822809958468;0.993764279076;0.00799346786503	0.040;0.026;0.026;0.398;0.466;0.091	0.026;0.026;0.026;0.768;0.045;0.175	s|1e1.1o2|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3|1e4.2o2	False	True	True	6	5	0	chr14	+	59951311-59951708;59951311-59952183;59951311-59953399;59951311-59953431;59951311-59953449;59951311-59954392	59951161-59951311;59951708-59951834;59952183-59952922;59953399-59953522;59953399-59953522;59953399-59953522;59953912-59954546	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/1_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#JKAMP
ECT2	ENSG00000114346	ENSG00000114346:172472247-172472450:target	0.298350219415;-0.00589922099727;0.000833833964767;-0.274100498849;-0.00122284355262	0.766995932546;0.00210576188282;0.000440459192532;0.903807230206;0.000612211598151	0.495;0.100;0.025;0.303;0.097	0.851;0.028;0.068;0.028;0.066	t|1e0|2e1.1o1|2e2.1o1|2e3.1o3|2e3.2o3|2e3.3o3|3e0	True	True	True	5	4	0	chr3	+	172468647-172472299;172468906-172472299;172470062-172472299;172470226-172472299;172470262-172472299	172468472-172468647;172468749-172468906;172469940-172470262;172469940-172470262;172469940-172470262;172472247-172472450	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/7_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ECT2
STX16	ENSG00000124222	ENSG00000124222:57248687-57248767:target	0.221986243146;-0.221986243146	0.794448330478;0.794448330478	0.031;0.969	0.249;0.751	t|1e1.2o2|1e2.4o4	False	False	True	2	3	0	chr20	+	57245659-57248687;57246353-57248687	57245568-57245659;57246210-57246353;57248687-57248767	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/8_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#STX16
ITPRIPL1	ENSG00000198885	ENSG00000198885:96992380-96994091:target	-0.299316821194;0.284042275752;2.55744557659e-05	0.84549929371;0.800744955811;3.61393870648e-06	0.386;0.605;0.027	0.061;0.927;0.029	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr2	+	96991303-96992380;96991587-96992380;96992046-96992380	96991069-96991303;96991485-96991587;96991935-96992046;96992380-96994091	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/24_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ITPRIPL1
NUTM2A-AS1	ENSG00000223482	ENSG00000223482:89046655-89048252:source	-0.220970790956;0.220970790956	0.708614618089;0.708614618089	0.908;0.092	0.645;0.355	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr10	-	89048252-89086387;89048252-89067714	89046655-89048252;89067714-89068341;89086387-89086431	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/25_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#NUTM2A-AS1
PTGER2	ENSG00000125384	ENSG00000125384:52781023-52781219:source	-0.266734686086;0.266734686086	0.809690466787;0.809690466787	0.415;0.585	0.123;0.877	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	52781219-52781953;52781219-52781220	52781023-52781219;52781220-52781952;52781953-52782109	;;	;;	(52781220, 52781952)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/9_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PTGER2
PTGER2	ENSG00000125384	ENSG00000125384:52781953-52782109:target	-0.230158455659;0.230158455659	0.79652721686;0.79652721686	0.287;0.713	0.057;0.943	t|1e1.1o1|i	False	False	False	1	2	1	chr14	+	52781219-52781953;52781952-52781953	52781023-52781219;52781220-52781952;52781953-52782109	;;	;;	(52781220, 52781952)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/9_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PTGER2
PIDD1	ENSG00000177595	ENSG00000177595:800762-800912:source	-8.04712550165e-05;0.00024278065454;-0.268012532537;0.286347379281	2.10595914451e-07;4.95294298125e-06;0.865564233557;0.95105028069	0.032;0.055;0.863;0.054	0.025;0.064;0.588;0.335	t|1e1.1o3|1e1.2o3|1e1.3o3|i	True	False	False	3	2	1	chr11	-	800912-801018;800912-801002;800912-800985;800912-800913	800762-800912;800913-800984;800985-801120;800985-801120;800985-801120	;;;;	;;;;	(800913, 800984)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/20_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PIDD1
IFT20	ENSG00000109083	ENSG00000109083:26658412-26659013:source	0.302086213436;-0.302086213436	0.877084094707;0.877084094707	0.547;0.453	0.861;0.139	t|1e1.1o1|1e2.1o1|2e0	False	True	True	2	3	0	chr17	-	26659013-26662366;26659013-26659172	26658412-26659013;26659172-26659408;26662366-26662515	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/5_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#IFT20
IFT20	ENSG00000109083	ENSG00000109083:26662366-26662515:target	-5.36986731988e-06;-0.28714965706;-0.00257751732621;0.382403250937	2.3257335097e-08;0.879115933466;0.000510236494969;0.986331573933	0.026;0.372;0.083;0.539	0.025;0.079;0.025;0.913	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o2	False	True	True	4	4	0	chr17	-	26659749-26662366;26659408-26662366;26659207-26662366;26659013-26662366	26658412-26659013;26659172-26659408;26659172-26659408;26659716-26659749;26662366-26662515	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/5_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#IFT20
AMICA1	ENSG00000160593	ENSG00000160593:118074143-118076105:source	-7.23021753416e-06;-0.244980929235;-1.60207966097e-07;1.05110984244e-05;0.218725309336	1.83659928965e-11;0.892272573087;7.99439317004e-14;7.99349853102e-14;0.786221873498	0.026;0.934;0.025;0.025;0.047	0.025;0.695;0.025;0.026;0.261	t|1e0|2e1.4o6|2e1.5o6|2e2.1o3|2e2.2o3|i	True	True	True	4	3	1	chr11	-	118074380-118076630;118074380-118076597;118074380-118075204;118074380-118075166;118076105-118076106	118074143-118076105;118076106-118076373;118076374-118076706;118076374-118076706	;;;	;;;	(118076106, 118076373)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/16_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#AMICA1
MAN2B2	ENSG00000013288	ENSG00000013288:6610834-6611025:source	0.267411764894;-0.261998706214;-2.74896092022e-06	0.835108651267;0.81031615581;1.50902508493e-06	0.028;0.968;0.027	0.302;0.690;0.027	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr4	+	6611025-6611124;6611025-6611525;6611025-6611026	6610834-6611025;6611026-6611123;6611124-6611301;6611525-6611777	;;;	;;;	(6611026, 6611123)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/0_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#MAN2B2
MICALL1	ENSG00000100139	ENSG00000100139:38333753-38333826:source	0.227154410601;-0.227154410601	0.701986577298;0.701986577298	0.724;0.276	0.971;0.029	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chr22	+	38333799-38336716;38333826-38336716	38333753-38333826;38336716-38337540;38336716-38337540	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/3_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#MICALL1
N4BP2L2	ENSG00000244754	ENSG00000244754:33095510-33095586:source	-0.328600905302;0.328600905302	0.926028949506;0.926028949506	0.860;0.140	0.531;0.469	t|1e1.1o1|i	False	False	False	1	2	1	chr13	-	33095586-33096319;33095586-33095587	33095510-33095586;33095587-33096318;33096319-33099716	;;	;;	(33095587, 33096318)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/26_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#N4BP2L2
AGPAT3	ENSG00000160216	ENSG00000160216:45384810-45387996:target	-8.49614132892e-07;-0.00258639838133;0.227931624292;-0.113054634838	2.58087638313e-11;6.94847266877e-05;0.796623769559;0.223685984808	0.025;0.075;0.741;0.181	0.025;0.025;0.966;0.031	t|1e0|2e2.1o1|3e1.1o3|3e1.3o3|3e2.1o1	True	True	True	4	3	1	chr21	+	45380660-45387750;45379628-45387827;45379740-45387827;45380660-45387827	45379515-45379740;45379515-45379740;45380513-45380660;45380513-45380660;45384810-45387996	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/15_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#AGPAT3
MSI2	ENSG00000153944	ENSG00000153944:55702933-55704664:source	0.355060928;0.00849424063654;-0.449616258291	0.968998343766;0.00400175305955;0.997553696975	0.091;0.028;0.889	0.440;0.109;0.450	s|1e0|2e1.1o2|2e1.2o2|2e2.1o1	True	True	True	3	3	1	chr17	+	55704664-55709152;55704664-55709763;55704664-55729460	55702933-55704664;55709152-55710544;55709152-55710544;55729460-55729522	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/14_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#MSI2
HDAC10	ENSG00000100429	ENSG00000100429:50685304-50685395:source	0.346095615744;-0.346095615744	0.957407508601;0.957407508601	0.107;0.893	0.450;0.550	t|1e1.2o2|1e2.2o3	False	False	True	2	3	0	chr22	-	50685395-50686319;50685395-50686121	50685304-50685395;50685567-50686205;50686319-50686574	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/4_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#HDAC10
ZNF692	ENSG00000171163	ENSG00000171163:249148136-249148981:target	0.223218003478;-0.221277599539;-3.95320488803e-06	0.796478681926;0.784130812553;1.93942149606e-09	0.032;0.965;0.025	0.253;0.743;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr1	-	249145146-249148136;249144980-249148136;249144715-249148136	249144205-249144715;249144881-249144980;249145062-249145146;249148136-249148981	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/19_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ZNF692
PTP4A3	ENSG00000184489	ENSG00000184489:142437039-142437169:source	-0.325368836445;0.325368836445	0.959054216612;0.959054216612	0.969;0.031	0.647;0.353	s|1e0|2e1.1o2|2e2.1o1	True	False	True	2	3	0	chr8	+	142437169-142437850;142437169-142441027	142437039-142437169;142437850-142437924;142441027-142441620	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/21_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PTP4A3
PTP4A3	ENSG00000184489	ENSG00000184489:142441027-142441620:target	0.288664874887;-0.288664874887	0.893846555676;0.893846555676	0.035;0.965	0.333;0.667	t|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr8	+	142437169-142441027;142437924-142441027	142437039-142437169;142437850-142437924;142441027-142441620	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/21_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PTP4A3
U2AF1L4	ENSG00000161265	ENSG00000161265:36235527-36235561:target	1.15528303992e-06;-0.260620212109;0.266203234036	7.14797304559e-07;0.743617711375;0.762817206311	0.027;0.895;0.095	0.027;0.586;0.404	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr19	-	36235441-36235527;36235322-36235527;36235526-36235527	36235224-36235322;36235392-36235464;36235465-36235526;36235527-36235561	;;;	;;;	(36235465, 36235526)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/16_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#U2AF1L4
ARHGEF3	ENSG00000163947	ENSG00000163947:56807737-56807844:source	0.338660501886;-0.355999514732;5.89376135705e-07;2.16090142388e-05	0.974345282736;0.984624897544;4.02851712569e-12;6.93902981499e-10	0.181;0.815;0.025;0.025	0.513;0.467;0.025;0.027	t|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2	True	False	True	4	4	0	chr3	-	56807844-56916320;56807844-56835731;56807844-56809133;56807844-56809028	56807737-56807844;56809028-56809685;56809028-56809685;56835731-56835995;56916320-56916382	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/17_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ARHGEF3
TNIK	ENSG00000154310	ENSG00000154310:171087409-171087474:target	0.236375663429;-0.236375663429	0.725040445841;0.725040445841	0.066;0.934	0.339;0.661	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr3	-	171065007-171087409;170946010-171087409	170945954-170946010;171064723-171065007;171087409-171087474	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/14_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#TNIK
TAX1BP1	ENSG00000106052	ENSG00000106052:27855968-27856139:source	0.29263102135;-0.066404900429;-0.0591173001386	0.824012422462;0.0911478477087;0.175614141169	0.469;0.149;0.381	0.785;0.025;0.211	s|1e1.1o1|2e1.1o1|3e1.1o1	True	True	False	3	2	1	chr7	+	27856013-27856509;27856109-27856509;27856139-27856509	27855968-27856139;27856509-27856657;27856509-27856657;27856509-27856657	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/5_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#TAX1BP1
CREM	ENSG00000095794	ENSG00000095794:35495823-35495979:target	0.000358936609796;1.49818043613e-07;-0.105210626021;0.00153210292904;0.00122889271503;0.260554740612;-0.0230926269724;4.60117967171e-05;-0.0203207857068	1.82680774094e-06;1.62424473897e-10;0.295678365092;0.000388120282482;0.000391238425128;0.905303599227;0.015843716011;2.98735001543e-08;0.0536529533156	0.025;0.025;0.226;0.076;0.097;0.030;0.130;0.025;0.443	0.046;0.025;0.054;0.120;0.133;0.285;0.030;0.029;0.316	t|1e1.1o1|1e2.1o2|1e3.1o7|1e4.2o3|1e5.1o1|1e6.1o2|1e6.2o2|1e7.1o1|1e8.1o1	True	False	True	9	9	0	chr10	+	35416121-35495823;35437419-35495823;35468204-35495823;35477316-35495823;35484142-35495823;35485027-35495823;35485070-35495823;35485467-35495823;35490414-35495823	35415719-35416121;35437296-35437591;35468062-35468771;35477128-35477351;35484055-35484142;35484793-35485070;35484793-35485070;35485327-35485467;35490379-35490414;35495823-35495979	;;;;;;;;;	;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/3_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#CREM
FAM65B	ENSG00000111913	ENSG00000111913:24843090-24843782:target	0.366995094548;-0.00172258326474;-0.348396427072;0.000400638928898	0.930240808665;0.000451239684912;0.921894707308;7.46841224817e-05	0.275;0.141;0.558;0.028	0.648;0.101;0.201;0.052	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2	False	False	True	4	5	1	chr6	-	24841003-24843090;24839827-24843090;24839500-24843090;24836099-24843090	24835931-24836278;24839319-24839500;24839587-24839827;24840351-24841003;24843090-24843782	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/6_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#FAM65B
XIST	ENSG00000229807	ENSG00000229807:73045950-73046290:target	-6.68996860935e-08;0.0406030766836;0.244302446957;-0.371793630899	1.7503664527e-15;0.0638806060153;0.852311560599;0.997060057686	0.025;0.163;0.142;0.692	0.025;0.279;0.385;0.330	s|1e1.1o2|1e1.2o2|1e2.1o1|i	False	True	True	3	3	1	chrX	-	73042068-73045950;73042051-73045950;73040864-73045950;73045949-73045950	73040486-73040864;73041906-73042068;73041906-73042068;73042069-73045949;73045950-73046290	;;;;	;;;;	(73042069, 73045949)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/25_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#XIST
CDC42SE2	ENSG00000158985	ENSG00000158985:130651669-130651837:target	-1.10283115751e-06;-2.06940060039e-05;-0.000262618971786;3.3475749925e-07;-0.00101977490895;0.208511478523;-3.90107243536e-05;3.3475749925e-07;-0.00396500272374;-1.87443068036e-05;-2.11815071331e-06	1.80224398595e-11;2.10653912498e-11;2.52893716344e-07;1.79992293327e-11;1.00061041678e-07;0.725792529216;3.29631948019e-11;1.79992293327e-11;6.55427151672e-06;2.06386963439e-11;1.80587308235e-11	0.025;0.027;0.050;0.025;0.058;0.721;0.028;0.025;0.078;0.027;0.025	0.025;0.025;0.039;0.025;0.025;0.935;0.025;0.025;0.027;0.025;0.025	t|1e1.1o1|1e2.1o2|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o2|1e9.2o2|2e6.1o1	True	True	True	11	10	1	chr5	+	130588822-130651669;130590922-130651669;130591885-130651669;130594665-130651669;130599593-130651669;130599859-130651669;130600427-130651669;130617165-130651669;130623444-130651669;130623506-130651669;130599859-130651673	130588720-130588822;130590788-130591276;130591770-130591885;130594588-130594665;130599359-130599593;130599702-130599859;130599702-130599859;130600417-130600427;130617155-130617165;130623352-130623506;130623352-130623506;130651669-130651837	;;;;;;;;;;;	;;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/15_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#CDC42SE2
GAS5	ENSG00000234741	ENSG00000234741:173835315-173835344:target	5.84708086804e-06;-0.33326136979;0.329671329754	7.46294663624e-09;0.921915440247;0.915743179996	0.025;0.439;0.557	0.026;0.105;0.888	s|1e1.1o2|1e1.2o2|i	False	True	False	2	2	1	chr1	-	173835090-173835315;173835032-173835315;173835314-173835315	173834956-173835090;173834956-173835090;173835091-173835314;173835315-173835344	;;;	;;;	(173835091, 173835314)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/25_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#GAS5
GAS5	ENSG00000234741	ENSG00000234741:173834956-173835090:source	1.09451737291e-05;-0.295306858459;0.28796170227	4.46049610743e-08;0.849001451619;0.830596645184	0.025;0.436;0.559	0.026;0.126;0.866	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr1	-	173835090-173835315;173835032-173835315;173835090-173835091	173834956-173835090;173835091-173835314;173835315-173835344;173835315-173835344	;;;	;;;	(173835091, 173835314)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/25_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#GAS5
MGAT1	ENSG00000131446	ENSG00000131446:180217541-180220097:source	-1.3654986589e-07;-1.3654986589e-07;-0.026138012065;-0.000528114226183;-6.0745894604e-07;0.286051812225;-1.3654986589e-07;-1.3654986589e-07;-0.0724024278743;1.09441648086e-05;-1.3654986589e-07	3.16603073864e-13;3.16603073864e-13;0.0514954296941;1.08305309784e-06;1.67999996117e-10;0.92778738943;3.16603073864e-13;3.16603073864e-13;0.207272577505;4.09199203227e-13;3.16603073864e-13	0.025;0.025;0.310;0.057;0.026;0.183;0.025;0.025;0.428;0.025;0.025	0.025;0.025;0.189;0.035;0.026;0.465;0.025;0.025;0.265;0.026;0.025	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.2o2|1e4.1o2|1e4.2o2|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o4|1e8.2o4	True	False	True	11	9	0	chr5	-	180220097-180242425;180220097-180242414;180220097-180235648;180220097-180235502;180220097-180230813;180220097-180230602;180220097-180230406;180220097-180230296;180220097-180229680;180220097-180222838;180220097-180222656	180217541-180220097;180222406-180222875;180222406-180222875;180229680-180229885;180230296-180230399;180230406-180230481;180230602-180230923;180230602-180230923;180235502-180235597;180235648-180235810;180242414-180242652;180242414-180242652	;;;;;;;;;;;	;;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/9_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#MGAT1
ARHGAP18	ENSG00000146376	ENSG00000146376:129920361-129920501:target	0.23575549977;-0.23575549977	0.761854225329;0.761854225329	0.723;0.277	0.971;0.029	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	129905257-129920361;129901276-129920361	129901215-129901276;129905133-129905257;129920361-129920501	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/13_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ARHGAP18
ZNF688	ENSG00000229809	ENSG00000229809:30582331-30582444:source	-0.000141113073644;0.324616226657;-0.000821796086381;-0.250886977294	1.82503956263e-06;0.933628095101;8.1094867394e-05;0.822454582997	0.036;0.600;0.067;0.300	0.026;0.926;0.036;0.039	t|1e1.1o1|1e2.1o1|1e3.1o1|i	False	False	True	3	4	1	chr16	-	30582444-30583443;30582444-30582755;30582444-30582546;30582444-30582445	30582331-30582444;30582445-30582545;30582546-30582641;30582755-30582993;30583443-30584055	;;;;	;;;;	(30582445, 30582545)	file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/25_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ZNF688
TMEM50B	ENSG00000142188	ENSG00000142188:34821089-34821496:target	0.279335219702;-0.279335219702	0.873662312122;0.873662312122	0.033;0.967	0.322;0.678	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr21	-	34819447-34821089;34811604-34821089	34811521-34811604;34819325-34819447;34821089-34821496	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/13_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#TMEM50B
LRP8	ENSG00000157193	ENSG00000157193:53716362-53716534:target	0.268418011583;-0.268418011583	0.790522849501;0.790522849501	0.292;0.708	0.591;0.409	s|1e0|2e1.1o1|2e2.1o1	True	False	True	2	3	0	chr1	-	53715228-53716362;53712728-53716362	53712225-53712728;53715052-53715228;53716362-53716534	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/15_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#LRP8
RAP1A	ENSG00000116473	ENSG00000116473:112233956-112234039:target	-2.81001612245e-06;-2.81001612245e-06;-7.63733341213e-05;-0.269816523176;0.238094069087;-7.31297957517e-05	1.79914392453e-07;1.79914392453e-07;2.38805352282e-05;0.836416233103;0.689347809376;2.36172120809e-05	0.026;0.026;0.044;0.321;0.588;0.044	0.026;0.026;0.039;0.039;0.887;0.039	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|1e5.1o1	True	False	True	6	6	1	chr1	+	112085131-112233956;112162556-112233956;112162969-112233956;112170181-112233956;112170185-112233956;112207493-112233956	112084840-112085131;112162399-112162556;112162769-112162969;112170091-112170185;112170091-112170185;112207483-112207493;112233956-112234039	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/7_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#RAP1A
ADCY7	ENSG00000121281	ENSG00000121281:50343459-50343557:source	0.238216681772;-0.250040085541;6.72993127821e-06	0.820666338186;0.848151581281;4.91170165488e-07	0.025;0.965;0.032	0.258;0.714;0.033	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr16	+	50343557-50344365;50343557-50344598;50343557-50345604	50343459-50343557;50344365-50344440;50344598-50344791;50345604-50345697	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/8_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#ADCY7
CNEP1R1	ENSG00000205423	ENSG00000205423:50060071-50060378:target	-0.210264723344;0.210264723344	0.577922233973;0.577922233973	0.562;0.438	0.257;0.743	t|1e0|2e1.1o2|2e2.1o2	False	True	True	2	3	0	chr16	+	50059251-50060307;50059612-50060307	50058321-50059256;50059346-50059695;50060071-50060378	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/24_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#CNEP1R1
PPP3CB	ENSG00000107758	ENSG00000107758:75203538-75204580:target	0.312963447406;-0.312963447406	0.907793447964;0.907793447964	0.640;0.360	0.954;0.046	s|1e1.1o1|1e2.1o1|2e0|3e0|4e0	True	False	True	2	3	0	chr10	-	75199659-75204483;75198178-75204483	75196186-75198178;75199630-75199659;75203538-75204580	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH2p//summaries/5_Th1_p_A_Th2_p_A.deltapsi_quantify_deltapsi.html#PPP3CB
