#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_p_A E(PSI)	Th17_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SLC26A6	ENSG00000225697	ENSG00000225697:48664309-48664505:source	-1.1919276675e-06;0.29048343596;-0.289926357604	8.79687780103e-10;0.834995470453;0.834028952821	0.025;0.387;0.608	0.025;0.698;0.297	t|1e1.3o4|2e2.1o2|3e2.1o2	True	True	True	3	3	0	chr3	-	48664505-48665848;48664488-48665379;48664485-48665379	48664309-48664505;48664962-48665471;48664962-48665471;48665602-48665974	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/47_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SLC26A6
CALM1	ENSG00000198668	ENSG00000198668:90864276-90865147:source	-0.0148620638066;-0.10103337061;1.49658374183e-05;1.49658374183e-05;0.202105494175	0.0361941535137;0.229209275086;1.33556632002e-06;1.33556632002e-06;0.571355129836	0.258;0.183;0.026;0.026;0.548	0.129;0.027;0.027;0.027;0.848	s|1e1.1o1|1e2.2o2|2e1.1o1|3e1.1o1|4e0|i	True	True	True	4	3	1	chr14	+	90864832-90865335;90864832-90866409;90864895-90865335;90864904-90865335;90865147-90865148	90864276-90865147;90865148-90865334;90865335-90865431;90865335-90865431;90865335-90865431;90866322-90866775	;;;;;	;;;;;	(90865148, 90865334)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/45_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CALM1
SRRM1	ENSG00000133226	ENSG00000133226:24993046-24993416:target	0.233034200733;-0.233034200733	0.761442100613;0.761442100613	0.666;0.334	0.924;0.076	t|1e0|2e1.1o2|2e2.1o1	False	True	True	2	3	0	chr1	+	24989295-24993306;24989715-24993306	24989151-24989559;24989674-24989715;24993046-24993416	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/19_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SRRM1
SDHAP1	ENSG00000185485	ENSG00000185485:195689718-195690292:target	0.229113791697;-0.00015575025007;-0.0257531336213;-0.0523179994943;0.00202078252915	0.726331379153;1.87434502129e-06;0.0710661921436;0.109386709588;0.000272006808063	0.066;0.036;0.718;0.180;0.025	0.328;0.025;0.559;0.036;0.076	s|1e0|2e1.1o1|2e2.1o1|2e3.1o1|3e3.1o1|4e0|5e3.1o1	True	True	True	5	4	1	chr3	-	195689498-195690171;195687294-195690171;195686957-195690171;195686957-195690163;195686957-195689718	195686619-195686957;195686619-195686957;195686619-195686957;195687171-195687294;195689387-195689498;195689718-195690292	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/42_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SDHAP1
UBAC2	ENSG00000134882	ENSG00000134882:99966351-99966474:target	-0.147470732877;0.226406051908;2.16592797649e-05;-0.00608601871446;-1.14630817886e-08	0.234132143576;0.798265433841;3.26581456932e-10;0.000191751647293;1.4694223011e-12	0.171;0.740;0.025;0.084;0.025	0.025;0.963;0.027;0.026;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1	False	False	True	5	6	1	chr13	+	99890808-99966351;99896878-99966351;99931637-99966351;99961063-99966351;99965641-99966351	99890681-99890808;99896769-99896878;99931579-99931637;99960937-99961063;99965037-99965641;99966351-99966474	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/20_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#UBAC2
RP11-73M18.2	ENSG00000256500	ENSG00000256500:104151975-104152261:target	-0.473410499142;0.473410499142	0.996840073587;0.996840073587	0.669;0.331	0.207;0.793	t|1e1.1o1|i	False	False	False	1	2	1	chr14	+	104151373-104151975;104151974-104151975	104151323-104151373;104151374-104151974;104151975-104152261	;;	;;	(104151374, 104151974)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/48_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RP11-73M18.2
RP11-73M18.2	ENSG00000256500	ENSG00000256500:104151323-104151373:source	-0.441791321061;0.441791321061	0.987536546725;0.987536546725	0.664;0.336	0.231;0.769	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	104151373-104151975;104151373-104151374	104151323-104151373;104151374-104151974;104151975-104152261	;;	;;	(104151374, 104151974)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/48_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RP11-73M18.2
ARGLU1	ENSG00000134884	ENSG00000134884:107211780-107212005:target	-9.85641874389e-05;-0.354585585087;0.373518872559	3.06262502774e-18;0.976367880297;0.981658944753	0.031;0.644;0.319	0.025;0.298;0.684	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr13	-	107209964-107211780;107209479-107211780;107211779-107211780	107209396-107209479;107209907-107210043;107210044-107211779;107211780-107212005	;;;	;;;	(107210044, 107211779)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/20_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ARGLU1
RPL26	ENSG00000161970	ENSG00000161970:8286093-8286531:target	3.42170558174e-07;0.330867997639;3.42170558174e-07;-0.00606239987652;-0.247857113853;3.42170558174e-07	8.68391153293e-13;0.968088134555;8.68391153293e-13;0.00356641889311;0.822555213572;8.68391153293e-13	0.025;0.305;0.025;0.211;0.480;0.025	0.025;0.630;0.025;0.141;0.224;0.025	s|1e1.2o4|1e1.3o4|1e2.1o1|2e1.3o4|3e1.3o4|4e1.3o4	True	True	True	6	3	0	chr17	-	8285656-8286475;8285633-8286475;8285408-8286475;8285633-8286180;8285633-8286099;8285633-8286093	8285102-8285408;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8286093-8286531	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/30_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RPL26
PPP1R16A	ENSG00000160972	ENSG00000160972:145724153-145724223:source	-0.212316500525;0.212316500525	0.703200242679;0.703200242679	0.943;0.057	0.709;0.291	s|1e1.1o2|i	False	False	False	1	2	1	chr8	+	145724223-145724299;145724223-145724224	145724153-145724223;145724224-145724298;145724299-145724444	;;	;;	(145724224, 145724298)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/30_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PPP1R16A
CNTRL	ENSG00000119397	ENSG00000119397:123886209-123886362:target	-0.248449577044;0.251377711854;2.96931849377e-07	0.686537411733;0.696361739772;4.94599455645e-07	0.829;0.162;0.027	0.514;0.477;0.027	t|1e1.1o2|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr9	+	123880818-123886209;123884229-123886209;123884704-123886209	123880624-123880849;123884079-123884229;123884673-123884704;123886209-123886362	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/14_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CNTRL
EYA3	ENSG00000158161	ENSG00000158161:28323831-28323889:source	0.466454819768;-0.466454819768	0.992444698205;0.992444698205	0.480;0.520	0.936;0.064	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr1	-	28323889-28326471;28323889-28324795	28323831-28323889;28324795-28324862;28326471-28326560	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/28_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#EYA3
GSTM2	ENSG00000213366	ENSG00000213366:110213281-110214004:target	-0.40107958256;0.403140306091;-7.49222050014e-06	0.995010827144;0.995928726989;3.03602432441e-08	0.925;0.068;0.026	0.533;0.461;0.025	t|1e0|2e1.2o2|2e2.1o1|3e1.2o2	True	True	True	3	3	0	chr1	+	110212193-110213909;110212856-110213909;110212193-110213936	110212093-110212193;110212093-110212193;110212773-110212856;110213281-110214004	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/46_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#GSTM2
SENP6	ENSG00000112701	ENSG00000112701:76357008-76357517:target	-0.445717942395;2.56765702952e-05;0.431892989048;2.56765702952e-05	0.964627364573;7.06493136775e-06;0.942288556689;7.06493136775e-06	0.519;0.027;0.466;0.027	0.074;0.029;0.905;0.029	t|1e0|2e1.1o1|2e2.1o2|2e3.1o1|2e4.1o1	False	True	True	4	5	0	chr6	+	76344527-76357447;76344716-76357447;76350420-76357447;76356567-76357447	76344423-76344527;76344696-76344772;76350400-76350420;76356227-76356567;76357008-76357517	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/12_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SENP6
HBS1L	ENSG00000112339	ENSG00000112339:135287467-135287611:source	0.236135718149;-0.236135718149	0.807194658127;0.807194658127	0.148;0.852	0.384;0.616	t|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	135287611-135299817;135287611-135290376	135287467-135287611;135290376-135290476;135299817-135299925	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/12_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#HBS1L
HBS1L	ENSG00000112339	ENSG00000112339:135299817-135299925:target	-0.254960738685;0.254960738685	0.862054474674;0.862054474674	0.825;0.175	0.572;0.428	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr6	-	135290476-135299817;135287611-135299817	135287467-135287611;135290376-135290476;135299817-135299925	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/12_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#HBS1L
MAP2K5	ENSG00000137764	ENSG00000137764:68040706-68040939:target	-0.533129514169;-1.42925030542e-05;0.535623734662	0.996171367159;9.03245664082e-06;0.995155271883	0.579;0.030;0.407	0.058;0.028;0.931	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	0	chr15	+	67995746-68040907;68010519-68040907;68040595-68040907	67995675-67995746;68010335-68010519;68040569-68040595;68040706-68040939	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/21_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#MAP2K5
VPS9D1	ENSG00000075399	ENSG00000075399:89778290-89778377:source	0.545997009682;-0.545997009682	0.999988157413;0.999988157413	0.434;0.566	0.967;0.033	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	89778377-89778455;89778377-89778378	89778290-89778377;89778378-89778454;89778455-89778507	;;	;;	(89778378, 89778454)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/4_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#VPS9D1
VPS9D1	ENSG00000075399	ENSG00000075399:89778455-89778507:target	0.393594547152;-0.393594547152	0.973426706988;0.973426706988	0.513;0.487	0.901;0.099	s|1e1.1o1|i	False	False	False	1	2	1	chr16	-	89778377-89778455;89778454-89778455	89778290-89778377;89778378-89778454;89778455-89778507	;;	;;	(89778378, 89778454)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/4_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#VPS9D1
SPATA13	ENSG00000182957	ENSG00000182957:24858273-24858409:target	0.231692550215;-0.191884154023;-0.000183151209427	0.768509042595;0.596184887528;2.53237993821e-06	0.735;0.232;0.037	0.969;0.029;0.025	t|1e1.1o1|1e2.1o1|1e3.2o2	False	False	True	3	4	0	chr13	+	24826000-24858273;24845050-24858273;24852959-24858273	24825832-24826000;24844826-24845050;24852752-24852959;24858273-24858409	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/40_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#SPATA13
CD47	ENSG00000196776	ENSG00000196776:107769425-107769449:target	-0.169811329639;-0.321025003988;0.605889766924	0.499231685874;0.972950523314;0.999675540341	0.424;0.340;0.236	0.164;0.027;0.827	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr3	-	107768498-107769425;107766139-107769425;107769424-107769425	107762145-107766139;107768466-107768498;107768499-107769424;107769425-107769449	;;;	;;;	(107768499, 107769424)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/44_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CD47
CD47	ENSG00000196776	ENSG00000196776:107768466-107768498:source	-0.656360780826;0.656360780826	0.999332269878;0.999332269878	0.804;0.196	0.164;0.836	t|1e1.1o1|i	False	False	False	1	2	1	chr3	-	107768498-107769425;107768498-107768499	107768466-107768498;107768499-107769424;107769425-107769449	;;	;;	(107768499, 107769424)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/44_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CD47
CD47	ENSG00000196776	ENSG00000196776:107770786-107773586:source	5.91478084362e-08;-0.372381496031;-5.89149598993e-05;0.391517143834	1.68601377731e-10;0.9936591052;2.62061095638e-08;0.998203483137	0.025;0.934;0.029;0.040	0.025;0.571;0.025;0.422	t|1e0|2e1.1o1|3e1.1o1|3e2.1o1|i	True	True	True	3	3	1	chr3	-	107773195-107776324;107770817-107776324;107770817-107774367;107773586-107773587	107770786-107773586;107773587-107774366;107774367-107774413;107776324-107776416;107776324-107776416	;;;;	;;;;	(107773587, 107774366)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/44_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CD47
WSB1	ENSG00000109046	ENSG00000109046:25633808-25633908:source	0.399231039962;-7.80800538818e-07;-0.45178102747;0.00199348919508	0.999781315821;4.8450833089e-11;0.999613247898;0.000343041654527	0.028;0.025;0.874;0.101	0.417;0.025;0.434;0.146	s|1e0|2e1.1o2|2e1.2o2|2e2.1o1|i	True	True	True	3	3	1	chr17	+	25633908-25634770;25633908-25635630;25633908-25636126;25633908-25633909	25633808-25633908;25633909-25634769;25634770-25635873;25634770-25635873;25636126-25636298	;;;;	;;;;	(25633909, 25634769)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/11_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#WSB1
WSB1	ENSG00000109046	ENSG00000109046:25634770-25635873:target	0.507052331675;-2.34058518235e-05;-0.503011604671	0.999868916393;3.4101411584e-07;0.999779291101	0.050;0.027;0.941	0.544;0.025;0.451	t|1e1.2o2|2e1.2o2|i	True	True	False	2	2	1	chr17	+	25633908-25634770;25633908-25635630;25634769-25634770	25633808-25633908;25633808-25633908;25633909-25634769;25634770-25635873	;;;	;;;	(25633909, 25634769)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/11_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#WSB1
NOP2	ENSG00000111641	ENSG00000111641:6677305-6677857:target	0.305299916061;-0.305299916061	0.783237093881;0.783237093881	0.292;0.708	0.645;0.355	s|1e1.2o2|2e1.2o2	True	True	False	2	2	0	chr12	-	6677088-6677373;6677088-6677305	6676666-6677128;6676666-6677128;6677305-6677857	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/12_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NOP2
NOC2L	ENSG00000188976	ENSG00000188976:880422-880526:target	-0.23527344521;0.23527344521	0.726823389837;0.726823389837	0.700;0.300	0.435;0.565	s|1e1.1o1|2e1.1o1	True	True	False	2	2	0	chr1	-	880180-880437;880180-880422	879584-880180;879584-880180;880422-880526	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/43_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#NOC2L
DYNLRB1	ENSG00000125971	ENSG00000125971:33114073-33114148:target	0.289340796353;0.000315167098036;-0.349232119423	0.842797937506;1.63131811848e-05;0.957203553877	0.564;0.025;0.431	0.875;0.044;0.084	t|1e1.1o2|1e1.2o2|1e2.1o1	True	False	True	3	3	1	chr20	+	33104266-33114073;33104681-33114073;33107303-33114073	33104214-33104681;33104214-33104681;33107293-33107303;33114073-33114148	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/16_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DYNLRB1
CLEC2D	ENSG00000069493	ENSG00000069493:9845600-9846075:target	-2.0569938521e-07;-0.254057946538;0.255485339988	1.90466513025e-14;0.845120089018;0.849819576142	0.025;0.789;0.208	0.025;0.533;0.465	t|1e1.3o3|2e1.3o3|i	True	True	False	2	2	1	chr12	+	9845527-9845600;9845527-9845630;9845599-9845600	9845424-9845527;9845424-9845527;9845528-9845599;9845600-9846075	;;;	;;;	(9845528, 9845599)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/4_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CLEC2D
FAHD2B	ENSG00000144199	ENSG00000144199:97749627-97749772:target	0.212538931368;-0.212538931368	0.686005191576;0.686005191576	0.712;0.288	0.957;0.043	s|1e1.1o1|2e0|3e0|i	True	False	False	1	2	1	chr2	-	97749554-97749685;97749626-97749627	97749320-97749554;97749555-97749626;97749627-97749772	;;	;;	(97749555, 97749626)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/24_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#FAHD2B
CEP78	ENSG00000148019	ENSG00000148019:80881358-80881991:target	-0.314100005211;0.308483847477;1.42144077804e-05	0.872329945404;0.862581551871;8.87795698962e-08	0.777;0.219;0.025	0.447;0.545;0.026	t|1e2.2o2|1e3.1o1|2e1.1o2	False	True	True	3	4	0	chr9	+	80880459-80881358;80880822-80881358;80851519-80881533	80850978-80851575;80879875-80880459;80880775-80880822;80881358-80881991	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/26_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#CEP78
DTWD1	ENSG00000104047	ENSG00000104047:49924356-49924499:target	-0.274185568566;0.279043116595;-9.72979733914e-07;-9.72979733914e-07	0.848451028988;0.867944705891;2.40987705863e-08;2.40987705863e-08	0.927;0.063;0.026;0.026	0.640;0.350;0.025;0.025	t|1e1.1o2|1e2.1o2|1e3.1o1|2e1.1o2	True	True	True	4	4	0	chr15	+	49917628-49924356;49923255-49924356;49924221-49924356;49917628-49924368	49917310-49917718;49917310-49917718;49923021-49923257;49924219-49924221;49924356-49924499	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/10_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DTWD1
DIS3L	ENSG00000166938	ENSG00000166938:66625074-66625248:source	0.257009289557;-0.257009289557	0.807579854909;0.807579854909	0.657;0.343	0.932;0.068	s|1e1.1o1|i	False	False	False	1	2	1	chr15	+	66625248-66625342;66625248-66625249	66625074-66625248;66625249-66625341;66625342-66626236	;;	;;	(66625249, 66625341)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/33_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#DIS3L
RPS27	ENSG00000177954	ENSG00000177954:153963390-153963510:source	0.224436409438;-0.224436409438	0.661665931709;0.661665931709	0.438;0.562	0.723;0.277	s|1e1.1o1|i	False	False	False	1	2	1	chr1	+	153963510-153963591;153963510-153963511	153963390-153963510;153963511-153963590;153963591-153963699	;;	;;	(153963511, 153963590)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/38_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#RPS27
LTBP3	ENSG00000168056	ENSG00000168056:65307191-65307352:source	-0.360038949251;0.360038949251	0.965105872107;0.965105872107	0.762;0.238	0.407;0.593	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr11	-	65307352-65307716;65307352-65307484	65307191-65307352;65307484-65307624;65307716-65307923	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/34_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#LTBP3
LTBP3	ENSG00000168056	ENSG00000168056:65319443-65319628:target	0.00444337851003;0.281893886245;-0.431604791851	0.0072934952001;0.701748813028;0.963251801237	0.102;0.350;0.548	0.177;0.706;0.117	s|1e0|2e0|3e0|3e1.3o4|3e1.4o4|i	True	True	False	2	2	1	chr11	-	65319127-65319443;65319035-65319443;65319442-65319443	65318983-65319347;65318983-65319347;65319348-65319442;65319443-65319628	;;;	;;;	(65319348, 65319442)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/34_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#LTBP3
LTBP3	ENSG00000168056	ENSG00000168056:65307716-65307923:target	0.436089662111;-0.379250466542;-0.000895356402009	0.998745258996;0.984319101198;1.58954118668e-05	0.087;0.855;0.057	0.513;0.483;0.025	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	-	65307624-65307716;65307352-65307716;65307715-65307716	65307191-65307352;65307484-65307624;65307625-65307715;65307716-65307923	;;;	;;;	(65307625, 65307715)	file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/34_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#LTBP3
PCM1	ENSG00000078674	ENSG00000078674:17837730-17838264:source	6.84242011248e-06;-0.277199974196;0.27200926292	5.56614944932e-08;0.865938604479;0.848109194596	0.025;0.353;0.641	0.026;0.067;0.926	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr8	+	17838264-17840049;17838264-17840742;17838264-17842956	17837730-17838264;17840049-17840146;17840742-17840798;17842956-17843128	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/5_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PCM1
PPP1R14B	ENSG00000173457	ENSG00000173457:64012676-64013288:source	-0.356181506031;0.00624123928089;0.283120998289	0.995566251928;0.00125737279444;0.973039050527	0.925;0.051;0.026	0.578;0.120;0.302	t|1e0|2e1.1o1|2e2.1o1|2e3.1o2	False	True	True	3	4	1	chr11	-	64012759-64013888;64012759-64013526;64012759-64012849	64012676-64013288;64013526-64013665;64013888-64014413	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/37_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#PPP1R14B
ENOSF1	ENSG00000132199	ENSG00000132199:678309-678737:target	-0.226144518239;0.228854110979;0.000606878402884	0.652710081192;0.693124067488;0.000371928556743	0.851;0.079;0.070	0.556;0.355;0.089	s|1e1.2o2|1e2.1o1|1e3.2o2|2e0	True	False	True	3	4	1	chr18	-	677872-678696;677444-678696;675402-678696	675321-675560;677345-677444;677743-677906;678309-678737	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/19_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#ENOSF1
BPTF	ENSG00000171634	ENSG00000171634:65960328-65960520:target	-0.334533540654;0.334533540654	0.919614751262;0.919614751262	0.550;0.450	0.210;0.790	t|1e1.1o2|1e2.1o1|2e0	False	True	True	2	3	0	chr17	+	65955991-65960328;65959622-65960328	65955657-65956493;65959449-65959622;65960328-65960520	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/36_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#BPTF
BPTF	ENSG00000171634	ENSG00000171634:65955657-65956493:source	0.496260639088;-0.496260639088	0.999457893873;0.999457893873	0.346;0.654	0.830;0.170	s|1e1.1o1|1e2.1o2|2e0	True	False	True	2	3	0	chr17	+	65955991-65959449;65955991-65960328	65955657-65956493;65959449-65959622;65960328-65960520	;;	;;		file:///data/THelper/./voila/dpsi/TH17p_TH17e//summaries/36_Th17_p_A_Th17_e_A.deltapsi_quantify_deltapsi.html#BPTF
