#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th2_p_A E(PSI)	Th17_p_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
SMIM20	ENSG00000250317	ENSG00000250317:25929837-25929991:target	0.445021787981;-0.441323706118;-6.36705995813e-06	0.99984862827;0.999783518688;6.09647638488e-09	0.059;0.935;0.026	0.493;0.504;0.025	t|1e0|2e1.1o1|2e2.1o1|2e3.1o1	False	True	True	3	4	1	chr4	+	25863775-25929935;25916044-25929935;25927452-25929935	25863452-25863775;25915826-25916044;25927442-25927452;25929837-25929991	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/33_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SMIM20
WDR26	ENSG00000162923	ENSG00000162923:224616999-224619283:target	-1.3137413218e-07;-0.199799065323;-1.3137413218e-07;-1.3137413218e-07;0.202426307961	1.01898940192e-13;0.660560870509;1.01898940192e-13;1.01898940192e-13;0.670076352023	0.025;0.744;0.025;0.025;0.250	0.025;0.515;0.025;0.025;0.480	s|1e2.1o2|1e2.2o2|2e1.1o1|2e2.1o2|2e2.2o2|3e0	True	True	True	5	3	1	chr1	-	224612421-224619227;224612356-224619227;224614804-224619179;224612421-224619179;224612356-224619179	224612220-224612421;224612220-224612421;224612220-224612421;224612220-224612421;224614794-224614804;224616999-224619283	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/21_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#WDR26
SPECC1	ENSG00000128487	ENSG00000128487:20130726-20130933:target	-6.36102204129e-05;0.456426889947;-0.452365669545	1.9459780438e-05;0.996525730038;0.990065294861	0.032;0.032;0.957	0.026;0.478;0.514	t|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr17	+	19912737-20130726;20059549-20130726;20109225-20130726	19912657-19912737;20059302-20059549;20108849-20109225;20130726-20130933	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/12_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SPECC1
ENOSF1	ENSG00000132199	ENSG00000132199:691204-691276:target	0.304209100497;-0.304209100497	0.912663926498;0.912663926498	0.638;0.362	0.947;0.053	s|1e0|2e1.1o1|i	True	False	False	1	2	1	chr18	-	691106-691204;691203-691204	691068-691106;691107-691203;691204-691276	;;	;;	(691107, 691203)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/13_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ENOSF1
PIP5K1A	ENSG00000143398	ENSG00000143398:151196356-151196755:target	0.249451469981;-2.7921281198e-07;-2.7921281198e-07;-2.7921281198e-07;-0.295280433546;2.01283778248e-05;2.00376216385e-05	0.752144207156;3.26814386688e-11;3.26814386688e-11;3.26814386688e-11;0.855253460542;8.89302182508e-10;9.23823861115e-10	0.302;0.025;0.025;0.025;0.688;0.025;0.025	0.583;0.025;0.025;0.025;0.379;0.027;0.027	t|1e0|2e0|3e2.1o2|3e2.2o2|3e5.1o1|4e1.1o1|4e2.1o2|4e3.1o1|4e4.1o1	True	True	True	7	6	1	chr1	+	151171557-151196721;151171663-151196721;151188476-151196721;151170593-151196724;151171557-151196724;151178805-151196724;151186023-151196724	151170425-151170593;151171027-151171663;151171027-151171663;151171027-151171663;151178795-151178805;151185993-151186023;151188438-151188476;151196356-151196755	;;;;;;;	;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/16_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PIP5K1A
PIP5K1A	ENSG00000143398	ENSG00000143398:151171027-151171663:source	-3.99985023305e-07;0.241391815472;-0.240275212768;-3.99985023305e-07	8.5189296959e-11;0.72648557827;0.722955149256;8.5189296959e-11	0.025;0.312;0.681;0.025	0.025;0.589;0.404;0.025	s|1e1.1o1|1e2.3o4|1e2.4o4|2e2.3o4	True	True	True	4	3	0	chr1	+	151171557-151188438;151171557-151196721;151171557-151196724;151171663-151196721	151171027-151171663;151188438-151188476;151196356-151196755;151196356-151196755;151196356-151196755	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/16_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PIP5K1A
FANCA	ENSG00000187741	ENSG00000187741:89818546-89818630:source	0.248080961554;-0.248080961554	0.795982392397;0.795982392397	0.091;0.909	0.357;0.643	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr16	-	89818630-89828357;89818630-89824985	89818546-89818630;89824985-89825113;89828357-89828430	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/28_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FANCA
ENTPD6	ENSG00000197586	ENSG00000197586:25176329-25176503:source	-0.000231888754952;-0.0146339561115;0.261397977081;3.36448135303e-05;-0.0120625258453	1.01725802938e-05;0.0379577742986;0.883161595533;1.01286193731e-07;0.0267410152082	0.041;0.637;0.041;0.026;0.284	0.025;0.506;0.306;0.028;0.164	s|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e4.1o1	False	True	True	5	5	0	chr20	+	25176503-25176790;25176503-25187158;25176503-25187712;25176503-25187715;25176503-25190485	25176329-25176503;25176790-25176890;25187158-25187226;25187712-25188033;25187712-25188033;25190485-25190561	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/29_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#ENTPD6
CTD-2020K17.1	ENSG00000267121	ENSG00000267121:43298716-43299589:target	-0.112111481177;-0.0095898889786;0.215640236049	0.267464135103;0.0165314882615;0.698895412992	0.216;0.402;0.382	0.058;0.311;0.630	s|1e1.1o1|1e2.1o3|i	False	False	True	2	3	1	chr17	-	43298281-43298716;43297821-43298716;43298715-43298716	43297634-43297821;43298235-43298281;43298282-43298715;43298716-43299589	;;;	;;;	(43298282, 43298715)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/33_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CTD-2020K17.1
HECTD1	ENSG00000092148	ENSG00000092148:31592120-31592253:target	0.373729496894;-0.373729496894	0.987130314329;0.987130314329	0.049;0.951	0.415;0.585	s|1e1.2o2|2e1.2o2	True	True	False	2	2	0	chr14	-	31590711-31592126;31590711-31592120	31590589-31590849;31590589-31590849;31592120-31592253	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/5_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#HECTD1
LDLRAD4	ENSG00000168675	ENSG00000168675:13620867-13621270:target	0.305346475191;-0.280799852341;-2.78921856289e-06;-2.78921856289e-06;-2.78921856289e-06;-2.78921856289e-06;-2.78921856289e-06;-0.000856032253265	0.957640899834;0.915943676252;5.57762262127e-09;5.57762262127e-09;5.57762262127e-09;5.57762262127e-09;5.57762262127e-09;0.00267558685895	0.062;0.308;0.025;0.025;0.025;0.025;0.025;0.615	0.363;0.033;0.025;0.025;0.025;0.025;0.025;0.598	t|1e0|2e1.2o2|2e2.1o1|2e3.1o1|2e4.1o2|2e5.1o1|2e6.1o1|2e7.1o1|2e8.1o2	False	True	True	8	9	1	chr18	+	13438383-13621116;13465110-13621116;13484118-13621116;13491468-13621116;13584048-13621116;13585452-13621116;13612063-13621116;13612773-13621116	13438243-13438383;13464990-13465110;13484036-13484118;13491231-13491587;13584038-13584048;13585365-13585452;13611463-13612063;13612618-13615747;13620867-13621270	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/23_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#LDLRAD4
AIG1	ENSG00000146416	ENSG00000146416:143381979-143382203:source	0.310855135529;-0.000439673051729;-0.203567164854;-1.51924782356e-05	0.806555659924;7.18401980843e-05;0.562496630806;8.83956643804e-07	0.193;0.051;0.749;0.027	0.546;0.026;0.443;0.026	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.2o2	False	False	True	4	5	1	chr6	+	143382203-143382351;143382203-143417066;143382203-143457972;143382203-143486219	143381979-143382203;143382351-143382743;143417066-143417076;143457972-143458127;143486081-143486320	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/17_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#AIG1
SLC39A7	ENSG00000112473	ENSG00000112473:33168222-33168715:source	-0.200909013388;-4.16000576561e-05;0.216278883952	0.540115460768;4.29712708331e-06;0.57760793634	0.737;0.029;0.249	0.427;0.026;0.566	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr6	+	33168715-33169019;33168715-33169522;33168715-33168716	33168222-33168715;33168716-33169018;33169019-33169433;33169522-33169690	;;;	;;;	(33168716, 33169018)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/9_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SLC39A7
FIP1L1	ENSG00000145216	ENSG00000145216:54308420-54308874:target	-0.222225666024;0.222225666024	0.759129016255;0.759129016255	0.902;0.098	0.677;0.323	t|1e0|2e1.1o2|2e2.1o2	False	True	True	2	3	0	chr4	+	54294350-54308820;54306775-54308820	54294194-54294388;54306749-54307150;54308420-54308874	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/17_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#FIP1L1
PRPSAP2	ENSG00000141127	ENSG00000141127:18768782-18768877:target	4.3762529696e-07;4.3762529696e-07;4.3762529696e-07;0.307684086703;4.3762529696e-07;-0.268352893913;-0.000157418748654;4.3762529696e-07	6.11561502612e-08;6.11561502612e-08;6.11561502612e-08;0.94035840109;6.11561502612e-08;0.880636148786;3.7879506907e-06;6.11561502612e-08	0.025;0.025;0.025;0.665;0.025;0.288;0.037;0.025	0.025;0.025;0.025;0.969;0.025;0.025;0.025;0.025	t|1e1.1o3|1e1.2o3|1e2.1o1|1e3.1o1|1e4.1o1|1e5.1o1|1e6.1o1|1e7.1o1|2e0	True	True	True	8	8	0	chr17	+	18759716-18768782;18759742-18768782;18761166-18768782;18761574-18768782;18761875-18768782;18762788-18768782;18764004-18768782;18768254-18768782	18759612-18759789;18759612-18759789;18761097-18761166;18761409-18761574;18761755-18761875;18762653-18762788;18763828-18764004;18768181-18768254;18768782-18768877	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/15_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PRPSAP2
KLHDC2	ENSG00000165516	ENSG00000165516:50246313-50246393:source	-0.275200989467;0.275200989467	0.895639432489;0.895639432489	0.957;0.043	0.680;0.320	s|1e1.1o1|i	False	False	False	1	2	1	chr14	+	50246393-50246466;50246393-50246394	50246313-50246393;50246394-50246465;50246466-50246821	;;	;;	(50246394, 50246465)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/22_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#KLHDC2
MUM1	ENSG00000160953	ENSG00000160953:1360135-1361031:target	-0.182379943897;0.0017832690256;0.205285661733	0.557718047347;0.00253085755178;0.705893513109	0.736;0.230;0.037	0.475;0.269;0.256	t|1e1.1o1|1e2.1o3|1e2.2o3	True	False	True	3	3	0	chr19	+	1358463-1360135;1358692-1360135;1358699-1360135	1358393-1358463;1358587-1359893;1358587-1359893;1360135-1361031	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/21_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MUM1
MUM1	ENSG00000160953	ENSG00000160953:1358393-1358463:source	0.227724364987;-0.227724364987	0.685616740437;0.685616740437	0.203;0.797	0.485;0.515	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr19	+	1358463-1358587;1358463-1360135	1358393-1358463;1358587-1359893;1360135-1361031	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/21_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MUM1
NFKBID	ENSG00000167604	ENSG00000167604:36387628-36387733:source	0.244195187283;-0.244195187283	0.802340718056;0.802340718056	0.718;0.282	0.971;0.029	t|1e1.1o1|i	False	False	False	1	2	1	chr19	-	36387733-36387815;36387733-36387734	36387628-36387733;36387734-36387814;36387815-36388005	;;	;;	(36387734, 36387814)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/23_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NFKBID
DPH7	ENSG00000148399	ENSG00000148399:140459537-140459945:target	-0.226355744004;0.000547976578211;0.22146518504	0.660203764785;0.000398608129739;0.674616315846	0.790;0.088;0.121	0.499;0.107;0.394	s|1e0|2e1.2o2|2e2.1o1|i	True	False	True	2	3	1	chr9	-	140459410-140459537;140459058-140459537;140459536-140459537	140458886-140459058;140459345-140459451;140459452-140459536;140459537-140459945	;;;	;;;	(140459452, 140459536)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/17_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DPH7
COMMD5	ENSG00000170619	ENSG00000170619:146075559-146076780:source	0.245468175684;0.00205068003145;-0.0276958946659;4.50057248378e-05;-0.141010919161	0.834315580348;0.000253527272157;0.0734801202856;1.00075613935e-08;0.248761289509	0.055;0.052;0.716;0.025;0.172	0.303;0.101;0.571;0.029;0.025	t|1e1.1o1|1e2.1o3|1e2.2o3|1e2.3o3|1e3.1o1|2e0	True	True	True	5	4	0	chr8	-	146076780-146078757;146076780-146078378;146076780-146078224;146076780-146078111;146076780-146077765	146075559-146076780;146077765-146078042;146078111-146078452;146078111-146078452;146078111-146078452;146078757-146079121	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/24_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#COMMD5
SLC27A3	ENSG00000143554	ENSG00000143554:153751819-153752110:source	0.205359526916;-0.205359526916	0.626031047247;0.626031047247	0.706;0.294	0.966;0.034	s|1e0|2e1.1o1|2e2.1o1|3e0	True	False	True	2	3	0	chr1	+	153751949-153752302;153751949-153752407	153751819-153752110;153752302-153752359;153752407-153752633	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/16_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SLC27A3
DGKZ	ENSG00000149091	ENSG00000149091:46389202-46389297:source	-0.221392166897;0.209358564653;1.74283271925e-05	0.665865315018;0.629725372745;5.46445432154e-07	0.407;0.586;0.026	0.124;0.866;0.027	s|1e0|2e1.1o3|2e1.2o3|2e2.2o2	True	True	True	3	3	0	chr11	+	46389297-46389552;46389297-46389555;46389297-46391044	46389202-46389297;46389552-46390725;46389552-46390725;46390914-46391100	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/17_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#DGKZ
PUM2	ENSG00000055917	ENSG00000055917:20462954-20463221:source	-0.21824039953;0.21824039953	0.673500011362;0.673500011362	0.592;0.408	0.325;0.675	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr2	-	20463221-20482708;20463221-20478344	20462954-20463221;20478344-20478580;20482708-20482992	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/1_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#PUM2
KDM3A	ENSG00000115548	ENSG00000115548:86669118-86669356:source	-0.227407476361;0.22754252997;-3.4442530766e-06;-2.36414536232e-06	0.683166036644;0.680442303802;2.43564551601e-08;1.5138895995e-08	0.428;0.561;0.026;0.025	0.150;0.842;0.025;0.025	s|1e1.1o2|1e2.1o2|1e3.1o1|i	False	False	True	3	4	1	chr2	+	86669356-86670113;86669356-86676930;86669356-86678226;86669356-86669357	86669118-86669356;86669357-86669446;86670113-86670657;86676930-86677085;86678226-86678336	;;;;	;;;;	(86669357, 86669446)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/10_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#KDM3A
SBNO2	ENSG00000064932	ENSG00000064932:1127603-1127764:source	-0.285965230913;0.284674418723;-4.23118692483e-06	0.902573622945;0.898728434067;1.10019045654e-09	0.480;0.514;0.025	0.195;0.799;0.025	t|1e1.1o1|1e2.1o2|1e2.2o2	True	False	True	3	3	1	chr19	-	1127764-1147308;1127764-1132089;1127764-1131850	1127603-1127764;1131850-1132220;1131850-1132220;1147308-1147419	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/2_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SBNO2
MAN2C1	ENSG00000140400	ENSG00000140400:75654983-75655520:source	7.80188341578e-06;0.332071866998;-0.000169758514033;-0.298351304269	3.69855364524e-07;0.891752291133;3.99835708904e-06;0.844703689777	0.026;0.548;0.038;0.411	0.027;0.895;0.027;0.089	t|1e0|2e0|3e1.4o4|3e2.3o4|3e3.1o1|i	False	True	True	3	4	1	chr15	-	75655089-75656829;75655089-75656340;75655089-75655551;75655520-75655521	75654983-75655520;75655521-75655550;75655551-75655631;75656095-75656475;75656829-75657006	;;;;	;;;;	(75655521, 75655550)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/15_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MAN2C1
EDC3	ENSG00000179151	ENSG00000179151:74967202-74967483:source	-1.42764598579e-06;-0.0218208455452;-1.42764598579e-06;-1.42764598579e-06;-1.42764598579e-06;0.206090467269;-1.42764598579e-06;-0.00688354446573	8.28142768399e-09;0.0514573057055;8.28142768399e-09;8.28142768399e-09;8.28142768399e-09;0.655116392556;8.28142768399e-09;0.00346728544538	0.025;0.874;0.025;0.025;0.025;0.025;0.025;0.110	0.025;0.737;0.025;0.025;0.025;0.228;0.025;0.031	t|1e1.1o1|1e2.1o1|1e3.1o3|1e3.2o3|1e3.3o3|1e4.2o2|1e5.1o1|1e6.1o1	True	False	True	8	7	0	chr15	-	74967483-74988527;74967483-74988221;74967483-74987764;74967483-74987711;74967483-74987667;74967483-74979432;74967483-74972143;74967483-74969282	74967202-74967483;74969282-74969363;74972143-74972266;74979432-74979520;74987667-74988042;74987667-74988042;74987667-74988042;74988221-74988384;74988527-74988633	;;;;;;;;	;;;;;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/26_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#EDC3
SLC15A4	ENSG00000139370	ENSG00000139370:129299320-129300473:target	0.212886061738;-0.188072628744;-0.000522711694211	0.618723646001;0.566137854101;0.000166075430382	0.616;0.323;0.062	0.900;0.065;0.038	s|1e0|2e1.2o3|2e1.3o3|2e2.1o1	True	True	True	3	3	0	chr12	-	129294656-129299320;129294598-129299320;129294018-129299320	129293941-129294018;129294488-129294903;129294488-129294903;129299320-129300473	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/15_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#SLC15A4
STRIP1	ENSG00000143093	ENSG00000143093:110590394-110590926:source	-0.237573032828;0.237573032828	0.777727681205;0.777727681205	0.973;0.027	0.735;0.265	s|1e1.1o1|1e2.1o1|2e0	True	False	True	2	3	1	chr1	+	110590491-110591734;110590491-110592965	110590394-110590926;110591734-110591860;110592965-110593031	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/16_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#STRIP1
CIRBP	ENSG00000099622	ENSG00000099622:1271328-1271493:source	-1.35601729287e-05;0.000157378900546;-0.26475606458;0.239858388451	8.57552806708e-07;4.37674653788e-06;0.857704631341;0.799042155737	0.027;0.027;0.967;0.026	0.026;0.038;0.694;0.266	s|1e2.2o2|2e1.2o2|3e0|4e1.2o2|5e0|i	True	True	True	3	3	1	chr19	+	1271360-1272968;1271364-1271550;1271466-1271550;1271493-1271494	1271328-1271493;1271494-1271547;1271548-1271638;1271548-1271638;1272916-1273171	;;;;	;;;;	(1271494, 1271547)	file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/5_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#CIRBP
MARK3	ENSG00000075413	ENSG00000075413:103933416-103934022:source	-0.243286878621;0.243286878621	0.858211215838;0.858211215838	0.966;0.034	0.725;0.275	s|1e1.2o3|1e1.3o3|2e0	True	True	False	2	2	0	chr14	+	103933528-103934370;103933528-103934418	103933416-103934022;103934051-103934523;103934051-103934523	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/3_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MARK3
LRBA	ENSG00000198589	ENSG00000198589:151246961-151247050:target	0.210006175798;-0.210006175798	0.738917119746;0.738917119746	0.040;0.960	0.256;0.744	s|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr4	-	151242535-151246961;151242520-151246961	151242343-151242535;151242343-151242535;151246961-151247050	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/30_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#LRBA
MCTP2	ENSG00000140563	ENSG00000140563:94899203-94899530:source	-0.200491999752;0.200491999752	0.662295862258;0.662295862258	0.964;0.036	0.720;0.280	s|1e0|1e1.1o2|1e1.2o2	False	True	False	2	2	0	chr15	+	94899530-94901711;94899530-94901776	94899203-94899530;94901711-94901841;94901711-94901841	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/15_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#MCTP2
YLPM1	ENSG00000119596	ENSG00000119596:75269259-75269379:target	0.227283482359;-0.227283482359	0.738637826989;0.738637826989	0.051;0.949	0.310;0.690	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr14	+	75249028-75269259;75266400-75269259	75248037-75249028;75264283-75266400;75269259-75269379	;;	;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/11_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#YLPM1
NDE1	ENSG00000072864	ENSG00000072864:15793454-15794348:target	0.00155648102053;0.202044779528;0.00104132086583;-0.331871106489	5.60975162889e-05;0.676307510957;1.37748264491e-05;0.960886538896	0.035;0.057;0.025;0.907	0.076;0.283;0.061;0.579	t|1e1.1o1|1e2.2o2|2e1.1o1|2e2.2o2	True	True	True	4	3	1	chr16	+	15788113-15793454;15790717-15793454;15788113-15793586;15790717-15793586	15788022-15788113;15788022-15788113;15790566-15790717;15790566-15790717;15793454-15794348	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/2_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#NDE1
THAP3	ENSG00000041988	ENSG00000041988:6692430-6692555:source	0.276635264859;-0.000855191403707;-0.23490849573	0.873061447132;0.000101439265594;0.783436340591	0.672;0.069;0.259	0.955;0.039;0.026	s|1e1.1o2|1e1.2o2|1e2.1o1	False	True	True	3	3	1	chr1	+	6692555-6692856;6692555-6692974;6692555-6694080	6692430-6692555;6692856-6693625;6692856-6693625;6694080-6695646	;;;	;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/1_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#THAP3
THAP3	ENSG00000041988	ENSG00000041988:6690348-6690413:target	3.06218108006e-06;0.275291059196;-0.00128225534275;-0.16319853786	9.07630741798e-08;0.826103924846;0.000121708127152;0.519245008658	0.026;0.614;0.069;0.312	0.026;0.912;0.026;0.076	t|1e1.1o1|1e2.2o2|1e3.1o1|2e2.2o2	True	True	True	4	4	0	chr1	+	6685352-6690348;6688751-6690348;6689784-6690348;6688751-6690351	6685210-6685352;6687823-6688751;6687823-6688751;6689703-6689784;6690348-6690413	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH2p_TH17p//summaries/1_Th2_p_A_Th17_p_A.deltapsi_quantify_deltapsi.html#THAP3
