#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th17_e_A E(PSI)	Th17_e_r E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
NAP1L4	ENSG00000205531	ENSG00000205531:2970457-2970494:source	-0.323044148684;2.80588811037e-05;0.316397150702	0.834743433422;2.74571972769e-07;0.822935127205	0.636;0.025;0.358	0.285;0.027;0.705	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr11	-	2970494-2972489;2970494-2972199;2970494-2970495	2970457-2970494;2970495-2972198;2972199-2972246;2972489-2972545	;;;	;;;	(2970495, 2972198)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#NAP1L4
NAP1L4	ENSG00000205531	ENSG00000205531:3013024-3013332:target	-0.578979189442;0.578979189442	0.999799834302;0.999799834302	0.778;0.222	0.213;0.787	s|1e1.1o1|i	False	False	False	1	2	1	chr11	-	3000467-3013024;3013023-3013024	3000437-3000467;3012223-3013023;3013024-3013332	;;	;;	(3012223, 3013023)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#NAP1L4
FUS	ENSG00000089280	ENSG00000089280:31198123-31198566:source	-0.291267999649;0.291267999649	0.88836995558;0.88836995558	0.580;0.420	0.285;0.715	s|1e1.2o2|2e0|i	True	False	False	1	2	1	chr16	+	31198157-31199646;31198566-31198567	31198123-31198566;31198567-31199472;31199473-31199678	;;	;;	(31198567, 31199472)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/7_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FUS
FUS	ENSG00000089280	ENSG00000089280:31200986-31201115:target	-0.255555799093;0.255555799093	0.836569274002;0.836569274002	0.925;0.075	0.671;0.329	t|1e1.1o1|i	False	False	False	1	2	1	chr16	+	31200547-31200986;31200985-31200986	31199788-31200547;31200548-31200985;31200986-31201115	;;	;;	(31200548, 31200985)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/7_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FUS
FUS	ENSG00000089280	ENSG00000089280:31198123-31198566:target	-0.478526095662;1.63957209971e-05;0.474721661088	0.999989429709;1.60534830843e-08;0.999978760292	0.502;0.025;0.496	0.036;0.026;0.959	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr16	+	31196500-31198123;31196877-31198123;31198122-31198123	31196260-31196500;31196820-31196877;31196878-31198122;31198123-31198566	;;;	;;;	(31196878, 31198122)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/7_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FUS
FUS	ENSG00000089280	ENSG00000089280:31199473-31199678:target	9.59723140088e-06;-0.198656330662;0.212190321488	2.48949970612e-09;0.623819824571;0.661295464668	0.025;0.536;0.449	0.025;0.299;0.694	t|1e0|2e1.1o1|2e2.1o2|i	False	True	True	2	3	1	chr16	+	31196500-31199646;31198157-31199646;31199472-31199473	31196260-31196500;31198123-31198566;31198567-31199472;31199473-31199678	;;;	;;;	(31198567, 31199472)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/7_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FUS
FUS	ENSG00000089280	ENSG00000089280:31196260-31196500:source	-0.633491699518;2.40364390385e-06;0.647192167519	0.999791351641;3.1735397719e-05;0.999829531684	0.706;0.031;0.261	0.088;0.034;0.892	s|1e1.1o1|1e2.2o2|i	False	False	True	2	3	1	chr16	+	31196500-31198123;31196500-31199646;31196500-31196501	31196260-31196500;31196501-31196819;31198123-31198566;31199473-31199678	;;;	;;;	(31196501, 31196819)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/7_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FUS
SLC26A6	ENSG00000225697	ENSG00000225697:48664309-48664505:source	2.06304716965e-05;-0.381287331039;0.376863842316	1.14206765802e-07;0.948893849863;0.944014531202	0.025;0.697;0.298	0.026;0.315;0.677	t|1e1.3o4|2e2.1o2|3e2.1o2	True	True	True	3	3	0	chr3	-	48664505-48665848;48664488-48665379;48664485-48665379	48664309-48664505;48664962-48665471;48664962-48665471;48665602-48665974	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/48_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SLC26A6
RECQL	ENSG00000004700	ENSG00000004700:21654104-21654306:source	2.09330993977e-06;0.00127486417747;-3.6980849187e-06;-0.00606864289318;-0.246218791134;0.285396111765	4.80215619408e-15;2.2966446481e-07;2.62888623529e-13;0.00307575171317;0.841738654236;0.918342833855	0.025;0.044;0.025;0.230;0.415;0.296	0.025;0.070;0.025;0.164;0.169;0.578	t|1e1.1o3|1e1.2o3|2e1.1o3|2e1.2o3|2e1.3o3|i	True	True	False	5	2	1	chr12	-	21654306-21654415;21654306-21654397;21654149-21654415;21654149-21654397;21654149-21654347;21654306-21654307	21654104-21654306;21654307-21654346;21654347-21654603;21654347-21654603;21654347-21654603;21654347-21654603;21654347-21654603	;;;;;;	;;;;;;	(21654307, 21654346)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/0_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#RECQL
PIEZO1	ENSG00000103335	ENSG00000103335:88791824-88791927:target	-0.255328004322;0.255328004322	0.758627069242;0.758627069242	0.554;0.446	0.264;0.736	s|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr16	-	88791488-88791824;88790379-88791824	88790355-88790379;88791417-88791488;88791824-88791927	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/12_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PIEZO1
FTSJ3	ENSG00000108592	ENSG00000108592:61899083-61899203:target	-0.222553022578;0.222553022578	0.73800935507;0.73800935507	0.975;0.025	0.755;0.245	s|1e1.1o1|i	False	False	False	1	2	1	chr17	-	61899003-61899083;61899082-61899083	61898714-61899003;61899004-61899082;61899083-61899203	;;	;;	(61899004, 61899082)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/13_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FTSJ3
UBL7	ENSG00000138629	ENSG00000138629:74751025-74751237:source	1.76726920463e-05;1.76726920463e-05;-0.0128814002796;-0.0597718709093;0.233366279852;1.76726920463e-05	6.31903195195e-07;6.31903195195e-07;0.0309974709026;0.0766040029986;0.722157097591;6.31903195195e-07	0.025;0.025;0.812;0.150;0.034;0.025	0.026;0.026;0.686;0.026;0.291;0.026	t|1e1.1o2|1e1.2o2|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	True	False	True	6	5	1	chr15	-	74751237-74753499;74751237-74753449;74751237-74753378;74751237-74753373;74751237-74753009;74751237-74751360	74751025-74751237;74751360-74751444;74753009-74753119;74753373-74753443;74753373-74753443;74753449-74753523;74753449-74753523	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/24_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#UBL7
ACBD4	ENSG00000181513	ENSG00000181513:43214059-43214143:target	1.9749766926e-05;-0.312370105894;0.311111107626	3.42250654567e-07;0.870435089925;0.872618371169	0.026;0.888;0.104	0.027;0.559;0.431	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr17	+	43213599-43214059;43213987-43214059;43214058-43214059	43213463-43213599;43213867-43213987;43213988-43214058;43214059-43214143	;;;	;;;	(43213988, 43214058)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/41_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ACBD4
YWHAZ	ENSG00000164924	ENSG00000164924:101965078-101965377:target	0.00826207144072;-0.0546829338447;-0.388855712509;0.483839954923;-0.000228859893391	0.00659930241635;0.128244055922;0.990055022064;0.994799316405;7.89654083106e-07	0.031;0.201;0.433;0.310;0.035	0.116;0.046;0.052;0.783;0.026	s|1e1.1o6|1e1.3o6|1e1.4o6|1e2.1o1|1e3.1o1	False	True	True	5	4	1	chr8	-	101964536-101965078;101964356-101965078;101964353-101965078;101961128-101965078;101960960-101965078	101960824-101960960;101960963-101961128;101964157-101964536;101964157-101964536;101964157-101964536;101965078-101965377	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/34_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#YWHAZ
MRI1	ENSG00000037757	ENSG00000037757:13879173-13879371:target	-0.116706398267;-0.0283045802287;0.30243001699	0.368176785844;0.0200040126631;0.902165738038	0.303;0.145;0.553	0.107;0.036;0.861	t|1e1.1o1|1e2.1o2|1e2.2o2	True	False	True	3	3	0	chr19	+	13875923-13879173;13876879-13879173;13876943-13879173	13875685-13875923;13876768-13876943;13876768-13876943;13879173-13879371	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/2_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#MRI1
KSR1	ENSG00000141068	ENSG00000141068:25924294-25924462:source	-0.470065142732;0.470065142732	0.991373247374;0.991373247374	0.603;0.397	0.142;0.858	s|1e1.2o2|1e2.1o1	False	False	True	2	3	0	chr17	+	25924462-25928386;25924462-25930860	25924294-25924462;25928316-25928427;25930860-25930914	;;	;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/25_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#KSR1
PQLC1	ENSG00000122490	ENSG00000122490:77703329-77703462:target	-0.00203785630803;-3.66725291534e-05;0.30203701356;-0.250326584203	0.0033502407704;1.82807530214e-08;0.856419936407;0.799846462331	0.319;0.027;0.273;0.389	0.284;0.026;0.594;0.117	s|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr18	-	77694022-77703329;77690311-77703329;77679400-77703329;77664183-77703329	77663446-77664183;77679184-77679400;77690228-77690311;77693969-77694022;77703329-77703462	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/17_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PQLC1
RPL26	ENSG00000161970	ENSG00000161970:8286093-8286531:target	-4.64157770405e-07;0.337620046545;-4.64157770405e-07;-0.0957685092683;-0.18313201895;-4.64157770405e-07	8.20384348323e-13;0.993600287198;8.20384348323e-13;0.0584588861694;0.566871754533;8.20384348323e-13	0.025;0.629;0.025;0.139;0.226;0.025	0.025;0.958;0.025;0.025;0.037;0.025	s|1e1.2o4|1e1.3o4|1e2.1o1|2e1.3o4|3e1.3o4|4e1.3o4	True	True	True	6	3	0	chr17	-	8285656-8286475;8285633-8286475;8285408-8286475;8285633-8286180;8285633-8286099;8285633-8286093	8285102-8285408;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8285461-8285872;8286093-8286531	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/32_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#RPL26
SMARCD3	ENSG00000082014	ENSG00000082014:150936482-150936583:source	-0.526600816491;0.526600816491	0.998892869902;0.998892869902	0.969;0.031	0.456;0.544	t|1e1.1o2|2e0|i	False	True	False	1	2	1	chr7	-	150936583-150936710;150936583-150936584	150936482-150936583;150936584-150936685;150936686-150936838	;;	;;	(150936584, 150936685)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/5_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#SMARCD3
YAF2	ENSG00000015153	ENSG00000015153:42631401-42631602:target	0.0214129295304;1.2059045701e-06;1.2059045701e-06;1.2059045701e-06;-0.00394396137724;1.2059045701e-06;-0.000111055247129;-0.399087712353;0.349289918263	0.0169510992675;2.83067368738e-09;2.83067368738e-09;2.83067368738e-09;0.000501111485259;2.83067368738e-09;1.69388037733e-07;0.983442781974;0.993485364978	0.030;0.025;0.025;0.025;0.088;0.025;0.030;0.856;0.025	0.131;0.025;0.025;0.025;0.033;0.025;0.025;0.465;0.366	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.2o3|1e3.3o3|1e4.1o1|1e5.2o2|1e6.1o1|i	False	True	True	8	7	1	chr12	-	42629799-42631401;42629557-42631401;42606286-42631401;42604482-42631401;42604421-42631401;42599678-42631401;42593037-42631401;42555567-42631401;42631400-42631401	42555501-42555567;42592938-42593346;42599678-42599678;42604350-42604638;42604350-42604638;42606246-42606286;42625026-42629799;42625026-42629799;42631315-42631400;42631401-42631602	;;;;;;;;;	;;;;;;;;;	(42631315, 42631400)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/1_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#YAF2
PVRIG	ENSG00000213413	ENSG00000213413:99817336-99817651:source	-0.283550132358;0.283550132358	0.954734921789;0.954734921789	0.931;0.069	0.654;0.346	s|1e1.1o1|i	False	False	False	1	2	1	chr7	+	99817651-99817737;99817651-99817652	99817336-99817651;99817652-99817736;99817737-99818087	;;	;;	(99817652, 99817736)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PVRIG
PVRIG	ENSG00000213413	ENSG00000213413:99817737-99818087:target	-0.233809880623;0.233809880623	0.810688435027;0.810688435027	0.930;0.070	0.700;0.300	t|1e1.1o1|i	False	False	False	1	2	1	chr7	+	99817651-99817737;99817736-99817737	99817336-99817651;99817652-99817736;99817737-99818087	;;	;;	(99817652, 99817736)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/46_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PVRIG
CPNE1	ENSG00000214078	ENSG00000214078:34219036-34219095:target	-0.230897855186;0.230897855186	0.818269669053;0.818269669053	0.927;0.073	0.700;0.300	s|1e1.1o1|i	False	False	False	1	2	1	chr20	-	34218956-34219036;34219035-34219036	34218823-34218956;34218957-34219035;34219036-34219095	;;	;;	(34218957, 34219035)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/47_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CPNE1
CPNE1	ENSG00000214078	ENSG00000214078:34246852-34246936:source	-0.00875424604911;0.36259261776;6.87054441592e-05;-0.260197943619	0.00290695838372;0.95148227884;1.13482863708e-05;0.858030545236	0.106;0.590;0.026;0.299	0.030;0.955;0.030;0.030	t|1e1.1o2|1e1.2o2|1e2.1o1|2e1.2o2	True	True	True	4	3	0	chr20	-	34246936-34252724;34246936-34252682;34246936-34252281;34246904-34252682	34246852-34246936;34252281-34252480;34252682-34252799;34252682-34252799;34252682-34252799	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/47_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CPNE1
LAIR1	ENSG00000167613	ENSG00000167613:54872566-54872850:source	0.00155402647382;0.000183705290809;-0.26656067304;0.201043078605	0.000465003836426;5.30385969843e-07;0.821172602275;0.656128393219	0.085;0.025;0.857;0.054	0.121;0.033;0.573;0.278	t|1e2.1o1|2e1.1o1|2e2.1o1|3e2.1o1|4e0	True	True	True	4	3	0	chr19	-	54872850-54875902;54872816-54881869;54872816-54875902;54872813-54875902	54872566-54872850;54875902-54876093;54875902-54876093;54875902-54876093;54881869-54882165	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/35_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#LAIR1
CSGALNACT1	ENSG00000147408	ENSG00000147408:19459282-19459376:target	0.245828019073;0.000851292891181;-0.0738063851599;0.000525053149238;0.0826001188253;-0.317159792195	0.854689180047;6.66820855251e-06;0.154786290698;9.65386985295e-06;0.206245394741;0.860389910322	0.025;0.025;0.181;0.037;0.041;0.741	0.266;0.052;0.030;0.052;0.204;0.401	s|1e1.1o1|1e2.1o1|1e3.1o2|1e3.2o2|1e4.1o1|1e5.1o1	False	True	True	6	6	1	chr8	-	19448789-19459282;19445534-19459282;19442831-19459282;19442828-19459282;19423817-19459282;19363641-19459282	19362712-19363641;19423807-19423817;19442677-19442831;19442677-19442831;19445385-19445534;19448671-19448789;19459282-19459376	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/27_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CSGALNACT1
CCBL2	ENSG00000137944	ENSG00000137944:89427064-89427189:target	-0.0963513350808;-0.00183999049721;0.234014100931	0.29176351377;0.000405794807791;0.770164248894	0.913;0.081;0.026	0.704;0.040;0.259	s|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr1	-	89426970-89427064;89420908-89427064;89427063-89427064	89420832-89420908;89426850-89426970;89426971-89427063;89427064-89427189	;;;	;;;	(89426971, 89427063)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/23_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CCBL2
ATP2C1	ENSG00000017260	ENSG00000017260:130649260-130649370:target	0.282534008006;-0.123397823362;-0.0225458354284;1.77423229998e-06	0.865339927452;0.357614587559;0.0475120939028;5.03694267086e-11	0.431;0.257;0.309;0.025	0.723;0.081;0.192;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o1	False	False	True	4	5	0	chr3	+	130569772-130649260;130613181-130649260;130613619-130649260;130649093-130649260	130569439-130569772;130612812-130613181;130613379-130613619;130648842-130649093;130649260-130649370	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/1_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ATP2C1
ZSCAN29	ENSG00000140265	ENSG00000140265:43662756-43663223:target	0.000274018289512;0.215517335289;-0.250265756673	4.56887617667e-06;0.683796059874;0.760518615947	0.028;0.055;0.935	0.039;0.317;0.647	s|1e1.1o6|1e1.2o6|1e1.6o6	False	True	False	3	2	1	chr15	-	43662546-43662756;43662543-43662756;43662223-43662756	43662196-43662546;43662196-43662546;43662196-43662546;43662756-43663223	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/24_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ZSCAN29
PTBP1	ENSG00000011304	ENSG00000011304:805013-805187:source	0.230393484174;-9.00226790964e-05;-0.194275343701	0.804508065396;2.18364853092e-11;0.659082881415	0.663;0.029;0.306	0.896;0.025;0.100	s|1e0|2e1.1o3|2e1.3o3|2e2.1o1	True	True	True	3	3	0	chr19	+	805187-805492;805187-805513;805187-806408	805013-805187;805492-806045;805492-806045;806408-807028	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/0_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#PTBP1
VTI1A	ENSG00000151532	ENSG00000151532:114206756-114207225:source	-0.26935911129;-0.00215268795428;0.343134328618	0.892242007083;0.000201644950903;0.986390085818	0.289;0.072;0.638	0.026;0.026;0.973	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	0	chr10	+	114207225-114208140;114207225-114208640;114207225-114220283	114206756-114207225;114208140-114208247;114208640-114210484;114220283-114220341	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/28_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#VTI1A
CITED2	ENSG00000164442	ENSG00000164442:139695550-139695757:target	-0.371444629978;0.371444629978	0.996123681771;0.996123681771	0.946;0.054	0.583;0.417	s|1e1.1o1|i	False	False	False	1	2	1	chr6	-	139695089-139695550;139695549-139695550	139693393-139695089;139695500-139695549;139695550-139695757	;;	;;	(139695500, 139695549)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/34_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CITED2
BTN3A1	ENSG00000026950	ENSG00000026950:26410234-26410260:target	-0.0615446190384;0.455981616355;-0.284369009896	0.0961114980399;0.996268399929;0.831846271573	0.161;0.358;0.481	0.029;0.803;0.175	t|1e1.1o1|1e2.1o1|i	False	False	True	2	3	1	chr6	+	26409961-26410234;26410142-26410234;26410233-26410234	26409761-26409961;26410122-26410142;26410143-26410233;26410234-26410260	;;;	;;;	(26410143, 26410233)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/1_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#BTN3A1
CLEC2D	ENSG00000069493	ENSG00000069493:9822309-9822391:source	-0.000151426250872;-0.528057214825;-0.000160755098913;0.566422934983	3.78237528876e-09;0.999999858654;4.46417214562e-09;0.999999999993	0.031;0.926;0.032;0.026	0.025;0.411;0.025;0.578	s|1e1.1o1|1e2.1o3|1e3.2o2|i	False	False	True	3	4	1	chr12	+	9822391-9832786;9822391-9833519;9822391-9840498;9822391-9822392	9822309-9822391;9822392-9826603;9832786-9832883;9833519-9833646;9840497-9840757	;;;;	;;;;	(9822392, 9826603)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/4_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#CLEC2D
NAA50	ENSG00000121579	ENSG00000121579:113442806-113442942:source	-0.236221432262;1.88191121669e-06;0.233287268752;1.88191121669e-06	0.747266918035;5.51821613698e-11;0.739796020263;5.51821613698e-11	0.764;0.025;0.231;0.025	0.503;0.025;0.490;0.025	t|1e1.1o1|1e2.1o1|2e1.1o1|2e3.1o1	True	True	True	4	4	0	chr3	-	113442942-113464789;113442942-113464589;113442939-113464789;113442939-113458273	113442806-113442942;113458273-113458434;113464589-113464641;113464789-113465147;113464789-113465147	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/17_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#NAA50
FBXO11	ENSG00000138081	ENSG00000138081:48059908-48060019:source	-0.241106285722;0.241106285722	0.725169404858;0.725169404858	0.973;0.027	0.714;0.286	t|1e1.1o1|i	False	False	False	1	2	1	chr2	-	48060019-48060103;48060019-48060020	48059908-48060019;48060020-48060102;48060103-48060209	;;	;;	(48060020, 48060102)	file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/23_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#FBXO11
POLR1D	ENSG00000186184	ENSG00000186184:28222147-28222590:source	1.97989088605e-05;0.265039177799;-0.267215239603	7.75221661808e-08;0.875269859192;0.874885017546	0.025;0.026;0.969	0.026;0.286;0.706	s|1e2.1o2|2e1.1o1|2e2.1o2	True	True	True	3	3	0	chr13	+	28222586-28239823;28222590-28224179;28222590-28239823	28222147-28222590;28224179-28224846;28239823-28241548;28239823-28241548	;;;	;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/42_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#POLR1D
ATP13A2	ENSG00000159363	ENSG00000159363:17331187-17331316:target	0.671166395784;0.00199018679991;-0.50187035217;-0.16676334871	0.999609715697;0.00134892886801;0.98579664951;0.509479418856	0.173;0.027;0.571;0.248	0.827;0.084;0.077;0.030	s|1e1.1o2|1e1.2o2|2e1.1o2|2e1.2o2	True	True	False	4	2	0	chr1	-	17330906-17331202;17330903-17331202;17330906-17331187;17330903-17331187	17330827-17330906;17330827-17330906;17330827-17330906;17330827-17330906;17331187-17331316	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH17e_PolyAvTotal//summaries/31_Th17_e_A_Th17_e_r.deltapsi_quantify_deltapsi.html#ATP13A2
