#Gene Name	Gene ID	LSV ID	E(dPSI) per LSV junction	P(|E(dPSI)|>=0.20) per LSV junction	Th1_p_A E(PSI)	Th1_e_A E(PSI)	LSV Type	A5SS	A3SS	ES	Num. Junctions	Num. Exons	De Novo Junctions?	chr	strand	Junctions coords	Exons coords	Exons Alternative Start	Exons Alternative End	IR coords	Voila link
RFWD2	ENSG00000143207	ENSG00000143207:176104146-176104222:source	0.000939394287021;-0.350775525795;0.251741670289	3.79367641909e-05;0.898153552549;0.701810287176	0.026;0.657;0.335	0.061;0.292;0.647	t|1e1.1o1|1e2.1o1|1e3.1o1|2e0	False	True	True	3	4	1	chr1	-	176104222-176132005;176104222-176118142;176104222-176105624	176104146-176104222;176105624-176105683;176118142-176118210;176132005-176132124	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/32_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#RFWD2
ATP5I	ENSG00000169020	ENSG00000169020:668001-668127:target	0.401631532332;-0.36451110595;-0.000176733546469	0.949334479894;0.91192395377;2.78377000347e-06	0.352;0.615;0.037	0.754;0.243;0.025	s|1e1.2o2|1e2.1o1|i	False	False	True	2	3	1	chr4	-	667755-668001;667190-668001;668000-668001	667091-667190;667701-667910;667911-668000;668001-668127	;;;	;;;	(667911, 668000)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/44_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ATP5I
C19orf60	ENSG00000006015	ENSG00000006015:18699805-18699887:source	0.000116660222279;-0.175250993824;-0.000109661505336;0.00301369887549;0.207168155084;-0.000125225295847	4.53458706539e-09;0.572481050484;2.22117392892e-09;0.00201452647791;0.696491322339;1.9665841854e-09	0.026;0.658;0.032;0.191;0.073;0.033	0.033;0.435;0.025;0.243;0.286;0.025	s|1e1.1o5|1e1.2o5|1e1.3o5|1e1.4o5|1e2.3o3|1e3.2o2	False	True	True	6	4	1	chr19	+	18699887-18700115;18699887-18700223;18699887-18700271;18699887-18700289;18699887-18701664;18699887-18702918	18699805-18699887;18700115-18700493;18700115-18700493;18700115-18700493;18700115-18700493;18700682-18701743;18702899-18703146	;;;;;;	;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/0_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#C19orf60
XRCC3	ENSG00000126215	ENSG00000126215:104165701-104165913:source	9.63195195912e-08;-0.340154736872;0.34001448424	1.00385766675e-10;0.953821514236;0.953403987299	0.025;0.604;0.391	0.025;0.267;0.728	t|1e1.1o2|1e2.1o1|i	False	False	True	2	3	1	chr14	-	104165913-104181761;104165913-104169510;104165913-104165914	104165701-104165913;104165914-104166789;104169510-104169574;104181683-104181841	;;;	;;;	(104165914, 104166789)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/23_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#XRCC3
LMBR1L	ENSG00000139636	ENSG00000139636:49497470-49498162:source	-4.18543697375e-06;-4.18543697375e-06;-0.250769731607;0.258898225765	3.44679399379e-09;3.44679399379e-09;0.821224316497;0.848250493802	0.025;0.025;0.904;0.086	0.025;0.025;0.641;0.353	t|1e0|2e1.1o1|2e2.2o3|2e3.6o6|3e0|i	False	True	True	3	4	1	chr12	-	49497596-49499707;49497596-49498529;49497596-49498231;49498162-49498163	49497470-49498162;49498163-49498230;49498231-49498334;49498502-49499015;49499707-49499863	;;;;	;;;;	(49498163, 49498230)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/30_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#LMBR1L
MAP2K5	ENSG00000137764	ENSG00000137764:67855621-67855688:source	-0.223154677459;0.223154677459	0.683923830292;0.683923830292	0.965;0.035	0.695;0.305	s|1e1.1o1|1e2.3o3	False	False	True	2	3	1	chr15	+	67855688-67873092;67855688-67878228	67855621-67855688;67873092-67873161;67878080-67878268	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/29_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#MAP2K5
CORO7-PAM16	ENSG00000103426	ENSG00000103426:4411362-4411470:source	-0.235830371618;0.235830371618	0.818826089269;0.818826089269	0.972;0.028	0.740;0.260	t|1e1.1o1|1e2.1o1	False	False	True	2	3	0	chr16	-	4411470-4411986;4411470-4411750	4411362-4411470;4411750-4411804;4411986-4412161	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/13_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CORO7-PAM16
ATP2C1	ENSG00000017260	ENSG00000017260:130686174-130686263:source	0.253912689405;-0.253912689405	0.852958185629;0.852958185629	0.717;0.283	0.968;0.032	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr3	+	130686263-130688136;130686263-130694176	130686174-130686263;130688136-130688240;130694176-130694332	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/2_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ATP2C1
VPS9D1	ENSG00000075399	ENSG00000075399:89778290-89778377:source	0.777861677522;-0.777861677522	0.99999906297;0.99999906297	0.142;0.858	0.900;0.100	t|1e1.1o1|i	False	False	False	1	2	1	chr16	-	89778377-89778455;89778377-89778378	89778290-89778377;89778378-89778454;89778455-89778507	;;	;;	(89778378, 89778454)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/6_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#VPS9D1
TRAF3	ENSG00000131323	ENSG00000131323:103336522-103336783:target	0.204824367043;-0.129810693362;-0.000129916333147;5.58479871951e-07	0.67561733339;0.404257475093;4.74914951379e-07;3.52078046641e-09	0.053;0.912;0.034;0.025	0.282;0.709;0.025;0.025	t|1e1.1o1|1e2.2o2|1e3.1o1|1e4.1o1	False	False	True	4	5	1	chr14	+	103244012-103336522;103296809-103336522;103313848-103336522;103328038-103336522	103243813-103244012;103296671-103296809;103313838-103313848;103328028-103328038;103336522-103336783	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/25_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TRAF3
TRAF3	ENSG00000131323	ENSG00000131323:103352526-103352606:source	-0.220800825757;0.222176876681;-7.07734743127e-06	0.767671379345;0.77874534686;3.33831260536e-11	0.970;0.026;0.026	0.753;0.242;0.025	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr14	+	103352606-103355897;103352606-103357662;103352606-103363598	103352526-103352606;103355897-103355971;103357662-103357754;103363598-103363738	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/25_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TRAF3
WSB1	ENSG00000109046	ENSG00000109046:25633808-25633908:source	0.286896960218;-4.65300409321e-07;-0.232191014973;-0.00168154767326	0.915847442018;4.62802142971e-13;0.7717738484;0.00042326856229	0.288;0.025;0.513;0.196	0.574;0.025;0.267;0.158	s|1e0|2e1.1o2|2e1.2o2|2e2.1o1|i	True	True	True	3	3	1	chr17	+	25633908-25634770;25633908-25635630;25633908-25636126;25633908-25633909	25633808-25633908;25633909-25634769;25634770-25635873;25634770-25635873;25636126-25636298	;;;;	;;;;	(25633909, 25634769)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/15_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#WSB1
HMGN3	ENSG00000118418	ENSG00000118418:79910962-79911443:source	-1.81470095384e-07;-0.0639520695872;-0.160881079701;-8.49447741162e-09;-1.05594166685e-14;0.00116338666075;0.233068530112	1.93493787212e-18;0.110822376339;0.452723628275;1.93296355033e-18;1.93292933518e-18;1.74003493723e-16;0.85520510252	0.025;0.438;0.383;0.025;0.025;0.025;0.134	0.025;0.339;0.216;0.025;0.025;0.052;0.362	t|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o3|1e3.2o3|1e3.3o3|i	True	False	True	6	4	1	chr6	-	79911443-79913297;79911443-79912034;79911443-79911993;79911443-79911811;79911443-79911786;79911443-79911773;79911443-79911444	79910962-79911443;79911444-79911772;79911773-79911872;79911773-79911872;79911773-79911872;79911993-79912106;79911993-79912106;79913297-79913347	;;;;;;;	;;;;;;;	(79911444, 79911772)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/20_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#HMGN3
SOD2	ENSG00000112096	ENSG00000112096:160103171-160103670:target	-0.233624498609;0.233624498609	0.758304011327;0.758304011327	0.720;0.280	0.466;0.534	s|1e0|2e0|3e1.1o1|4e0|5e0|6e0|i	True	False	False	1	2	1	chr6	-	160100330-160103506;160103170-160103171	160090089-160100330;160100331-160103170;160103171-160103670	;;	;;	(160100331, 160103170)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/17_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SOD2
PARK7	ENSG00000116288	ENSG00000116288:8022823-8022935:target	1.24098074136e-07;-0.2840933494;0.291192831193;-7.55867462207e-07;1.24098074136e-07	3.79172665413e-14;0.918320800687;0.930244578595;3.96728935109e-14;3.79172665413e-14	0.025;0.430;0.559;0.025;0.025	0.025;0.149;0.845;0.025;0.025	t|1e1.1o1|1e2.1o1|1e3.1o1|1e4.1o2|1e4.2o2|2e0	True	True	True	5	5	0	chr1	+	8014383-8022823;8021795-8022823;8021853-8022823;8022141-8022823;8022161-8022823	8014351-8014383;8021723-8021795;8021808-8021853;8021954-8022161;8021954-8022161;8022823-8022935	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/19_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PARK7
ZNF207	ENSG00000010244	ENSG00000010244:30694791-30695452:target	-0.210948396839;0.210948396839	0.715823581249;0.715823581249	0.790;0.210	0.582;0.418	t|1e1.3o4|1e2.1o1	False	False	True	2	3	0	chr17	+	30692506-30694791;30693776-30694791	30692349-30692610;30693684-30693776;30694791-30695452	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/1_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ZNF207
NUMA1	ENSG00000137497	ENSG00000137497:71746948-71747021:source	2.558552592e-07;2.558552592e-07;0.536962358169;2.558552592e-07;4.28622894746e-05;-0.33109788759;2.558552592e-07;4.28997314181e-05;2.558552592e-07;2.558552592e-07;2.558552592e-07;-0.230719754906;2.558552592e-07;2.558552592e-07	3.36071025935e-11;3.36071025935e-11;0.999988860979;3.36071025935e-11;1.65002088868e-08;0.940682227469;3.36071025935e-11;1.65342300586e-08;3.36071025935e-11;3.36071025935e-11;3.36071025935e-11;0.800033504631;3.36071025935e-11;3.36071025935e-11	0.025;0.025;0.129;0.025;0.025;0.586;0.025;0.025;0.025;0.025;0.025;0.275;0.025;0.025	0.025;0.025;0.652;0.025;0.028;0.256;0.025;0.028;0.025;0.025;0.025;0.043;0.025;0.025	t|1e1.1o1|1e10.1o1|1e11.1o1|1e12.1o1|1e13.1o1|1e2.1o1|1e3.1o1|1e4.1o3|1e4.2o3|1e5.1o1|1e6.1o1|1e7.1o1|1e8.1o1|1e9.1o1	True	False	True	14	14	0	chr11	-	71747021-71791504;71747021-71752474;71747021-71752005;71747021-71751651;71747021-71750781;71747021-71780888;71747021-71779542;71747021-71779151;71747021-71779125;71747021-71773635;71747021-71761708;71747021-71760465;71747021-71752869;71747021-71752768	71746948-71747021;71750781-71750871;71751651-71751756;71752005-71752183;71752474-71752571;71752768-71752838;71752869-71753188;71760465-71760585;71761708-71761879;71773635-71773732;71776245-71779277;71776245-71779277;71779542-71779663;71780888-71781139;71791504-71791739	;;;;;;;;;;;;;;	;;;;;;;;;;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/28_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NUMA1
NUMA1	ENSG00000137497	ENSG00000137497:71719484-71719891:target	-2.4212874945e-06;6.9272343209e-07;-0.252712172992;0.247786370756	4.37571744165e-13;2.11167638847e-15;0.909458225036;0.899236592111	0.025;0.025;0.919;0.067	0.025;0.025;0.673;0.309	s|1e1.1o1|1e2.2o3|1e2.3o3|2e0|i	True	True	True	3	3	1	chr11	-	71719191-71719734;71718496-71719734;71718481-71719734;71719483-71719484	71718235-71718962;71718235-71718962;71719138-71719191;71719192-71719483;71719484-71719891	;;;;	;;;;	(71719192, 71719483)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/28_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NUMA1
PNISR	ENSG00000132424	ENSG00000132424:99848420-99848430:target	-0.249122270238;0.249122270238	0.783430444984;0.783430444984	0.595;0.405	0.334;0.666	s|1e1.1o1|i	False	False	False	1	2	1	chr6	-	99848187-99848420;99848419-99848420	99845927-99848187;99848188-99848419;99848420-99848430	;;	;;	(99848188, 99848419)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/26_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PNISR
PNISR	ENSG00000132424	ENSG00000132424:99845927-99848187:source	-8.75087411447e-08;-1.87567575179e-07;-0.260954087513;0.251416367376	8.5118365007e-16;2.29597234969e-13;0.872146442678;0.84110344201	0.025;0.025;0.506;0.480	0.025;0.025;0.248;0.731	t|1e1.1o1|1e2.4o4|1e3.1o1|i	False	False	True	3	4	1	chr6	-	99848187-99850416;99848187-99848862;99848187-99848420;99848187-99848188	99845927-99848187;99848188-99848419;99848420-99848430;99848862-99849506;99850416-99850586	;;;;	;;;;	(99848188, 99848419)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/26_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#PNISR
SRA1	ENSG00000213523	ENSG00000213523:139936732-139936917:source	1.67644125332e-05;0.483734218943;-0.485851065851	6.48274834685e-06;0.971047922759;0.97109899	0.028;0.182;0.806	0.030;0.663;0.323	t|1e1.1o1|2e1.1o1|i	True	True	False	2	2	1	chr5	-	139936917-139937013;139936857-139937013;139936917-139936918	139936732-139936917;139936918-139937012;139937013-139937895;139937013-139937895	;;;	;;;	(139936918, 139937012)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/54_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#SRA1
LTBP3	ENSG00000168056	ENSG00000168056:65310898-65311020:source	0.238021654536;-0.238021654536	0.776169278163;0.776169278163	0.712;0.288	0.958;0.042	t|1e1.1o2|1e2.1o1	False	False	True	2	3	0	chr11	-	65311020-65313913;65311020-65311535	65310898-65311020;65311535-65313241;65313667-65314230	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/43_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#LTBP3
TTF2	ENSG00000116830	ENSG00000116830:117624450-117624569:source	-0.203919665909;0.203919665909	0.66425172281;0.66425172281	0.965;0.035	0.743;0.257	s|1e1.1o1|1e2.1o1	False	False	True	2	3	1	chr1	+	117624569-117626640;117624569-117629039	117624450-117624569;117626640-117626790;117629039-117629144	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/19_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TTF2
STK19	ENSG00000204344	ENSG00000204344:31946680-31946787:target	-0.0291622103588;0.206879358274;-7.23889301848e-06;-0.0138043252003	0.0362610762807;0.661250740953;1.32401456678e-07;0.0157111775811	0.137;0.722;0.026;0.135	0.025;0.959;0.025;0.034	t|1e1.2o2|1e2.1o3|1e2.2o3|1e3.1o1	True	False	True	4	4	1	chr6	+	31940288-31946680;31940534-31946680;31940696-31946680;31941829-31946680	31940079-31940288;31940312-31941153;31940312-31941153;31941819-31941829;31946680-31946787	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/53_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#STK19
CHKB-CPT1B	ENSG00000254413	ENSG00000254413:51020178-51021394:target	-0.211502023141;0.211502023141	0.704791875658;0.704791875658	0.798;0.202	0.563;0.437	s|1e1.1o1|i	False	False	False	1	2	1	chr22	-	51019982-51020178;51020177-51020178	51019849-51019982;51019983-51020177;51020178-51021394	;;	;;	(51019983, 51020177)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/57_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#CHKB-CPT1B
EDEM1	ENSG00000134109	ENSG00000134109:5249778-5249948:source	-0.223709155687;0.223709155687	0.80489133104;0.80489133104	0.972;0.028	0.751;0.249	s|1e0|2e0|2e1.1o1|2e2.1o1	True	False	True	2	3	1	chr3	+	5249948-5251860;5249948-5252805	5249778-5249948;5251860-5251933;5252805-5253091	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/26_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#EDEM1
STAMBPL1	ENSG00000138134	ENSG00000138134:90660832-90661495:target	-0.251444829204;0.251444829204	0.858825458559;0.858825458559	0.975;0.025	0.729;0.271	t|1e0|2e1.1o1|2e2.2o2	False	True	True	2	3	1	chr10	+	90640395-90661413;90654105-90661413	90639491-90640395;90653628-90654105;90660832-90661495	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/29_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#STAMBPL1
TCEAL3	ENSG00000196507	ENSG00000196507:102863532-102863601:target	-2.5427647979e-05;-0.232641040263;0.256998659938	1.29279967122e-05;0.698784173497;0.7843460796	0.030;0.961;0.030	0.028;0.680;0.308	t|1e1.1o1|1e2.1o2|1e2.2o2	True	False	True	3	3	0	chrX	+	102862644-102863532;102862986-102863532;102862998-102863532	102862379-102862644;102862834-102862998;102862834-102862998;102863532-102863601	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/51_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TCEAL3
ENOSF1	ENSG00000132199	ENSG00000132199:675321-675560:source	0.322807127347;0.147206126764;-0.000136430938701;-0.492641852531	0.912870199995;0.312758055404;1.14111790445e-06;0.999088789425	0.158;0.026;0.034;0.807	0.488;0.182;0.025;0.326	t|1e0|2e1.2o4|2e2.1o2|2e3.1o1|2e4.1o1	False	True	True	4	5	1	chr18	-	675402-683246;675402-678696;675402-677743;675402-677345	675321-675560;677345-677444;677743-677906;678309-678737;682969-683395	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/26_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ENOSF1
ENOSF1	ENSG00000132199	ENSG00000132199:678309-678737:target	-0.394290528733;0.00315824570777;0.317648914771	0.966416515999;0.00356460375781;0.94917896315	0.916;0.076;0.026	0.525;0.138;0.337	s|1e1.2o2|1e2.1o1|1e3.2o2|2e0	True	False	True	3	4	1	chr18	-	677872-678696;677444-678696;675402-678696	675321-675560;677345-677444;677743-677906;678309-678737	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/26_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ENOSF1
ENOSF1	ENSG00000132199	ENSG00000132199:682969-683395:target	-0.188945524259;-0.000702119365855;0.243838611758	0.536669575342;0.000281191004919;0.693040178271	0.709;0.084;0.207	0.430;0.061;0.508	s|1e0|2e1.1o1|2e2.2o2|2e3.2o2|3e0|4e0	True	False	True	3	4	0	chr18	-	678737-683246;677872-683246;675402-683246	675321-675560;677743-677906;678309-678737;682969-683395	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/26_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#ENOSF1
HDHD2	ENSG00000167220	ENSG00000167220:44676749-44676891:target	-5.82512909678e-06;9.51833230194e-05;0.226090342474;-0.16826281543;-0.000238419598431	8.12296521246e-08;5.76103945321e-07;0.734527033603;0.525625557592;9.23770215148e-06	0.026;0.026;0.046;0.909;0.040	0.025;0.032;0.296;0.670;0.025	s|1e1.1o1|1e2.1o2|1e2.2o2|1e3.1o1|1e4.1o1	False	True	True	5	5	0	chr18	-	44675479-44676749;44663709-44676749;44663667-44676749;44662820-44676749;44641719-44676749	44641502-44641719;44662673-44662820;44663606-44663709;44663606-44663709;44675420-44675479;44676749-44676891	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/42_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#HDHD2
IKZF1	ENSG00000185811	ENSG00000185811:50358644-50358697:target	0.218063776386;0.000610284990505;-0.00548134687496;-0.207832395553;6.27623347903e-10	0.788093032169;1.3404637731e-08;0.00721738326714;0.71150245199;1.93293146198e-18	0.087;0.055;0.474;0.384;0.025	0.300;0.077;0.447;0.175;0.025	t|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1|1e4.1o1	True	False	True	5	5	1	chr7	+	50343955-50358644;50344126-50358644;50344518-50358644;50348502-50358644;50358505-50358644	50343720-50344126;50343720-50344126;50344324-50344518;50348317-50348502;50358495-50358505;50358644-50358697	;;;;;	;;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/50_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#IKZF1
TBC1D22A	ENSG00000054611	ENSG00000054611:47307970-47308084:source	-0.000107678101192;-0.22607330129;0.242000432413	7.48791655747e-06;0.745827517749;0.824868040536	0.040;0.954;0.026	0.034;0.706;0.264	s|1e1.1o1|1e2.1o1|1e3.1o1	False	False	True	3	4	1	chr22	+	47308084-47309230;47308084-47370186;47308084-47393530	47307970-47308084;47309230-47309342;47370186-47370295;47393530-47393605	;;;	;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/4_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TBC1D22A
TP53I13	ENSG00000167543	ENSG00000167543:27896034-27896104:target	0.325151664143;-9.40359300873e-06;-0.00551741679882;-0.17259279433	0.951318105265;5.24914001004e-08;0.0120734512087;0.533892290158	0.088;0.026;0.524;0.382	0.411;0.025;0.446;0.140	t|1e1.2o3|2e1.3o3|2e2.1o1|2e3.1o1	True	True	True	4	4	1	chr17	+	27895478-27896034;27895526-27896036;27895566-27896036;27895848-27896036	27895296-27895526;27895296-27895526;27895535-27895566;27895609-27895848;27896034-27896104	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/43_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TP53I13
TMEM107	ENSG00000179029	ENSG00000179029:8079075-8079193:source	0.229906219289;-5.26314338816e-06;-0.0785613465775;-0.00167598862967	0.760457544115;1.88705703513e-07;0.235777444954;0.000500304549169	0.026;0.026;0.904;0.082	0.255;0.026;0.707;0.036	t|1e2.1o1|2e1.1o1|2e2.1o1|i	True	True	True	3	3	1	chr17	-	8079193-8079277;8079175-8079518;8079175-8079277;8079193-8079194	8079075-8079193;8079194-8079276;8079277-8079344;8079277-8079344;8079518-8079717	;;;;	;;;;	(8079194, 8079276)	file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/48_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TMEM107
TMEM107	ENSG00000179029	ENSG00000179029:8076555-8077590:source	0.214943028006;-0.000819296639114;-0.000839441693613;-0.0373702039269	0.727425571942;3.67474595343e-05;3.80152782666e-05;0.100489031434	0.059;0.060;0.060;0.820	0.292;0.029;0.028;0.664	t|1e1.1o1|1e2.1o1|1e3.2o3|1e3.3o3	True	False	True	4	4	0	chr17	-	8077590-8079518;8077590-8079277;8077590-8077859;8077590-8077838	8076555-8077590;8077838-8077934;8077838-8077934;8079277-8079344;8079518-8079717	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/48_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#TMEM107
FAM160B2	ENSG00000158863	ENSG00000158863:21959686-21959856:target	0.335237472207;-0.335237472207	0.894682657133;0.894682657133	0.593;0.407	0.942;0.058	t|1e1.1o2|1e2.1o1	False	False	True	2	3	1	chr8	+	21959362-21959686;21959573-21959686	21959219-21959464;21959487-21959573;21959686-21959856	;;	;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/37_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#FAM160B2
NUTM2B-AS1	ENSG00000225484	ENSG00000225484:81574369-81574472:target	-0.110434492672;0.251018027749;-0.00358989034615;-0.00029953854327	0.319002852566;0.735200807921;0.0035160983339;1.94809800428e-05	0.226;0.597;0.136;0.044	0.037;0.894;0.067;0.026	s|1e1.1o2|1e1.2o2|1e2.1o1|1e3.1o1	False	True	True	4	4	0	chr10	-	81568719-81574369;81568588-81574369;81565878-81574369;81564283-81574369	81563813-81564283;81565795-81565878;81568515-81568719;81568515-81568719;81574369-81574472	;;;;	;;;;		file:///data/THelper/./voila/dpsi/TH1p_TH1e//summaries/56_Th1_p_A_Th1_e_A.deltapsi_quantify_deltapsi.html#NUTM2B-AS1
